622.37,623.24,1070.43,2972.46
753.03,754.33,21.24,1455.00
266.62,268.53,9.15,1203.73
268.44,424.39,4.34,654.37
165.80,842.32,11.80,630.37
342.51,468.78,2.40,487.58
641.14,643.02,4.36,482.91
473.98,641.11,9.75,482.86
266.65,576.86,2.99,481.91
268.60,342.49,1.81,480.25
376.92,1114.33,32.55,462.05
165.74,434.46,2.74,427.11
184.78,641.15,4.79,425.16
468.66,622.99,9.05,422.44
268.61,442.07,1.76,417.51
265.40,622.83,5.99,406.64
322.88,613.21,2.23,395.11
656.14,1114.10,10.58,391.54
424.72,622.75,10.76,388.11
268.71,622.71,5.75,383.77
561.72,797.10,2.88,383.65
330.02,1114.21,3.70,379.91
166.74,326.98,1.66,377.41
270.64,491.05,1.45,376.61
344.77,397.74,1.61,375.51
313.15,1114.52,10.07,375.35
225.88,259.66,1.34,374.90
346.14,363.02,1.41,371.53
225.86,1114.37,14.42,367.51
440.91,489.91,1.96,367.11
215.77,1114.51,8.18,364.88
267.54,271.85,1.40,363.62
954.99,1114.09,3.17,362.45
165.72,410.95,2.62,361.70
345.09,1228.58,1.15,355.85
641.01,667.77,2.51,352.08
266.49,468.39,1.69,351.44
294.64,1097.20,2.57,348.97
914.14,1114.20,3.23,348.22
587.99,826.16,2.20,346.12
442.26,473.72,1.26,345.71
165.73,1043.08,3.72,345.66
313.02,441.29,4.43,344.41
262.68,825.07,1.41,342.52
455.85,606.26,1.74,340.24
465.08,622.84,5.22,339.90
226.01,312.91,7.61,339.72
368.50,999.11,2.85,338.92
353.86,491.61,2.19,338.21
587.91,640.86,5.40,337.89
441.28,1042.40,3.54,337.27
535.84,656.09,2.21,337.04
613.23,895.02,1.76,336.51
478.12,777.41,2.77,335.62
253.99,640.94,3.07,335.45
529.07,713.76,2.55,334.86
576.53,622.70,6.42,332.92
307.43,871.35,1.90,332.91
473.90,508.17,1.95,331.98
785.06,842.04,1.86,330.35
376.99,1097.16,5.43,330.13
266.65,304.05,1.04,328.98
441.09,1084.36,1.71,327.66
613.24,913.28,1.87,327.62
253.89,808.21,1.24,327.58
369.49,772.16,1.24,327.45
473.63,851.29,2.19,325.47
459.98,613.33,1.71,325.38
226.85,253.91,1.35,324.20
496.62,1114.67,2.20,322.90
373.76,1114.10,1.57,322.68
390.37,1097.01,1.37,321.27
390.37,1042.52,2.03,321.07
243.89,563.88,1.31,320.97
165.71,851.35,3.96,320.77
640.99,752.98,7.30,320.32
570.24,754.47,3.27,319.92
377.54,1226.29,2.11,318.35
165.74,519.03,2.63,317.60
285.46,588.08,3.57,317.14
243.92,588.26,2.43,316.61
358.93,797.04,1.05,316.36
651.03,1114.61,1.48,316.27
441.11,552.69,3.13,316.21
313.00,493.66,1.75,316.09
720.28,825.37,2.06,315.91
165.92,1226.24,1.36,315.10
777.86,1130.32,1.58,314.54
540.65,622.94,7.32,314.54
166.71,522.64,1.90,313.99
430.02,438.00,1.23,313.78
494.80,622.85,4.37,313.77
313.02,469.06,2.25,313.45
285.30,605.11,1.91,313.08
570.12,884.09,2.10,312.81
390.49,471.20,1.87,312.07
225.92,571.39,2.19,311.90
376.90,927.35,3.22,311.62
617.12,729.90,2.21,311.45
777.61,825.38,3.36,311.29
408.70,622.44,4.50,311.19
553.17,589.25,1.63,310.93
354.34,470.85,2.72,310.79
165.79,509.14,1.70,310.23
454.19,473.11,1.24,309.75
414.62,622.64,2.78,309.51
777.35,1042.23,2.58,309.37
225.83,802.63,1.28,309.34
640.89,1018.33,1.05,308.92
695.96,1114.44,3.27,308.80
620.33,1115.25,1.38,308.35
552.12,851.32,2.09,308.13
753.49,894.33,2.46,307.42
613.37,842.92,1.64,307.21
397.82,440.88,1.73,306.66
656.92,971.26,0.88,306.65
527.88,999.26,3.75,305.79
225.87,871.25,3.37,305.77
623.12,1212.41,1.27,305.73
362.97,508.87,1.37,305.72
558.13,842.85,3.58,304.56
504.85,622.86,3.66,304.35
215.71,518.40,1.86,304.19
428.04,473.86,1.43,303.91
584.42,825.34,2.47,303.63
387.00,640.99,1.54,303.52
519.27,778.00,1.78,303.19
376.88,700.13,3.19,303.11
354.52,529.29,2.02,303.10
156.68,641.10,4.08,303.09
320.99,441.00,4.48,302.75
496.20,570.13,1.24,302.15
307.46,842.14,3.35,301.99
184.75,1042.42,1.10,301.96
447.41,841.98,2.37,301.86
656.85,825.29,2.94,301.81
303.67,1114.07,4.15,301.33
165.88,356.24,1.87,301.21
165.74,569.98,4.11,301.02
376.96,955.29,3.06,300.99
398.02,713.58,1.76,300.58
258.02,441.07,1.47,300.36
330.10,999.17,1.73,300.33
641.27,936.23,1.16,299.94
640.93,946.28,2.28,299.88
613.02,769.44,1.82,299.87
447.89,455.87,1.32,299.76
588.27,982.15,1.73,299.72
439.41,504.91,1.19,299.37
376.90,897.27,1.38,299.36
303.98,777.57,2.39,299.02
340.99,641.06,3.72,298.48
376.86,1027.26,1.53,298.12
612.96,735.15,1.69,297.38
837.77,1115.27,1.63,297.00
312.86,871.23,2.18,296.69
570.02,1096.32,2.92,296.33
518.15,912.61,1.01,296.15
491.03,640.97,3.65,296.07
569.89,1226.36,1.28,296.05
202.75,912.19,0.70,295.64
215.86,553.23,1.96,295.58
353.88,455.96,1.87,294.59
542.02,787.02,1.13,294.02
353.99,655.81,2.62,293.50
165.82,683.15,1.24,293.25
369.53,877.20,1.55,292.18
380.79,542.05,1.10,292.14
581.52,851.33,1.95,291.85
569.92,666.83,1.41,291.80
319.84,528.02,2.75,291.79
561.38,753.10,3.46,291.07
307.02,524.25,1.15,291.05
481.98,753.07,2.00,290.40
226.11,528.04,4.63,290.32
722.09,753.09,2.29,290.18
243.87,345.03,1.64,289.95
165.89,550.24,1.46,289.84
312.58,1084.12,0.89,289.62
641.22,1061.22,1.86,289.58
478.79,569.78,1.35,289.46
395.31,999.63,1.16,288.92
438.61,561.33,1.78,288.54
343.86,826.15,1.34,288.39
498.27,753.15,1.14,288.12
456.48,553.15,1.25,287.95
244.05,271.76,1.55,287.84
313.18,796.99,1.53,287.83
581.77,622.93,5.51,287.80
474.84,588.23,1.15,287.25
560.12,825.25,1.52,286.75
280.30,468.85,1.55,286.72
395.26,607.55,1.45,286.69
294.52,398.37,1.37,286.69
226.01,327.62,1.76,286.38
807.14,825.16,1.91,286.21
441.14,730.41,1.30,286.00
369.35,895.10,0.94,285.84
512.56,999.25,1.11,285.63
244.17,470.99,1.39,285.26
714.09,868.27,1.55,284.79
304.20,552.77,1.67,284.61
442.10,509.83,0.84,284.25
720.88,735.19,1.02,284.10
377.27,631.89,3.79,283.96
312.87,395.54,2.09,283.83
777.54,812.33,2.33,283.65
257.75,377.42,1.69,283.32
473.65,884.27,1.35,283.10
340.87,606.18,1.50,282.93
470.96,584.49,2.23,282.88
225.97,699.31,1.73,282.73
285.39,656.41,2.28,282.65
541.99,753.52,2.12,282.48
490.76,1097.13,1.49,281.84
156.67,1042.29,1.49,281.69
641.14,685.40,1.96,281.36
510.93,623.07,33.19,281.08
166.18,226.04,1.86,281.00
641.38,735.14,2.01,280.87
607.84,642.02,3.12,280.57
285.36,355.58,1.61,280.13
454.15,535.26,0.85,280.05
362.71,570.12,1.64,279.97
606.09,656.25,2.30,279.54
225.89,856.16,1.28,279.22
295.00,871.22,1.34,279.13
344.73,640.84,1.90,278.93
312.74,714.30,2.24,278.70
235.64,576.84,1.06,278.69
353.85,797.40,1.50,278.67
441.16,1226.24,1.04,278.49
641.28,800.41,1.12,278.47
440.94,842.15,2.32,278.46
369.77,641.30,3.78,278.35
642.40,825.11,1.51,278.34
