742.31,744.75,150850730.65,6305.34
629.59,632.13,71590462.46,5000.66
799.79,801.98,56793527.18,4426.15
320.64,323.06,48505848.68,4258.42
515.76,517.82,37256084.18,3627.38
447.41,449.01,47199249.01,3389.13
522.15,524.03,46542489.93,3333.42
546.02,547.71,23837535.06,3143.49
433.13,628.37,29682024.83,3022.01
386.68,388.38,15840041.77,2684.32
515.21,546.35,10457761.47,2564.80
399.91,401.66,19375860.45,1865.16
369.20,371.01,8496225.53,1800.78
319.84,741.38,16230018.95,1678.78
497.58,499.38,5310789.92,1646.34
508.49,512.29,9470209.62,1574.46
677.28,679.68,3504374.88,1267.33
262.79,798.46,2991975.40,1265.48
387.08,674.32,2234668.43,1159.80
781.41,783.54,2291701.78,1141.12
355.01,557.20,911248.45,1139.95
929.67,931.40,3648413.23,954.54
355.98,358.55,3054728.88,916.66
387.13,497.39,1312924.80,913.02
387.09,507.37,1186944.13,900.31
369.36,674.37,1523141.56,881.65
669.63,673.42,1234107.87,823.37
370.24,542.16,413528.03,785.01
397.10,515.35,1056542.93,761.53
355.08,688.58,154558.87,626.43
327.02,557.37,152538.74,616.96
387.07,412.11,406256.94,591.64
242.73,674.14,391700.94,590.22
283.70,628.38,877034.50,569.60
330.10,582.34,117171.78,547.01
444.06,617.31,520972.67,538.76
480.14,484.15,629397.03,537.56
170.59,741.37,1178045.28,493.28
302.36,741.47,469158.46,414.70
241.75,557.61,97666.86,404.92
225.80,674.39,118227.93,404.74
258.72,674.46,191737.62,396.99
352.08,674.32,168178.75,393.19
341.12,571.60,141306.72,390.95
369.82,507.37,351787.82,381.24
412.16,500.03,112026.60,359.91
433.40,610.42,545806.03,346.32
386.85,480.25,107363.42,332.13
427.48,616.78,71786.54,322.62
226.45,686.98,42495.45,291.82
368.83,412.48,146383.75,291.30
496.92,520.83,214744.78,284.12
386.82,656.29,114437.86,280.43
355.06,537.15,49532.86,277.09
696.30,741.36,43288.29,275.54
319.94,723.36,352268.04,266.61
340.81,798.15,182088.19,265.15
320.72,597.82,162703.78,265.13
319.96,706.45,74214.50,264.19
196.63,670.41,31104.06,262.59
262.84,781.29,83065.46,259.75
151.02,911.57,93163.99,255.50
209.11,674.37,40802.35,254.71
302.03,320.68,98438.53,250.75
238.47,629.88,97109.45,250.14
215.72,798.35,120561.62,244.36
741.00,826.87,54180.46,242.49
433.52,824.31,35084.04,241.05
302.02,546.22,94141.98,232.39
498.00,546.52,257244.16,229.20
425.81,798.69,202522.51,228.77
656.78,910.63,101710.18,227.71
424.66,435.41,145766.44,226.56
385.25,446.62,167250.46,225.53
369.35,390.52,68766.99,224.77
368.93,497.40,89293.42,222.49
275.46,456.65,70390.35,220.45
432.99,538.95,44914.38,219.92
768.19,912.10,137961.19,218.87
355.93,918.89,58727.24,215.34
629.77,677.11,118073.84,213.89
275.28,447.27,55529.55,213.78
743.57,876.19,45672.98,213.31
197.05,741.90,66960.97,211.30
371.56,654.99,68659.27,210.81
170.13,798.41,167859.59,210.53
456.34,475.13,179954.09,208.83
546.73,688.37,97455.36,207.21
516.36,706.33,30718.50,207.10
217.06,743.71,32351.28,205.86
415.04,798.00,85596.84,205.62
330.15,497.42,37640.63,205.43
455.98,599.97,107132.23,204.09
686.51,742.11,114019.09,201.78
298.54,614.30,25581.69,201.24
381.75,457.12,88729.92,200.58
227.32,438.34,66544.85,199.62
556.63,723.65,65422.99,199.62
240.82,320.40,122587.87,199.04
447.80,931.13,159794.90,197.66
262.70,893.36,68426.06,197.07
442.86,767.77,94546.87,196.65
170.82,726.20,28380.19,196.61
330.70,369.46,36318.23,196.61
354.69,387.05,107981.50,195.94
520.98,658.70,36393.58,195.88
432.28,596.60,53104.53,195.23
226.00,797.94,43864.57,195.07
428.74,521.38,96930.04,194.72
412.53,781.20,31451.94,194.08
303.01,724.86,36058.01,193.83
339.26,630.04,67455.94,193.59
442.09,466.71,192468.91,193.38
