Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,y2(1+),245.81,582.49,b10-(NH3)(2+),14631.432837087576,1149.1209476928173,0.481
15,y4(2+),243.97,940.4,b8(1+),10514.092207391508,1011.8932965929813,0.216
16,y2(1+),245.79,1068.42,b9(1+),6772.226207092281,990.7069313836009,0.403
17,y1(1+),174.58,626.99,b11(2+),6543.762387182398,967.1748542978968,0.558
18,b4(1+),444.98,491.76,y8(2+),81584.74521530278,964.8669364015514,0.272
,y4-(HN=C=NH)(1+),444.98,491.76,ai(4-8)-(CH3SH)-(CH3COOH)(1+),81584.74521530278,964.8669364015514,0.558
,y4-(HN=C=NH)(1+),444.98,491.76,bi(4-8)-(CH3CH2SCH3)-(CH3COOH)(1+),81584.74521530278,964.8669364015514,0.583
19,,559.34,715.45,,18069.04267819865,940.2756818485004,
20,b6-(H2O)(2+),347.64,715.54,y6(1+),9601.715505760827,904.2852258497577,0.143
,b6-(NH3)(2+),347.64,715.54,y6(1+),9601.715505760827,904.2852258497577,0.565
,ai(3-6)-(CH3CH2SCH3)-(CH3COOH)(1+),347.64,715.54,y6(1+),9601.715505760827,904.2852258497577,0.614
21,b6(2+),356.64,698.39,y6-(NH3)(1+),7828.788615760808,889.8243991347633,0.071
22,y7(2+),443.34,542.33,b5(1+),5249.32268203741,883.7907713417926,0.085
23,a4(1+),417.1,491.82,y8(2+),32568.677208364483,773.4723072479422,0.153
24,y2-(H2O)(1+),228.63,712.43,b6(1+),1859.1140928290122,752.1975036472185,0.48
,bi(7-8)(1+),228.63,712.43,b6(1+),1859.1140928290122,752.1975036472185,0.49
,y2-(NH3)(1+),228.63,712.43,b6(1+),1859.1140928290122,752.1975036472185,0.5
,y4-(HCOH)(2+),228.63,712.43,b6(1+),1859.1140928290122,752.1975036472185,0.52
,y4-(HCOH)(2+),228.63,712.43,ai(3-8)(1+),1859.1140928290122,752.1975036472185,0.521
25,y3(1+),359.15,525.71,b9-(H2O)(2+),13337.083001814317,714.3979604793554,0.12
,y3(1+),359.15,525.71,b5-(NH3)(1+),13337.083001814317,714.3979604793554,0.449
,y3(1+),359.15,525.71,b9-(NH3)(2+),13337.083001814317,714.3979604793554,0.577
26,b4-(CH3CH2SCH3)(1+),369.04,491.96,y8(2+),24711.835592808566,708.7681658572652,0.24
,a4-(H2O)-(HCOH)(1+),369.04,491.96,y8(2+),24711.835592808566,708.7681658572652,0.255
,a4-(CH3SH)(1+),369.04,491.96,y8(2+),24711.835592808566,708.7681658572652,0.27
,b4-(CH2S)-(HCOH)(1+),369.04,491.96,y8(2+),24711.835592808566,708.7681658572652,0.27
27,b4(1+),445.11,483.01,y8-(H2O)(2+),24484.781807605323,707.170033771407,0.269
,b4(1+),445.11,483.01,y8-(NH3)(2+),24484.781807605323,707.170033771407,0.295
28,bi(2-6)-(CH3SH)-(HCOH)(2+),267.85,715.66,y6(1+),3408.130491499418,645.2514396186887,0.406
,bi(5-6)(1+),267.85,715.66,y6(1+),3408.130491499418,645.2514396186887,0.406
,a3-(H2O)(1+),267.85,715.66,y6(1+),3408.130491499418,645.2514396186887,0.43
,b3-(NH3)-(HCOH)(1+),267.85,715.66,y6(1+),3408.130491499418,645.2514396186887,0.724
29,b7-(H2O)(2+),405.31,600.32,y5(1+),3688.7830437409602,622.3695888623824,0.108
,b7-(NH3)(2+),405.31,600.32,y5(1+),3688.7830437409602,622.3695888623824,0.404
30,b4(1+),445.09,468.13,y8-(NH3)-(HCOH)(2+),12650.754353007804,607.3702254918511,0.213
,b4(1+),445.09,468.13,ai(5-8)(1+),12650.754353007804,607.3702254918511,0.219
,y4-(HN=C=NH)(1+),445.09,468.13,ai(5-8)(1+),12650.754353007804,607.3702254918511,0.242
,y4-(HN=C=NH)(1+),445.09,468.13,a5-(CH2S)(1+),12650.754353007804,607.3702254918511,0.262
,b4(1+),445.09,468.13,y8-(H2O)-(HCOH)(2+),12650.754353007804,607.3702254918511,0.385
,b4(1+),445.09,468.13,y8-(HCOOH)(2+),12650.754353007804,607.3702254918511,0.679
31,b4(1+),444.93,624.41,bi(5-9)(1+),13381.857662046346,599.6188928663196,0.328
,y4-(HN=C=NH)(1+),444.93,624.41,a6-(CH3COOH)(1+),13381.857662046346,599.6188928663196,0.351
32,ai(5-8)(1+),468.09,487.09,y4(1+),14667.724866054943,599.0220033144113,0.283
,a5-(CH2S)(1+),468.09,487.09,y4(1+),14667.724866054943,599.0220033144113,0.304
33,b2(1+),200.69,605.02,y10-(H2O)(2+),3953.3144447609034,580.0221257997848,0.462
,b2(1+),200.69,605.02,y10-(NH3)(2+),3953.3144447609034,580.0221257997848,0.536
,b2(1+),200.69,605.02,ai(3-8)-(CH3SH)-(CH3COOH)(1+),3953.3144447609034,580.0221257997848,0.771
,b2(1+),200.69,605.02,bi(3-8)-(CH3CH2SCH3)-(CH3COOH)(1+),3953.3144447609034,580.0221257997848,0.796
34,y4(1+),487.14,841.49,bi(2-8)(1+),5393.377938054707,562.8696406815081,0.165
35,b4-(H2O)(1+),427.07,491.95,y8(2+),16832.62953313316,560.4604780284243,0.233
36,y5-(NH3)(2+),291.97,827.6,b7(1+),2375.164071013021,552.6174767590071,0.27
,y5-(H2O)(2+),291.97,827.6,b7(1+),2375.164071013021,552.6174767590071,0.328
,ai(8-10)-2(H2O)(1+),291.97,827.6,b7(1+),2375.164071013021,552.6174767590071,0.779
37,y2(1+),245.92,737.3,b7-(CH3COOH)-(HCOH)(1+),2645.0930082214322,543.870852585878,0.26
,y2(1+),245.92,737.3,bi(5-10)(1+),2645.0930082214322,543.870852585878,0.268
38,ai(9-10)-(H2O)(1+),195.81,940.89,b8(1+),734.5331686017998,531.9160850938476,0.496
,bi(9-10)-(NH3)-(HCOH)(1+),195.81,940.89,b8(1+),734.5331686017998,531.9160850938476,0.792
39,b2(1+),200.73,712.31,ai(3-8)(1+),2564.071732905666,529.1822736481654,0.4
,ai(7-8)(1+),200.73,712.31,b6(1+),2564.071732905666,529.1822736481654,0.403
40,a3-2(H2O)(1+),250.74,557.39,y9(2+),1799.903063811738,529.1819801839741,0.556
,b3-2(NH3)-(HCOH)(1+),250.74,557.39,y9(2+),1799.903063811738,529.1819801839741,0.605
41,y2(1+),245.81,1051.61,b9-(NH3)(1+),1779.1788369347692,529.0372520079056,0.355
42,bi(4-7)(1+),514.24,600.44,y5(1+),2119.973066652454,526.2843537255269,0.061
,a5(1+),514.24,600.44,y5(1+),2119.973066652454,526.2843537255269,0.085
43,ai(4-6)-2(H2O)(1+),335.69,715.27,y6(1+),2247.170923664825,525.9124494431453,0.519
44,y5(2+),300.61,809.82,b7-(H2O)(1+),3885.9138380389763,524.982763171809,0.41
,y3-(NH3)-(HN=C=NH)(1+),300.61,809.82,b7-(H2O)(1+),3885.9138380389763,524.982763171809,0.58
,y5(2+),300.61,809.82,b7-(NH3)(1+),3885.9138380389763,524.982763171809,0.597
,y3-(NH3)-(HN=C=NH)(1+),300.61,809.82,b7-(NH3)(1+),3885.9138380389763,524.982763171809,0.724
,y3-(NH3)-(HN=C=NH)(1+),300.61,809.82,ai(3-9)-(HCOH)(1+),3885.9138380389763,524.982763171809,0.757
45,b3-(H2O)(1+),296.08,548.78,y9-(NH3)(2+),1615.845949797175,518.7049670022059,0.122
,b3-(H2O)(1+),296.08,548.78,y9-(H2O)(2+),1615.845949797175,518.7049670022059,0.495
,b3-(H2O)(1+),296.08,548.78,bi(4-8)-(H2O)-(CH3COOH)(1+),1615.845949797175,518.7049670022059,0.524
46,y4(2+),243.81,922.17,b8-(H2O)(1+),2632.4342781815885,517.1918015624835,0.481
47,y4(1+),487.01,496.41,b5-(CH2S)(1+),6628.7326152755,515.4591871914213,0.307
,y4(1+),487.01,496.41,a5-(H2O)(1+),6628.7326152755,515.4591871914213,0.314
,y4(1+),487.01,496.41,bi(5-8)(1+),6628.7326152755,515.4591871914213,0.318
48,,216.78,983.52,,553.1468715356857,494.59951625930864,
49,y4-(H2O)(2+),234.83,922.4,b8-(H2O)(1+),2032.9513713012589,491.2178430327698,0.338
50,bi(8-9)(1+),241.91,827.88,b7(1+),2149.803223908072,479.91839015929946,0.51
51,b3(1+),313.96,491.84,y8(2+),13117.120816985864,479.60733352249486,0.255
,b3(1+),313.96,491.84,ai(4-8)-(CH3SH)-(CH3COOH)(1+),13117.120816985864,479.60733352249486,0.604
,b3(1+),313.96,491.84,bi(4-8)-(CH3CH2SCH3)-(CH3COOH)(1+),13117.120816985864,479.60733352249486,0.632
52,bi(5-7)(1+),383.29,444.94,b4(1+),7162.591850106421,469.96907148989135,0.326
,bi(2-8)-(CH2S)-(HCOH)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.345
,ai(2-8)-(CH3SH)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.345
,bi(2-8)-(HCOOH)-(HCOH)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.347
,ai(2-8)-(H2O)-(HCOH)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.347
,bi(2-8)-(CH3CH2SCH3)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.349
,a4-2(NH3)(1+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.352
,a7-2(NH3)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.354
,ai(2-8)-(NH3)-(HCOH)(2+),383.29,444.94,y4-(HN=C=NH)(1+),7162.591850106421,469.96907148989135,0.54
53,y1(1+),174.8,577.12,bi(2-11)(2+),1139.4780985778282,460.17907023137303,0.377
,y1(1+),174.8,577.12,a10(2+),1139.4780985778282,460.17907023137303,0.383
54,y4(1+),487.21,809.6,b7-(H2O)(1+),5485.365719732881,454.61399175924714,0.201
55,y2(1+),245.85,516.95,b9-2(H2O)(2+),3326.904281525939,439.5250403621776,0.354
56,b4-(H2O)(1+),427.13,624.36,bi(5-9)(1+),3089.652716223137,435.10626786013165,0.112
57,y3(1+),359.22,755.18,bi(4-9)(1+),1671.8304472334016,429.52610246484323,0.201
58,bi(6-9)-2(H2O)(2+),245.76,542.3,b5(1+),2372.997132074014,400.4879076776287,0.37
,y2(1+),245.76,542.3,b5(1+),2372.997132074014,400.4879076776287,0.4
,y2(1+),245.76,542.3,bi(2-10)(2+),2372.997132074014,400.4879076776287,0.64
59,bi(5-7)-2(NH3)(2+),174.71,552.38,y5-(H2O)-(HCOH)(1+),834.3564844556537,388.7137601929448,0.361
,y1(1+),174.71,552.38,b10-(CH3SH)-(HCOH)(2+),834.3564844556537,388.7137601929448,0.413
,bi(5-7)-2(H2O)(2+),174.71,552.38,y5-(H2O)-(HCOH)(1+),834.3564844556537,388.7137601929448,0.62
60,a2(1+),172.65,605.18,y10-(NH3)(2+),1112.4916091084042,385.20155636395236,0.496
,a2(1+),172.65,605.18,y10-(H2O)(2+),1112.4916091084042,385.20155636395236,0.574
61,y2(1+),246.03,1082.23,bi(2-10)(1+),658.2882668800615,382.4481128768359,0.383
62,,200.51,513.37,,1013.5122788675451,378.15087356689327,
63,y1(1+),174.8,591.32,b10(2+),2966.254001188248,362.9807723696656,0.32
64,a2-2(H2O)(1+),137.48,614.34,y10(2+),929.0990636720578,362.0431109866722,0.62
,b2-2(NH3)-(HCOH)(1+),137.48,614.34,y10(2+),929.0990636720578,362.0431109866722,0.645
65,y7-(H2O)(2+),434.42,542.08,b5(1+),685.6244848687417,352.9717412354945,0.272
,y7-(NH3)(2+),434.42,542.08,b5(1+),685.6244848687417,352.9717412354945,0.397
66,ai(9-10)-(H2O)(1+),196.1,245.95,y2(1+),768.0171689975319,352.09020479820526,0.214
67,,444.74,601.19,,6358.314593531912,350.737290221517,
68,a4-(NH3)(2+),200.63,982.06,y8(1+),766.3427900016328,348.9067615147464,0.51
,b2(1+),200.63,982.06,y8(1+),766.3427900016328,348.9067615147464,0.707
,b4-(CH2S)(2+),200.63,982.06,y8(1+),766.3427900016328,348.9067615147464,0.714
,b2(1+),200.63,982.06,bi(3-10)(1+),766.3427900016328,348.9067615147464,0.714
,a4-(H2O)(2+),200.63,982.06,y8(1+),766.3427900016328,348.9067615147464,0.721
,ai(3-4)-(NH3)(1+),200.63,982.06,y8(1+),766.3427900016328,348.9067615147464,0.728
69,a4-(NH3)(1+),399.92,583.15,y5-(NH3)(1+),1408.506656608943,347.9134866322216,0.366
,a7(2+),399.92,583.15,y5-(NH3)(1+),1408.506656608943,347.9134866322216,0.366
,b4-(CH2S)(1+),399.92,583.15,y5-(NH3)(1+),1408.506656608943,347.9134866322216,0.693
,a4-(H2O)(1+),399.92,583.15,y5-(NH3)(1+),1408.506656608943,347.9134866322216,0.712
,b7-(HCOH)(2+),399.92,583.15,y5-(NH3)(1+),1408.506656608943,347.9134866322216,0.731
70,,941.2,1049.97,,523.2444526493958,347.0018429654461,
71,ai(6-9)-(NH3)(2+),241.81,359.04,y3(1+),1819.4550462019897,345.2617199716266,0.269
,bi(8-9)(1+),241.81,359.04,y3(1+),1819.4550462019897,345.2617199716266,0.394
,ai(6-9)-(H2O)(2+),241.81,359.04,y3(1+),1819.4550462019897,345.2617199716266,0.699
,bi(6-9)-(HCOOH)(2+),241.81,359.04,y3(1+),1819.4550462019897,345.2617199716266,0.699
72,y2(1+),245.81,525.75,b9-(H2O)(2+),5572.876443174364,343.4397740142109,0.352
,bi(6-9)-2(H2O)(2+),245.81,525.75,b5-(NH3)(1+),5572.876443174364,343.4397740142109,0.577
,y2(1+),245.81,525.75,b5-(NH3)(1+),5572.876443174364,343.4397740142109,0.594
,y2(1+),245.81,525.75,b9-(NH3)(2+),5572.876443174364,343.4397740142109,0.635
73,bi(6-10)-(H2O)-(HCOH)(2+),296.52,514.64,a5(1+),1250.24154232139,339.6784751387265,0.376
,b3-(H2O)(1+),296.52,514.64,bi(4-7)(1+),1250.24154232139,339.6784751387265,0.52
,bi(6-10)-(NH3)-(HCOH)(2+),296.52,514.64,a5(1+),1250.24154232139,339.6784751387265,0.734
,ai(6-11)-(CH3COOH)-(HCOH)(2+),296.52,514.64,a5(1+),1250.24154232139,339.6784751387265,0.751
,b3-(NH3)(1+),296.52,514.64,bi(4-7)(1+),1250.24154232139,339.6784751387265,0.777
74,,286.5,601.38,,523.7507700814756,335.51419661993526,
75,a2(1+),172.46,982.88,y8(1+),454.87693834437067,334.47829248945277,0.729
76,y2(1+),246.09,799.31,a7(1+),461.25930208139516,331.96735544905926,0.139
77,b5-(HCOH)(1+),512.2,715.62,y6(1+),1637.9994742006218,330.1181733899349,0.228
,bi(3-6)(1+),512.2,715.62,y6(1+),1637.9994742006218,330.1181733899349,0.228
78,,174.45,1052.05,,468.9192497439426,328.9297221117023,
79,y1(1+),175.07,923.04,b8-(NH3)(1+),663.66752063027,327.6161723143021,0.453
,y1(1+),175.07,923.04,b8-(H2O)(1+),663.66752063027,327.6161723143021,0.532
,y1(1+),175.07,923.04,bi(4-11)-(NH3)(1+),663.66752063027,327.6161723143021,0.572
80,y7(2+),443.31,524.29,b5-(H2O)(1+),940.2844528135372,327.2564570580103,0.05
81,y2-(NH3)(1+),229.13,359.63,bi(5-10)-(H2O)(2+),2147.171196014547,322.9849495528135,0.58
82,bi(6-7)(1+),285.94,542.19,b5(1+),231.6555001816955,321.68707903352225,0.228
,y5-(HCOH)(2+),285.94,542.19,b5(1+),231.6555001816955,321.68707903352225,0.273
,a3(1+),285.94,542.19,y9-(HCOH)(2+),231.6555001816955,321.68707903352225,0.292
83,,491.16,599.5,,1257.8594112682788,317.8187219514244,
84,b3-(H2O)(1+),295.98,755.11,bi(4-9)(1+),406.09727218943914,315.05591705836696,0.348
85,y2-(H2O)(1+),228.54,591.7,b10(2+),1249.2531492267178,313.00163453522936,0.538
,y2-(NH3)(1+),228.54,591.7,b10(2+),1249.2531492267178,313.00163453522936,0.696
,y4-(HCOH)(2+),228.54,591.7,bi(4-8)-2(H2O)(1+),1249.2531492267178,313.00163453522936,0.729
,y2-(H2O)(1+),228.54,591.7,bi(6-10)-(H2O)-(HCOH)(1+),1249.2531492267178,313.00163453522936,0.758
86,y1(1+),174.78,737.9,b7-(CH3COOH)-(HCOH)(1+),636.5324594693085,310.75830788623404,0.605
87,b2(1+),201.24,698.09,y6-(NH3)(1+),1070.4249417899443,309.5155551917122,0.314
,a4-(NH3)(2+),201.24,698.09,y6-(NH3)(1+),1070.4249417899443,309.5155551917122,0.694
,b2(1+),201.24,698.09,y6-(H2O)(1+),1070.4249417899443,309.5155551917122,0.7
88,,557.64,617.77,,2823.1072768105423,303.8125977595967,
89,,672.16,828.5,,383.6237755964176,301.53912051079305,
90,bi(6-11)(2+),356.4,505.9,b5-2(H2O)(1+),881.6343286622579,301.4834054461501,0.425
,b6(2+),356.4,505.9,bi(7-11)-2(H2O)(1+),881.6343286622579,301.4834054461501,0.693
91,,582.17,982.62,,862.2103719643989,301.0943540665201,
92,,624.6,841.64,,877.966925521092,300.49446290938107,
93,y4-2(H2O)-(HCOH)(2+),210.8,591.32,bi(4-8)-2(H2O)(1+),614.0107262729287,299.6466828217796,0.341
,y2-2(H2O)(1+),210.8,591.32,b10(2+),614.0107262729287,299.6466828217796,0.66
94,,486.64,742.15,,1659.0742670587956,294.7881304659232,
95,,360.31,513.25,,1979.4409810122945,294.30853647653237,
96,y3(1+),359.76,939.97,bi(2-9)-(HCOH)(1+),2112.3992021207423,293.31351947518573,0.701
,y3(1+),359.76,939.97,b8(1+),2112.3992021207423,293.31351947518573,0.757
97,bi(3-4)(1+),244.86,982.61,y8(1+),753.5773643222046,293.20974098156813,0.273
98,ai(2-3)(1+),187.04,557.49,y9(2+),543.7055582297436,291.2866049740785,0.206
99,b4-(HCOH)(1+),415.1,655.31,y6-(HCOH)-(HCOH)(1+),1021.8062333297516,289.50475109221156,0.161
100,b3(1+),313.67,513.95,bi(4-7)(1+),605.267401378351,284.91087493289365,0.608
101,b5(1+),541.63,715.0,y6(1+),1479.384572940385,284.1923930336179,0.785
102,,245.27,695.13,,715.2364437160276,283.6525800320642,
103,,490.53,714.6,,894.7396981448363,279.1179515733126,
104,,470.39,828.6,,3020.0376142622295,278.8472525469858,
105,,335.2,604.99,,463.88545502922346,277.2854927657919,
106,,568.77,614.72,,930.8364175344448,277.1598006175813,
107,,371.13,613.25,,1320.0859519103549,277.0461791387843,
108,b2(1+),200.63,740.2,bi(3-8)(1+),647.2293482758444,275.36474015683615,0.529
109,,573.31,940.15,,434.08371819750516,273.230700043784,
110,a5-2(H2O)-(HCOH)(1+),447.83,570.06,y5-(HCOH)(1+),820.4640271038305,271.85291823902537,0.538
111,,332.02,492.17,,1766.0863683012842,268.5067115216414,
112,y1(1+),174.74,940.71,b8(1+),758.9692913020958,267.87456771471324,0.425
113,,626.5,1068.67,,1147.9157238900314,265.0034888087574,
114,y2(1+),245.71,868.55,bi(4-10)(1+),860.3896196945357,263.440494817076,0.459
115,bi(2-3)-2(H2O)(1+),179.32,1068.31,y9-(CH2S)(1+),286.58432536783647,259.7151669318995,0.718
,bi(2-3)-2(H2O)(1+),179.32,1068.31,y9-(HCOOH)(1+),286.58432536783647,259.7151669318995,0.738
116,a4-(NH3)(1+),400.33,491.78,y8(2+),3640.9510648565333,259.32455273121366,0.11
117,a2-(NH3)(1+),156.37,445.81,bi(3-10)-(CH3COOH)-(HCOH)(2+),378.7526741064172,258.03791627416695,0.525
,a4-(CH3CH2SCH3)-(HCOH)(2+),156.37,445.81,y4-(HN=C=NH)(1+),378.7526741064172,258.03791627416695,0.59
,ai(6-8)-(CH3COOH)(2+),156.37,445.81,y4-(HN=C=NH)(1+),378.7526741064172,258.03791627416695,0.59
,a2-(NH3)(1+),156.37,445.81,y4-(HN=C=NH)(1+),378.7526741064172,258.03791627416695,0.595
,a2-(NH3)(1+),156.37,445.81,ai(3-10)-2(NH3)-(HCOH)(2+),378.7526741064172,258.03791627416695,0.631
118,,359.0,970.86,,617.7406482468988,258.00529481161,
119,y1(1+),174.81,808.82,bi(5-11)(1+),562.9899386280318,257.63757718157166,0.475
,y1(1+),174.81,808.82,b7-(H2O)(1+),562.9899386280318,257.63757718157166,0.675
,ai(2-5)-2(H2O)-(HCOH)(2+),174.81,808.82,y7-(HCOOH)-(HCOH)(1+),562.9899386280318,257.63757718157166,0.739
120,,548.66,826.69,,1282.3475274787932,257.50746665674444,
121,bi(7-9)(1+),356.64,666.37,a6-(H2O)(1+),911.4960033166477,257.0580139824599,0.541
,bi(7-9)(1+),356.64,666.37,b6-(CH2S)(1+),911.4960033166477,257.0580139824599,0.542
122,y3(1+),359.86,868.73,bi(3-9)(1+),966.0261231832997,255.552348777675,0.676
123,,245.76,686.66,,264.4946008192985,254.99905003144184,
124,bi(5-7)(1+),382.93,417.12,a4(1+),1549.3119502139325,253.98817213660087,0.291
,ai(5-11)-(NH3)(2+),382.93,417.12,a4(1+),1549.3119502139325,253.98817213660087,0.722
125,y5-(H2O)-(HCOH)(2+),276.16,491.32,ai(3-7)-(CH3SH)-(CH3COOH)(1+),428.05577634578106,253.50881886032178,0.521
,y5-(H2O)-(HCOH)(2+),276.16,491.32,bi(3-7)-(CH3CH2SCH3)-(CH3COOH)(1+),428.05577634578106,253.50881886032178,0.523
126,,216.68,413.66,,449.327950857764,253.47695865850537,
127,a3-(H2O)(1+),268.58,557.2,y9(2+),1275.20614122508,253.0173611084321,0.396
,a3-(NH3)(1+),268.58,557.2,y9(2+),1275.20614122508,253.0173611084321,0.61
128,b4-(NH3)(1+),428.3,737.5,bi(5-10)(1+),341.0349325031234,252.59137092259954,0.113
129,bi(6-8)-(HCOH)(1+),368.81,514.0,a5(1+),968.589588827167,250.99879928762465,0.5
130,,549.6,712.18,,763.9590563345951,250.96888882712662,
131,,582.42,1154.81,,236.8095925118539,248.09947402139042,
132,,358.89,841.38,,1956.4911252758673,247.5153184777376,
133,,356.8,855.29,,455.42284227456156,247.34046212449948,
134,,525.66,695.38,,672.5015401415884,247.01299216107958,
135,,664.37,982.77,,504.7676378211351,246.9705357344566,
136,,516.96,809.82,,1212.413787425269,246.729652260216,
137,,444.36,809.78,,1661.4457556351547,246.44402975901517,
138,,345.73,624.44,,928.0703649980655,245.05625801203615,
139,,361.36,809.08,,1589.939429647552,244.8794348175576,
140,b3-(NH3)-(HCOH)(1+),267.33,444.68,y4-(HN=C=NH)(1+),973.9080882945149,244.6752146300484,0.621
,bi(4-8)-2(NH3)-(CH3COOH)(2+),267.33,444.68,y4-(HN=C=NH)(1+),973.9080882945149,244.6752146300484,0.632
,bi(5-9)-(CH3COOH)-(HCOH)(2+),267.33,444.68,b4(1+),973.9080882945149,244.6752146300484,0.659
,y5-2(H2O)-(HCOH)(2+),267.33,444.68,b4(1+),973.9080882945149,244.6752146300484,0.669
141,,428.68,664.33,,718.883223949083,244.59561612567825,
142,,286.14,614.04,,569.6482029695563,244.21899925844258,
143,,600.46,632.61,,537.8010638596486,243.59568453356474,
144,bi(6-8)(1+),399.3,464.48,b5-(CH3SH)-(HCOH)(1+),779.7306678274273,243.2192341330795,0.206
145,,613.95,640.79,,255.76363288737366,242.94276753192943,
146,,391.36,492.02,,1865.4538763424846,242.6574726407702,
147,b4-(NH3)-(HCOH)(1+),398.69,714.88,ai(5-11)-2(H2O)-(HCOH)(1+),683.0253615103151,241.43903668351012,0.658
,a4-(H2O)(1+),398.69,714.88,ai(5-11)-2(H2O)-(HCOH)(1+),683.0253615103151,241.43903668351012,0.711
,b4-(NH3)-(HCOH)(1+),398.69,714.88,y6(1+),683.0253615103151,241.43903668351012,0.715
,b4-(CH2S)(1+),398.69,714.88,ai(5-11)-2(H2O)-(HCOH)(1+),683.0253615103151,241.43903668351012,0.726
,bi(4-6)(1+),398.69,714.88,y6(1+),683.0253615103151,241.43903668351012,0.742
,a4-(H2O)(1+),398.69,714.88,y6(1+),683.0253615103151,241.43903668351012,0.764
,b4-(CH2S)(1+),398.69,714.88,y6(1+),683.0253615103151,241.43903668351012,0.778
148,,614.76,754.96,,575.2577593273721,241.0639941544557,
149,,492.7,913.4,,724.6445427337108,240.66817696964026,
150,,469.97,842.49,,535.391113998758,240.01507493504891,
151,,556.8,1051.83,,812.271680567365,239.9674542014139,
152,,809.12,1051.66,,210.92484119799755,239.5490987779195,
153,bi(7-8)-(H2O)(1+),211.22,457.21,y4-(HCOH)(1+),799.2274660830885,239.34822263921234,0.136
,ai(5-8)-(HCOOH)(2+),211.22,457.21,y4-(HCOH)(1+),799.2274660830885,239.34822263921234,0.428
154,,456.62,640.68,,539.4164034332179,238.58982520291678,
155,ai(3-8)-2(H2O)(2+),338.65,457.13,y4-(HCOH)(1+),833.9375567394476,238.5071191936648,0.165
,b6-2(H2O)(2+),338.65,457.13,y4-(HCOH)(1+),833.9375567394476,238.5071191936648,0.168
,bi(6-8)-(CH3COOH)(1+),338.65,457.13,y4-(HCOH)(1+),833.9375567394476,238.5071191936648,0.573
,b4-(CH3CH2SCH3)-(HCOH)(1+),338.65,457.13,y4-(HCOH)(1+),833.9375567394476,238.5071191936648,0.573
,a4-(CH3SH)-(HCOH)(1+),338.65,457.13,y4-(HCOH)(1+),833.9375567394476,238.5071191936648,0.602
156,,482.32,969.23,,503.7642827661082,237.7733638456353,
