Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
92,,606.33,786.21,,39861.40081827723,253.69862869377454,
93,,649.8,785.67,,132299.90994956906,252.4370594102302,
94,y4-2(H2O)(2+),225.9,427.17,b4-(H2O)(1+),41577.993329041165,251.7913000981587,0.25
,bi(5-6)(1+),225.9,427.17,b4-(H2O)(1+),41577.993329041165,251.7913000981587,0.269
,a5-2(NH3)-(HCOH)(2+),225.9,427.17,ai(6-9)-(HCOH)(1+),41577.993329041165,251.7913000981587,0.294
,bi(9-10)-(NH3)(1+),225.9,427.17,a8-(NH3)(2+),41577.993329041165,251.7913000981587,0.783
95,,649.45,670.28,,61536.09295298194,250.4091622343352,
96,y4-(H2O)(2+),235.06,880.96,b8-(H2O)(1+),14540.798861726522,250.01702396242212,0.469
,y4-(H2O)(2+),235.06,880.96,b8-(NH3)(1+),14540.798861726522,250.01702396242212,0.528
,y4-(NH3)(2+),235.06,880.96,b8-(H2O)(1+),14540.798861726522,250.01702396242212,0.74
,y4-(NH3)(2+),235.06,880.96,b8-(NH3)(1+),14540.798861726522,250.01702396242212,0.779
97,y3(1+),359.32,413.83,bi(3-9)(2+),53544.48630612762,249.31608063946535,0.128
98,ai(3-7)-(HCOH)(1+),527.43,570.6,y5-(HCOH)(1+),45187.85371697354,249.0485242369279,0.264
99,,445.42,786.61,,69412.08134874499,246.6918085124469,
100,y6-2(NH3)(2+),341.0,370.27,a4-(NH3)-(HCOH)(1+),24369.549334826424,246.0642931584031,0.19
,bi(5-7)(1+),341.0,370.27,a4-(NH3)-(HCOH)(1+),24369.549334826424,246.0642931584031,0.19
,y3-(H2O)(1+),341.0,370.27,b7-(CH2S)(2+),24369.549334826424,246.0642931584031,0.235
,y3-(H2O)(1+),341.0,370.27,a7-(H2O)(2+),24369.549334826424,246.0642931584031,0.238
,y3-(H2O)(1+),341.0,370.27,b7-(HCOOH)(2+),24369.549334826424,246.0642931584031,0.238
,y3-(H2O)(1+),341.0,370.27,a4-(NH3)-(HCOH)(1+),24369.549334826424,246.0642931584031,0.238
,y3-(H2O)(1+),341.0,370.27,a7-(NH3)(2+),24369.549334826424,246.0642931584031,0.488
,a4-(CH3CH2SCH3)(1+),341.0,370.27,ai(5-11)(2+),24369.549334826424,246.0642931584031,0.579
,a4-(CH2S)-(HCOH)(1+),341.0,370.27,ai(5-11)(2+),24369.549334826424,246.0642931584031,0.595
,y3-(H2O)(1+),341.0,370.27,ai(3-9)-(HCOH)-(HCOH)(2+),24369.549334826424,246.0642931584031,0.596
,y3-(H2O)(1+),341.0,370.27,b7-(NH3)-(HCOH)(2+),24369.549334826424,246.0642931584031,0.615
101,,450.5,799.93,,19447.165148931515,244.4602001235407,
102,,487.47,748.54,,16117.387136173189,243.55351571776114,
103,y5-(HCOH)(2+),285.4,536.43,a6-(CH3CH2SCH3)-(HCOH)(1+),29819.017998369127,242.82253295222694,0.301
,bi(3-7)-(NH3)(2+),285.4,536.43,y5-2(NH3)-(HCOH)(1+),29819.017998369127,242.82253295222694,0.768
104,y4-(H2O)(2+),235.39,605.86,ai(3-8)-2(NH3)-(HCOH)(1+),34142.12139398282,242.56943753822665,0.528
,bi(7-10)(2+),235.39,605.86,b6-2(NH3)-(HCOH)(1+),34142.12139398282,242.56943753822665,0.528
,y4-(H2O)(2+),235.39,605.86,b6-2(NH3)-(HCOH)(1+),34142.12139398282,242.56943753822665,0.528
,y4-(NH3)(2+),235.39,605.86,b6-2(NH3)-(HCOH)(1+),34142.12139398282,242.56943753822665,0.532
,y4-(NH3)(2+),235.39,605.86,ai(3-8)-2(NH3)-(HCOH)(1+),34142.12139398282,242.56943753822665,0.532
,y4-(H2O)(2+),235.39,605.86,a6-2(H2O)(1+),34142.12139398282,242.56943753822665,0.573
,bi(7-10)(2+),235.39,605.86,a6-2(H2O)(1+),34142.12139398282,242.56943753822665,0.573
,y4-(H2O)(2+),235.39,605.86,ai(3-8)-(H2O)-(HCOOH)(1+),34142.12139398282,242.56943753822665,0.573
,y4-(NH3)(2+),235.39,605.86,a6-2(H2O)(1+),34142.12139398282,242.56943753822665,0.577
,y4-(NH3)(2+),235.39,605.86,ai(3-8)-(H2O)-(HCOOH)(1+),34142.12139398282,242.56943753822665,0.577
,y4-(H2O)(2+),235.39,605.86,bi(3-8)-(CH2S)-(HCOOH)(1+),34142.12139398282,242.56943753822665,0.591
,y4-(NH3)(2+),235.39,605.86,bi(3-8)-(CH2S)-(HCOOH)(1+),34142.12139398282,242.56943753822665,0.595
105,a4(1+),417.39,448.2,y8-(HCOOH)(2+),65743.51688411827,240.48108517452175,0.443
106,a4-(NH3)(2+),200.62,748.99,bi(5-11)-(NH3)(1+),10740.09202898882,239.19692982153504,0.43
,a4-(NH3)(2+),200.62,748.99,bi(5-11)-(H2O)(1+),10740.09202898882,239.19692982153504,0.55
,b4-(CH2S)(2+),200.62,748.99,bi(5-11)-(NH3)(1+),10740.09202898882,239.19692982153504,0.652
,a4-(H2O)(2+),200.62,748.99,bi(5-11)-(NH3)(1+),10740.09202898882,239.19692982153504,0.659
,b4-(CH2S)(2+),200.62,748.99,bi(5-11)-(H2O)(1+),10740.09202898882,239.19692982153504,0.737
,a4-(H2O)(2+),200.62,748.99,bi(5-11)-(H2O)(1+),10740.09202898882,239.19692982153504,0.743
,b2(1+),200.62,748.99,bi(3-9)-(CH3SH)-(HCOH)(1+),10740.09202898882,239.19692982153504,0.743
107,,536.35,970.55,,24917.325072065323,238.42627834577902,
108,b4-(NH3)(2+),214.74,536.16,ai(5-9)-(H2O)(1+),79090.35553948075,237.50031156413303,0.198
,b4-(NH3)(2+),214.74,536.16,y5-2(NH3)-(HCOH)(1+),79090.35553948075,237.50031156413303,0.206
,b4-(NH3)(2+),214.74,536.16,bi(5-9)-(HCOOH)(1+),79090.35553948075,237.50031156413303,0.206
,bi(2-3)(1+),214.74,536.16,y9(2+),79090.35553948075,237.50031156413303,0.424
,b4-(H2O)(2+),214.74,536.16,ai(5-9)-(H2O)(1+),79090.35553948075,237.50031156413303,0.638
,b4-(H2O)(2+),214.74,536.16,y5-2(NH3)-(HCOH)(1+),79090.35553948075,237.50031156413303,0.64
,b4-(H2O)(2+),214.74,536.16,bi(5-9)-(HCOOH)(1+),79090.35553948075,237.50031156413303,0.64
,bi(6-7)-(HCOH)(1+),214.74,536.16,y5-2(NH3)-(HCOH)(1+),79090.35553948075,237.50031156413303,0.64
,ai(4-7)-(NH3)(2+),214.74,536.16,y5-2(NH3)-(HCOH)(1+),79090.35553948075,237.50031156413303,0.66
109,y4-(HCOH)(1+),456.78,724.87,ai(2-8)-(NH3)-(HCOH)(1+),21592.31004164699,237.38774251423237,0.694
,y4-(HCOH)(1+),456.78,724.87,b7-(HCOH)-(HCOH)(1+),21592.31004164699,237.38774251423237,0.736
,y4-(HCOH)(1+),456.78,724.87,ai(2-8)-(HCOOH)(1+),21592.31004164699,237.38774251423237,0.757
,y4-(HCOH)(1+),456.78,724.87,ai(2-8)-(CH2S)(1+),21592.31004164699,237.38774251423237,0.772
110,a4-(NH3)(2+),200.76,941.02,y8(1+),79510.43153838889,237.38727082375445,0.484
,b2(1+),200.76,941.02,y8(1+),79510.43153838889,237.38727082375445,0.584
,b4-(CH2S)(2+),200.76,941.02,y8(1+),79510.43153838889,237.38727082375445,0.78
,a4-(H2O)(2+),200.76,941.02,y8(1+),79510.43153838889,237.38727082375445,0.788
,ai(3-4)-(NH3)(1+),200.76,941.02,y8(1+),79510.43153838889,237.38727082375445,0.796
111,,488.01,809.93,,32325.25452844231,237.23728682202977,
112,ai(4-6)-(NH3)(2+),156.68,296.31,b3-(H2O)(1+),31851.648607674826,234.03567814458088,0.142
,y1-(H2O)(1+),156.68,296.31,b3-(H2O)(1+),31851.648607674826,234.03567814458088,0.444
,y1-(H2O)(1+),156.68,296.31,bi(9-11)-(NH3)(1+),31851.648607674826,234.03567814458088,0.455
,bi(4-6)-(CH2S)(2+),156.68,296.31,b3-(H2O)(1+),31851.648607674826,234.03567814458088,0.581
,y1-(H2O)(1+),156.68,296.31,b6-(CH3SH)-(HCOH)(2+),31851.648607674826,234.03567814458088,0.581
,a4-(CH3CH2SCH3)-(HCOH)(2+),156.68,296.31,ai(5-7)-(NH3)(1+),31851.648607674826,234.03567814458088,0.589
,a2-(NH3)(1+),156.68,296.31,bi(3-5)-(CH2S)(1+),31851.648607674826,234.03567814458088,0.59
,ai(4-6)-(H2O)(2+),156.68,296.31,b3-(H2O)(1+),31851.648607674826,234.03567814458088,0.59
,a2-(NH3)(1+),156.68,296.31,ai(3-5)-(H2O)(1+),31851.648607674826,234.03567814458088,0.597
,a2-(NH3)(1+),156.68,296.31,bi(3-8)-(CH3CH2SCH3)-(HCOH)(2+),31851.648607674826,234.03567814458088,0.688
,a2-(NH3)(1+),156.68,296.31,ai(3-8)-(CH3SH)-(HCOH)(2+),31851.648607674826,234.03567814458088,0.693
113,a4-(H2O)(1+),398.93,470.94,y8(2+),106000.9652676063,232.9224402005029,0.349
,b4-(CH2S)(1+),398.93,470.94,y8(2+),106000.9652676063,232.9224402005029,0.367
,b4-(NH3)-(HCOH)(1+),398.93,470.94,y8(2+),106000.9652676063,232.9224402005029,0.738
,a4-(H2O)(1+),398.93,470.94,y4-(NH3)(1+),106000.9652676063,232.9224402005029,0.738
,b4-(CH2S)(1+),398.93,470.94,y4-(NH3)(1+),106000.9652676063,232.9224402005029,0.747
114,a5-2(H2O)-(HCOH)(2+),224.53,536.32,y5-2(NH3)-(HCOH)(1+),65134.0579261882,231.72464798580444,0.11
,a5-2(H2O)-(HCOH)(2+),224.53,536.32,ai(6-10)-2(NH3)(1+),65134.0579261882,231.72464798580444,0.112
,ai(7-11)-2(H2O)-(HCOH)(2+),224.53,536.32,a6-(CH3CH2SCH3)-(HCOH)(1+),65134.0579261882,231.72464798580444,0.391
,ai(7-11)-2(NH3)-(HCOH)(2+),224.53,536.32,a6-(CH3CH2SCH3)-(HCOH)(1+),65134.0579261882,231.72464798580444,0.591
115,y6-2(NH3)-(HCOH)(2+),326.35,444.95,b4(1+),43860.84294554986,231.10024187793329,0.345
,a7-(CH3CH2SCH3)-(HCOH)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.367
,bi(3-8)-(NH3)-(HCOH)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.371
,ai(3-8)-(H2O)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.474
,b6-(H2O)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.481
,bi(3-8)-(HCOOH)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.481
,bi(3-8)-(CH2S)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.488
,ai(5-10)-(NH3)(2+),326.35,444.95,b4(1+),43860.84294554986,231.10024187793329,0.716
,bi(3-8)-(CH3SH)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.729
,bi(3-8)-(H2O)-(HCOH)(2+),326.35,444.95,y4-(HN=C=NH)(1+),43860.84294554986,231.10024187793329,0.738
116,b2(1+),200.96,766.22,bi(3-9)-(HCOH)-(HCOH)(1+),34819.75364308406,230.904310392183,0.264
,a4-(NH3)(2+),200.96,766.22,bi(5-11)(1+),34819.75364308406,230.904310392183,0.419
117,,609.47,715.27,,23733.922904077037,229.83225189838126,
118,y5-2(NH3)-(HCOH)(2+),268.55,417.08,a4(1+),26622.893271412097,229.3802235063821,0.202
,bi(5-9)-(HCOOH)(2+),268.55,417.08,a4(1+),26622.893271412097,229.3802235063821,0.202
,ai(5-9)-(H2O)(2+),268.55,417.08,a4(1+),26622.893271412097,229.3802235063821,0.202
,a3-(H2O)(1+),268.55,417.08,bi(4-11)-2(NH3)-(HCOH)(2+),26622.893271412097,229.3802235063821,0.377
,a3-(H2O)(1+),268.55,417.08,ai(4-11)-2(H2O)(2+),26622.893271412097,229.3802235063821,0.385
,bi(5-9)-(NH3)-(HCOH)(2+),268.55,417.08,a4(1+),26622.893271412097,229.3802235063821,0.435
,ai(9-11)-(NH3)(1+),268.55,417.08,b8-2(H2O)-(HCOH)(2+),26622.893271412097,229.3802235063821,0.517
,ai(5-9)-(NH3)(2+),268.55,417.08,a4(1+),26622.893271412097,229.3802235063821,0.624
,a3-(NH3)(1+),268.55,417.08,bi(4-11)-2(NH3)-(HCOH)(2+),26622.893271412097,229.3802235063821,0.645
,a3-(NH3)(1+),268.55,417.08,ai(4-11)-2(H2O)(2+),26622.893271412097,229.3802235063821,0.65
,ai(9-11)-(NH3)(1+),268.55,417.08,b8-2(NH3)-(HCOH)(2+),26622.893271412097,229.3802235063821,0.758
,ai(9-11)-(NH3)(1+),268.55,417.08,a8-2(H2O)(2+),26622.893271412097,229.3802235063821,0.775
119,,471.95,725.98,,24732.358951210485,229.358496600658,
120,,643.38,843.83,,70876.49533866024,228.85877080919047,
121,ai(2-3)-2(H2O)(1+),151.29,536.62,y9(2+),19557.194803369766,228.518671911371,0.362
,bi(2-3)-2(NH3)-(HCOH)(1+),151.29,536.62,y9(2+),19557.194803369766,228.518671911371,0.383
,y3-(NH3)-(HN=C=NH)(2+),151.29,536.62,a6-(CH3CH2SCH3)-(HCOH)(1+),19557.194803369766,228.518671911371,0.741
,y3-(NH3)-(HN=C=NH)(2+),151.29,536.62,bi(5-9)-(HCOOH)(1+),19557.194803369766,228.518671911371,0.752
,y3-(NH3)-(HN=C=NH)(2+),151.29,536.62,ai(5-9)-(H2O)(1+),19557.194803369766,228.518671911371,0.756
122,ai(7-11)-2(H2O)-(HCOH)(1+),447.1,640.84,b6-(HCOH)(1+),62108.29108263443,228.25663350981998,0.481
123,b4-(HCOH)(2+),208.19,487.34,y4(1+),24627.13823209763,227.69964006061852,0.081
124,,485.27,536.68,,53562.12517901565,226.9650959076982,
125,bi(6-8)-2(NH3)(1+),323.14,486.65,y4(1+),15162.629338550172,226.47925730859905,0.65
126,b4-(CH3CH2SCH3)(1+),368.91,601.45,ai(5-10)-2(H2O)-(HCOH)(1+),41453.77602434356,226.47114520808677,0.308
,a4-(H2O)-(HCOH)(1+),368.91,601.45,ai(5-10)-2(H2O)-(HCOH)(1+),41453.77602434356,226.47114520808677,0.328
,b4-(CH2S)-(HCOH)(1+),368.91,601.45,ai(5-10)-2(H2O)-(HCOH)(1+),41453.77602434356,226.47114520808677,0.347
,a4-(CH3SH)(1+),368.91,601.45,ai(5-10)-2(H2O)-(HCOH)(1+),41453.77602434356,226.47114520808677,0.347
127,a5-2(NH3)-(HCOH)(2+),225.72,698.68,y6-(NH3)(1+),14073.651016461874,225.98903662298116,0.316
,y4-2(H2O)(2+),225.72,698.68,bi(3-8)(1+),14073.651016461874,225.98903662298116,0.51
,bi(5-6)(1+),225.72,698.68,y6-(NH3)(1+),14073.651016461874,225.98903662298116,0.533
128,b4-(HCOH)(2+),208.59,601.01,ai(5-10)-2(H2O)-(HCOH)(1+),15833.598205790571,225.58896296007435,0.598
,a4(2+),208.59,601.01,ai(5-10)-2(H2O)-(HCOH)(1+),15833.598205790571,225.58896296007435,0.655
,b4-(HCOH)(2+),208.59,601.01,y5(1+),15833.598205790571,225.58896296007435,0.786
,bi(6-7)-2(H2O)(1+),208.59,601.01,y5(1+),15833.598205790571,225.58896296007435,0.792
129,y2(1+),246.04,767.96,b7-(NH3)(1+),20068.6927587478,225.3690055580615,0.456
,y2(1+),246.04,767.96,ai(4-10)-(HCOH)(1+),20068.6927587478,225.3690055580615,0.495
,y2(1+),246.04,767.96,b7-(H2O)(1+),20068.6927587478,225.3690055580615,0.563
130,b4-2(H2O)-(HCOH)(2+),190.58,648.54,bi(5-10)-(NH3)-(HCOH)(1+),17936.159694923037,225.1112345357288,0.5
,b4-2(NH3)-(HCOH)(2+),190.58,648.54,bi(5-10)-(NH3)-(HCOH)(1+),17936.159694923037,225.1112345357288,0.547
,a4-2(H2O)(2+),190.58,648.54,bi(5-10)-(NH3)-(HCOH)(1+),17936.159694923037,225.1112345357288,0.566
131,b3(1+),313.97,824.21,ai(4-11)-(CH2S)(1+),17201.73950441997,224.98158538875694,0.749
,b3(1+),313.97,824.21,ai(4-11)-(HCOOH)(1+),17201.73950441997,224.98158538875694,0.768
132,,498.87,594.14,,89741.3464024677,223.75636192364524,
133,,648.26,766.96,,96762.45600398259,222.8386694146001,
134,y6-(HCOH)-(HCOH)(2+),327.73,513.85,a5(1+),30146.22253507978,222.55013803301543,0.651
,bi(6-8)-(HCOH)(1+),327.73,513.85,a5(1+),30146.22253507978,222.55013803301543,0.695
,y6-(HCOH)-(HCOH)(2+),327.73,513.85,ai(2-6)-(HCOH)(1+),30146.22253507978,222.55013803301543,0.708
,b6-(NH3)(2+),327.73,513.85,ai(7-11)(1+),30146.22253507978,222.55013803301543,0.771
135,,460.91,592.71,,61750.73228839821,222.3319575379455,
136,,245.3,939.6,,18453.511293658426,221.75946169096684,
137,b3(1+),314.33,368.49,ai(4-7)-(CH2S)-(HCOH)(1+),25137.429524878284,220.86628315930778,0.295
,b3(1+),314.33,368.49,ai(4-7)-(CH3CH2SCH3)(1+),25137.429524878284,220.86628315930778,0.323
,b3(1+),314.33,368.49,ai(4-10)-2(NH3)-(HCOH)(2+),25137.429524878284,220.86628315930778,0.799
138,a4-(CH2S)-(HCOH)(1+),341.35,635.68,bi(5-10)-(HCOH)-(HCOH)(1+),33165.06084191804,220.8436467638745,0.307
,a4-(CH3CH2SCH3)(1+),341.35,635.68,bi(5-10)-(HCOH)-(HCOH)(1+),33165.06084191804,220.8436467638745,0.322
,y3-(H2O)(1+),341.35,635.68,bi(4-9)-(CH3SH)-(HCOH)(1+),33165.06084191804,220.8436467638745,0.351
,y3-(H2O)(1+),341.35,635.68,b6-2(NH3)(1+),33165.06084191804,220.8436467638745,0.671
,y6-2(NH3)(2+),341.35,635.68,b6-2(NH3)(1+),33165.06084191804,220.8436467638745,0.682
139,,200.44,561.81,,40480.27497803174,220.66601666349155,
140,y4(1+),487.03,799.87,bi(2-8)(1+),13075.75098633273,220.0499508772444,0.508
141,,504.84,941.19,,31313.363402510568,219.7063791997791,
142,b2-(H2O)(1+),182.8,436.64,bi(3-6)-2(NH3)(1+),50872.21487099739,219.57704439408536,0.514
,b2-(H2O)(1+),182.8,436.64,bi(3-10)-2(H2O)-(HCOH)(2+),50872.21487099739,219.57704439408536,0.684
143,a6-(NH3)(2+),313.64,422.03,bi(7-10)-(H2O)-(HCOH)(1+),36109.364634321,219.53407779849002,0.497
,ai(3-5)(1+),313.64,422.03,y7(2+),36109.364634321,219.53407779849002,0.596
,b3(1+),313.64,422.03,y7(2+),36109.364634321,219.53407779849002,0.615
144,,359.0,784.29,,27894.74176307615,219.18849583125768,
145,b8-(NH3)-(HCOH)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.196
,ai(5-8)(1+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.226
,b8-(CH3SH)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.294
,b8-(H2O)-(HCOH)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.304
,b8-(HCOOH)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.702
,a8-(H2O)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.702
,b8-(CH2S)(2+),426.05,487.25,y4(1+),43598.17693123967,217.1403144452735,0.712
146,,216.99,899.55,,26408.519229181562,216.66463759479078,
147,y3(1+),359.06,681.83,a7-(CH2S)-(HCOH)(1+),9740.142913063208,216.4765111200224,0.448
,y3(1+),359.06,681.83,a7-(HCOOH)-(HCOH)(1+),9740.142913063208,216.4765111200224,0.457
,y3(1+),359.06,681.83,a7-(CH3CH2SCH3)(1+),9740.142913063208,216.4765111200224,0.475
148,y2(1+),245.78,546.95,b10-(NH3)-(HCOH)(2+),12066.18483544992,216.24391397895346,0.405
,y2(1+),245.78,546.95,a10-(H2O)(2+),12066.18483544992,216.24391397895346,0.53
,y2(1+),245.78,546.95,b10-(HCOOH)(2+),12066.18483544992,216.24391397895346,0.537
,y2(1+),245.78,546.95,b10-(CH2S)(2+),12066.18483544992,216.24391397895346,0.537
,y2(1+),245.78,546.95,b10-(CH3SH)(2+),12066.18483544992,216.24391397895346,0.727
,y2(1+),245.78,546.95,b10-(H2O)-(HCOH)(2+),12066.18483544992,216.24391397895346,0.736
149,bi(4-6)-2(NH3)-(CH3CH2SCH3)(1+),246.79,326.69,y6-2(NH3)-(HCOH)(2+),15340.755203219653,215.52530515081642,0.602
,ai(4-6)-2(NH3)-(CH3SH)(1+),246.79,326.69,y6-2(NH3)-(HCOH)(2+),15340.755203219653,215.52530515081642,0.619
,y2(1+),246.79,326.69,b6-(H2O)(2+),15340.755203219653,215.52530515081642,0.63
,ai(4-6)-2(H2O)-(CH2S)(1+),246.79,326.69,y6-2(NH3)-(HCOH)(2+),15340.755203219653,215.52530515081642,0.648
150,y4-(NH3)(1+),470.69,664.11,bi(3-8)-2(NH3)(1+),24099.893885997106,215.36225668961768,0.479
151,,295.8,626.44,,36363.771056978796,215.26129423753144,
152,,593.12,621.77,,74919.93518076111,215.02022292609692,
153,a4(1+),416.79,766.23,bi(5-11)(1+),15922.281803241214,215.0181845150478,0.51
154,,648.02,1030.27,,33064.76652678184,214.45118420679339,
155,y7(2+),422.37,525.26,b5-(NH3)(1+),13345.339512080142,212.94050103849438,0.11
156,a7-(CH2S)(2+),356.53,487.27,y4(1+),20678.063002204617,212.4288525438327,0.311
,a7-(HCOOH)(2+),356.53,487.27,y4(1+),20678.063002204617,212.4288525438327,0.321
,ai(2-8)-(HCOH)-(HCOH)(2+),356.53,487.27,y4(1+),20678.063002204617,212.4288525438327,0.321
,bi(6-8)(1+),356.53,487.27,y4(1+),20678.063002204617,212.4288525438327,0.681
157,,216.78,445.2,,36888.07093670655,211.81832007757927,
158,y4-2(H2O)(2+),226.12,371.41,a4-(CH2S)(1+),23613.96810788426,211.63146108694536,0.151
,bi(5-6)(1+),226.12,371.41,a4-(CH2S)(1+),23613.96810788426,211.63146108694536,0.155
159,a5(1+),514.3,714.96,y6(1+),100706.37561223445,211.4563916818856,0.45
160,b7-(H2O)-(HCOH)(2+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.479
,b4-(CH3CH2SCH3)(1+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.483
,b7-(CH3SH)(2+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.483
,a4-(H2O)-(HCOH)(1+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.492
,b4-(CH2S)-(HCOH)(1+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.501
,a4-(CH3SH)(1+),369.01,582.81,y5-(H2O)(1+),33996.468126228356,210.8540048524087,0.501
,b4-(CH3CH2SCH3)(1+),369.01,582.81,bi(5-9)(1+),33996.468126228356,210.8540048524087,0.52
,a4-(H2O)-(HCOH)(1+),369.01,582.81,bi(5-9)(1+),33996.468126228356,210.8540048524087,0.528
,a4-(CH3SH)(1+),369.01,582.81,bi(5-9)(1+),33996.468126228356,210.8540048524087,0.537
,b4-(CH2S)-(HCOH)(1+),369.01,582.81,bi(5-9)(1+),33996.468126228356,210.8540048524087,0.537
,b7-(H2O)-(HCOH)(2+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.582
,b7-(CH3SH)(2+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.585
,b4-(CH3CH2SCH3)(1+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.585
,a4-(H2O)-(HCOH)(1+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.592
,b4-(CH2S)-(HCOH)(1+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.6
,a4-(CH3SH)(1+),369.01,582.81,y5-(NH3)(1+),33996.468126228356,210.8540048524087,0.6
161,,175.0,456.7,,71445.16483519418,210.5627599663383,
162,,643.57,928.71,,42313.261054274066,210.51611140349718,
163,y5-(H2O)(2+),291.76,592.61,b6-(CH3SH)-(HCOH)(1+),55993.81183711103,209.57418292507344,0.24
,y5-(H2O)(2+),291.76,592.61,ai(2-7)-2(H2O)-(HCOH)(1+),55993.81183711103,209.57418292507344,0.298
,y5-(NH3)(2+),291.76,592.61,b6-(CH3SH)-(HCOH)(1+),55993.81183711103,209.57418292507344,0.479
,y5-(NH3)(2+),291.76,592.61,ai(2-7)-2(H2O)-(HCOH)(1+),55993.81183711103,209.57418292507344,0.51
,bi(7-9)-2(H2O)-(HCOH)(1+),291.76,592.61,b6-(CH3SH)-(HCOH)(1+),55993.81183711103,209.57418292507344,0.652
164,y2(1+),245.45,514.43,a5(1+),110105.59995352454,208.96909483658482,0.722
165,,584.01,844.35,,27963.195871574182,208.20503723716584,
166,,216.7,605.45,,13422.702534836422,207.93639204837254,
167,y4-(H2O)(2+),235.33,669.92,ai(3-8)(1+),17018.905294092125,207.55599655398166,0.503
,y4-(H2O)(2+),235.33,669.92,b6(1+),17018.905294092125,207.55599655398166,0.513
,ai(4-6)-(H2O)-(CH3CH2SCH3)(1+),235.33,669.92,y6-(HCOOH)(1+),17018.905294092125,207.55599655398166,0.55
,y4-(NH3)(2+),235.33,669.92,ai(3-8)(1+),17018.905294092125,207.55599655398166,0.563
,bi(7-10)(2+),235.33,669.92,b6(1+),17018.905294092125,207.55599655398166,0.566
,y4-(NH3)(2+),235.33,669.92,b6(1+),17018.905294092125,207.55599655398166,0.571
,bi(3-6)(2+),235.33,669.92,y6-(HCOOH)(1+),17018.905294092125,207.55599655398166,0.605
168,,358.63,939.6,,13060.944550821981,207.43219887463758,
169,,352.14,643.17,,59658.39659578576,207.08458082227494,
170,,332.04,436.27,,13900.763068421826,206.70982456286748,
171,b2-(NH3)-(HCOH)(1+),154.37,635.09,bi(3-8)-(NH3)-(HCOOH)(1+),14779.746318062893,206.01050370647928,0.389
,b2-(NH3)-(HCOH)(1+),154.37,635.09,bi(3-8)-(H2O)-(HCOOH)(1+),14779.746318062893,206.01050370647928,0.763
,ai(7-8)-(NH3)-(HCOH)(1+),154.37,635.09,b6-2(H2O)(1+),14779.746318062893,206.01050370647928,0.767
,b2-(NH3)-(HCOH)(1+),154.37,635.09,ai(3-8)-2(H2O)(1+),14779.746318062893,206.01050370647928,0.773
,a2-(H2O)(1+),154.37,635.09,bi(3-8)-(NH3)-(HCOOH)(1+),14779.746318062893,206.01050370647928,0.788
172,ai(5-9)-(HCOH)(2+),262.71,359.47,y3(1+),30582.80601748027,205.64625450478263,0.235
,b5-(H2O)(2+),262.71,359.47,y3(1+),30582.80601748027,205.64625450478263,0.238
,b5-(NH3)(2+),262.71,359.47,y3(1+),30582.80601748027,205.64625450478263,0.488
,ai(7-9)-2(H2O)-(HCOH)(1+),262.71,359.47,y3(1+),30582.80601748027,205.64625450478263,0.496
173,,413.73,644.14,,86709.14213087564,205.60259388799625,
174,,593.01,686.11,,24826.409817940053,205.3402815968994,
175,ai(7-10)-(HCOH)(2+),206.61,536.37,a6-(CH3CH2SCH3)-(HCOH)(1+),34827.20613019728,205.20851415642204,0.028
,b4-2(NH3)(2+),206.61,536.37,bi(5-9)-(HCOOH)(1+),34827.20613019728,205.20851415642204,0.512
,b4-2(NH3)(2+),206.61,536.37,y5-2(NH3)-(HCOH)(1+),34827.20613019728,205.20851415642204,0.512
