Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,a4-(NH3)-(HCOH)(1+),369.45,940.64,y8(1+),131645.33861123232,528.8373980355803,0.764
18,y4(1+),487.13,880.64,b8-(H2O)(1+),8884.087518846292,512.6420532456414,0.22
19,ai(3-5)-2(NH3)(1+),280.08,843.39,y7(1+),6736.446505771046,501.3016005376152,0.13
,b3-2(NH3)(1+),280.08,843.39,y7(1+),6736.446505771046,501.3016005376152,0.139
20,bi(5-7)-(H2O)(1+),323.03,600.7,y5(1+),20571.222279006262,497.38870768007854,0.349
21,a4(1+),417.11,941.05,y8(1+),62726.46659443253,452.00623561604567,0.51
22,y3(1+),359.03,1009.08,b9-(NH3)(1+),4990.131395022476,447.5293672489511,0.506
,y3(1+),359.03,1009.08,b9-(H2O)(1+),4990.131395022476,447.5293672489511,0.561
23,y5(1+),600.64,750.02,b7-2(H2O)(1+),17932.795716311906,445.95441632929936,0.672
24,y3-(H2O)(1+),341.61,1026.68,b9(1+),5999.216036219569,433.3614384627364,0.396
,y3-(NH3)(1+),341.61,1026.68,b9(1+),5999.216036219569,433.3614384627364,0.61
25,y4(1+),487.34,870.97,a8(1+),4925.369199863585,411.810377000743,0.462
26,,426.88,844.57,,17378.843809580318,410.17180607788947,
27,b6-(H2O)(1+),652.23,716.04,y6(1+),8404.74364417308,391.91566847849015,0.65
28,bi(2-4)(1+),345.84,940.76,y8(1+),48768.0583302927,379.9231557115109,0.394
29,bi(2-4)-(NH3)(1+),329.65,940.32,y8(1+),27092.604756771318,348.62917761003825,0.555
30,,225.96,1139.5,,5547.915231654807,346.50704243138046,
31,y4-(NH3)(1+),470.16,898.57,b8(1+),14327.390097560025,343.20911974914134,0.125
32,,385.09,487.2,,2972.3639501490616,341.68248617586767,
33,b3(1+),313.53,940.36,y8(1+),58587.746418190494,339.2321166742421,0.709
34,,210.37,715.12,,4564.778590133933,334.9186786473873,
35,a3-2(H2O)(1+),250.78,940.84,y8(1+),36959.9614268468,328.2392473360466,0.653
,b3-2(NH3)-(HCOH)(1+),250.78,940.84,y8(1+),36959.9614268468,328.2392473360466,0.699
36,,786.32,1123.13,,5480.1325843263,322.61028323523647,
37,,865.24,1071.87,,3874.908451375083,313.2480349678093,
38,,446.56,923.81,,7306.777818946449,313.03994219282185,
39,a5(1+),514.3,843.22,y7(1+),3809.596597452679,305.6351450807291,0.29
40,,695.21,1184.78,,6123.672692375761,299.4464435120165,
41,,268.71,941.43,,21400.901237550574,296.7028589074174,
42,,258.91,940.04,,4315.854226691216,292.9371346105196,
43,,357.04,923.99,,3686.1957942695003,288.82357379300964,
44,ai(3-6)-2(NH3)-(CH3CH2SCH3)(1+),331.97,716.15,y6(1+),9584.23853119833,287.68236955424055,0.772
45,ai(8-11)-(NH3)-(HCOH)(1+),351.35,767.28,b7-(H2O)(1+),6450.185415261596,287.0054230587808,0.177
,a4-2(H2O)-(HCOH)(1+),351.35,767.28,y7-(HCOOH)-(HCOH)(1+),6450.185415261596,287.0054230587808,0.247
,ai(2-5)-2(NH3)-(HCOH)(1+),351.35,767.28,y7-(HCOOH)-(HCOH)(1+),6450.185415261596,287.0054230587808,0.277
46,y4-(NH3)(1+),470.87,549.64,bi(4-8)-2(H2O)(1+),7449.422500625049,285.45278801416833,0.695
47,,600.73,712.87,,5979.549256080288,283.5073302603505,
48,y5(1+),600.14,723.48,a7-2(NH3)(1+),5188.744487585395,281.7411378954415,0.264
49,,470.84,1026.91,,21720.68250201172,281.32954772454354,
50,a5-(H2O)(1+),496.12,843.38,y7(1+),2716.95682551841,280.0757584124977,0.214
,b5-(CH2S)(1+),496.12,843.38,y7(1+),2716.95682551841,280.0757584124977,0.23
51,,382.47,843.06,,4530.563679658516,279.9776714792439,
52,,313.95,1229.25,,4471.945895324402,279.7682314323509,
53,,216.87,584.3,,5027.221491376073,279.0987982987213,
54,a4(1+),417.35,749.59,bi(5-11)-(NH3)(1+),2832.404735054275,278.1960833969842,0.197
55,a3-(HCOH)(1+),256.59,536.85,bi(4-8)-(H2O)-(HCOH)(1+),3326.4920591938817,274.8372113094828,0.588
,a3-(HCOH)(1+),256.59,536.85,bi(4-8)-(CH3SH)(1+),3326.4920591938817,274.8372113094828,0.595
,a3-(HCOH)(1+),256.59,536.85,y5-2(NH3)-(HCOH)(1+),3326.4920591938817,274.8372113094828,0.658
56,y4(1+),487.58,585.52,bi(4-8)(1+),4610.885544626651,274.2547067670459,0.35
57,,421.99,1193.08,,5429.702446094345,273.2053456794715,
58,,671.33,826.32,,9877.735074282742,268.84629577717914,
59,,226.78,1072.05,,9794.872010875331,268.14568769556973,
60,,714.96,1139.95,,8859.358183734319,267.2784434604112,
61,,575.39,684.52,,9279.2790138281,265.1786490282453,
62,,304.57,1071.72,,6605.078909039809,264.28849180663207,
63,,225.9,268.63,,2664.2944259231613,264.25327114418803,
64,,1139.56,1210.4,,4655.871451010382,263.35012280642457,
65,,606.73,671.95,,9821.272068389357,262.9313951963167,
66,b4(1+),445.08,940.03,y8(1+),34373.55019683124,262.30953305449094,0.557
67,bi(7-11)-(NH3)(1+),524.37,670.43,b6(1+),5782.619869019356,261.410264559548,0.104
68,y5-(H2O)(1+),582.14,670.94,b6(1+),10730.936193518899,260.5275845586977,0.587
69,,224.97,600.42,,8335.015340690345,259.45215061005024,
70,,599.57,1070.22,,7350.413523291786,257.8297388306273,
71,,862.14,940.48,,4995.798045376562,257.1225300525259,
72,,368.88,416.68,,8112.320944822233,256.4224569564077,
73,,571.98,1071.64,,5505.07742277615,256.2347800906986,
74,a4-(H2O)(1+),399.03,940.43,y8(1+),20136.600814111498,254.8647587334342,0.247
,b4-(CH2S)(1+),399.03,940.43,y8(1+),20136.600814111498,254.8647587334342,0.264
75,y5(1+),600.6,740.7,a7-(NH3)(1+),4683.68164407678,254.3581544202336,0.372
76,,600.7,1037.74,,4815.253528126442,254.329516127595,
77,,684.04,864.98,,8261.243283834747,253.59909204622787,
78,bi(3-4)-2(NH3)(1+),210.78,940.69,y8(1+),12838.51953507517,252.7785042773283,0.327
79,,411.05,824.61,,2031.2162699108103,252.2859200368194,
80,,593.43,854.19,,6564.613516156679,251.2378087682524,
81,,488.2,823.97,,4959.360429586183,248.22637565456716,
82,,671.08,1026.71,,8415.656426435722,247.91106543180717,
83,b3(1+),314.01,570.56,y5-(HCOH)(1+),4233.0973491837585,247.8123314959449,0.276
84,,225.74,486.63,,3767.8951816634094,247.6176825830644,
85,,766.88,1195.99,,2615.037523038417,246.05115864048247,
86,,1008.43,1184.91,,2629.018173398426,244.52097682045542,
87,,295.64,909.78,,2494.664505262678,243.64257956099897,
88,b4-(H2O)(1+),427.51,487.09,y4(1+),7439.775114648254,242.73459927384306,0.342
,b4-(NH3)(1+),427.51,487.09,y4(1+),7439.775114648254,242.73459927384306,0.74
89,,413.57,1072.69,,6956.4947428661435,242.5460801429889,
90,a3-2(H2O)-(HCOH)(1+),220.88,940.77,y8(1+),19612.239030717552,241.93984862151586,0.731
91,,462.82,471.06,,10786.409120924038,241.1940782025416,
92,,298.16,844.01,,7209.138262705171,241.0467019071627,
93,,593.13,1169.72,,3741.1677925777813,240.5838291564634,
94,,351.96,898.19,,3785.230168883676,239.58568627316814,
95,,422.19,1210.34,,11434.421858159345,238.98082386623886,
96,,592.89,906.07,,5150.247216936454,238.59997777021576,
97,,732.84,940.36,,1879.0192524184815,238.5098828445202,
98,,1193.38,1210.66,,2999.1831061073135,238.23993757250076,
99,b3-(H2O)(1+),296.05,1054.41,y9-(NH3)(1+),6190.0189339639965,237.85989931087036,0.219
100,,747.98,1072.79,,2402.230903066347,236.15179001549902,
101,b3-(NH3)(1+),296.92,570.44,y5-(HCOH)(1+),7939.88857353169,235.85841829568733,0.269
,b3-(H2O)(1+),296.92,570.44,y5-(HCOH)(1+),7939.88857353169,235.85841829568733,0.723
,ai(5-7)-(NH3)(1+),296.92,570.44,y5-(HCOH)(1+),7939.88857353169,235.85841829568733,0.763
102,,626.73,648.6,,4394.08406701427,235.6374581355931,
103,,940.74,1166.88,,5331.493195117747,235.51792573058273,
104,y4(1+),486.97,496.63,b5-(CH2S)(1+),2711.2282597701064,235.37347889181933,0.46
,y4(1+),486.97,496.63,a5-(H2O)(1+),2711.2282597701064,235.37347889181933,0.474
,y4(1+),486.97,496.63,a5-(NH3)(1+),2711.2282597701064,235.37347889181933,0.72
105,,522.33,785.54,,4277.175794028662,234.8690435287336,
106,b2(1+),200.68,1184.7,y10(1+),3141.8629120130604,234.8537890151696,0.44
107,,505.67,684.13,,7569.021368815631,233.81797774228474,
108,a4-2(NH3)-(HCOH)(1+),352.75,662.43,ai(5-11)-(HCOOH)-(HCOH)(1+),3307.5376203551205,233.63547348776706,0.43
109,,356.61,648.64,,2824.214828361393,233.24452686853573,
110,,422.17,621.12,,5023.306229934405,232.70644864456645,
111,,427.49,1167.74,,3533.9852095378537,231.89048766169105,
112,,906.07,1213.05,,1819.641118040806,231.14800867392674,
113,,215.85,643.75,,7155.2931318507935,231.05038961483888,
114,,601.72,657.61,,3737.9310571846077,230.79664891995455,
115,,315.16,399.69,,2883.1305019766082,230.76157877690807,
116,,768.14,843.4,,5793.450286330888,230.5719348859572,
117,,610.22,1071.54,,4380.911093577387,230.2423966738135,
118,,462.01,1186.77,,2493.253862448726,229.63012212236563,
119,,670.82,1210.68,,9920.174783605775,229.54612760436373,
120,,216.88,422.66,,5296.232117221816,226.9222176093057,
121,,514.41,941.76,,8469.243250164576,226.34358886794672,
122,b3(1+),314.81,751.43,ai(4-10)-(NH3)-(HCOH)(1+),4466.439442694349,226.15562854470954,0.6
123,,593.71,615.26,,3266.156564912652,226.09727230489042,
124,,671.61,1193.72,,4123.933844149557,225.63215613660435,
125,,470.66,701.31,,2866.9762991889243,225.07550218650374,
126,a3-(NH3)-(HCOH)(1+),239.0,341.42,y3-(H2O)(1+),1828.4349643497571,224.76190623953167,0.255
127,,225.86,1212.04,,4617.016697125141,224.38448119371537,
128,,648.91,1285.2,,1816.5716161780986,224.2410369652999,
129,,940.6,1149.57,,2514.5434386452384,223.892013208574,
130,,527.73,584.79,,2930.0820450217207,223.81685932463907,
131,,571.45,634.7,,3248.863701434314,223.62503735589883,
132,a6-(CH3CH2SCH3)-(HCOH)(1+),536.66,570.49,y5-(HCOH)(1+),11528.078445912175,222.93546957494337,0.332
,bi(3-7)-(H2O)-(HCOH)(1+),536.66,570.49,y5-(HCOH)(1+),11528.078445912175,222.93546957494337,0.641
,bi(3-7)-(CH3SH)(1+),536.66,570.49,y5-(HCOH)(1+),11528.078445912175,222.93546957494337,0.651
133,,493.14,1073.36,,1555.0711222287782,222.71792954007321,
134,,715.54,1168.0,,2604.432207627702,222.28982260256734,
135,,643.98,880.44,,7510.865163191034,222.11656228562677,
136,a4-2(NH3)(1+),382.48,940.74,y8(1+),9420.796919885768,222.11654747428156,0.742
137,,422.72,1055.77,,5137.266035983981,221.80539565572334,
138,,827.74,1186.04,,2366.185950159668,220.79435460108206,
139,,445.55,1139.29,,4328.989737207845,220.65380291160537,
140,,214.94,1184.55,,3152.8899901442314,219.94508894827328,
141,ai(2-6)-(NH3)(1+),526.96,715.16,y6(1+),5253.16690639388,219.71782103537117,0.706
142,,332.41,1072.71,,9239.06689969257,219.32748325575585,
143,,463.17,593.68,,8103.271555360345,219.20262167342472,
144,,384.36,670.54,,2763.081756065892,219.11533196672698,
145,,543.36,600.03,,4223.992248834911,218.74415676040678,
146,,486.99,787.38,,5509.933195696307,218.35898837360818,
147,,784.62,1193.3,,2890.3305931805407,218.1178261664417,
148,,331.67,1054.9,,1586.5577322803044,217.6261756843299,
149,,241.72,843.21,,2782.2739465857585,216.90154439549144,
150,,715.01,1231.07,,2407.5335248153892,216.43253270323092,
151,,528.06,627.41,,2901.6213052690096,216.3470519312779,
152,,422.65,571.52,,5411.663268479242,216.15696404927166,
153,,553.25,684.54,,7214.477641020463,215.6362254995069,
154,,750.36,786.4,,3125.759226251162,214.89781434591376,
155,,472.41,606.41,,3955.6633808213583,213.93822213498592,
156,,806.79,940.32,,4136.464686398319,213.23268632589617,
157,,271.75,295.58,,1519.6410675933528,213.1603847180295,
158,,683.64,1058.32,,3570.7796202975424,213.08684705180227,
159,,675.84,716.26,,12840.939809576434,212.25428665074682,
160,,267.86,1072.96,,5720.624095400225,211.81585929976202,
161,,799.63,1073.07,,3276.4065018497017,211.29331976966833,
162,,314.0,1168.24,,2235.1279531743553,210.79049452935874,
163,bi(2-6)-2(NH3)(1+),537.42,672.76,y6-(HN=C=NH)(1+),12259.941620440375,210.35703334482963,0.648
164,,714.89,766.96,,8772.492878894524,210.1205167497793,
165,bi(4-5)(1+),228.8,843.65,y7(1+),2294.4491542433243,209.10656169286617,0.331
166,,627.08,683.31,,6505.421182113814,208.1874807289368,
167,,787.44,881.7,,2316.81041507866,207.06215008568216,
168,,215.23,662.82,,2995.8029889146646,206.88693238056177,
169,,600.53,1193.65,,6015.744604934209,206.7528860890399,
170,y2-(H2O)(1+),228.44,421.7,bi(7-10)-(H2O)-(HCOH)(1+),3478.7860964068536,206.35905483197635,0.613
171,a4-(CH3CH2SCH3)-(HCOH)(1+),311.09,537.0,ai(5-9)-(NH3)(1+),4463.277940541494,205.98805876619642,0.32
,bi(7-9)-(HCOOH)(1+),311.09,537.0,a6-(CH3CH2SCH3)-(HCOH)(1+),4463.277940541494,205.98805876619642,0.655
,ai(7-9)-(H2O)(1+),311.09,537.0,a6-(CH3CH2SCH3)-(HCOH)(1+),4463.277940541494,205.98805876619642,0.655
,bi(5-7)-(HCOH)(1+),311.09,537.0,y5-2(NH3)-(HCOH)(1+),4463.277940541494,205.98805876619642,0.685
,a4-(CH3CH2SCH3)-(HCOH)(1+),311.09,537.0,y5-2(NH3)-(HCOH)(1+),4463.277940541494,205.98805876619642,0.689
,a4-(CH3CH2SCH3)-(HCOH)(1+),311.09,537.0,bi(5-9)-(HCOOH)(1+),4463.277940541494,205.98805876619642,0.689
,a4-(CH3CH2SCH3)-(HCOH)(1+),311.09,537.0,ai(5-9)-(H2O)(1+),4463.277940541494,205.98805876619642,0.699
172,y3-2(H2O)(1+),323.3,399.42,b4-(CH2S)(1+),1766.700226135198,205.8771612637265,0.179
,y3-2(H2O)(1+),323.3,399.42,a4-(H2O)(1+),1766.700226135198,205.8771612637265,0.197
,bi(5-7)-(H2O)(1+),323.3,399.42,b4-(CH2S)(1+),1766.700226135198,205.8771612637265,0.206
,bi(5-7)-(H2O)(1+),323.3,399.42,a4-(H2O)(1+),1766.700226135198,205.8771612637265,0.222
173,,469.91,535.22,,3535.077035775182,205.1216489853823,
174,,880.39,1184.26,,3199.3360339327714,204.99763133929923,
175,,593.03,808.94,,2829.899020877301,204.73145045707193,
176,,454.01,843.25,,3999.775265206013,204.71226361273787,
177,y5-(HN=C=NH)-(HCOH)(1+),528.44,653.19,b6-(NH3)(1+),2493.0776898206773,204.52952995443732,0.201
178,a5-(NH3)(1+),497.58,536.98,y5-2(NH3)-(HCOH)(1+),5497.610561114528,204.51300477034175,0.729
,a5-(NH3)(1+),497.58,536.98,ai(6-10)-2(NH3)(1+),5497.610561114528,204.51300477034175,0.747
179,y2-(NH3)(1+),228.93,368.77,b4-(CH3CH2SCH3)(1+),3041.281817037143,204.2353757404128,0.483
,y2-(NH3)(1+),228.93,368.77,a4-(H2O)-(HCOH)(1+),3041.281817037143,204.2353757404128,0.502
,y2-(NH3)(1+),228.93,368.77,a4-(CH3SH)(1+),3041.281817037143,204.2353757404128,0.52
,y2-(NH3)(1+),228.93,368.77,b4-(CH2S)-(HCOH)(1+),3041.281817037143,204.2353757404128,0.52
180,a3-(H2O)-(HCOH)(1+),238.5,453.18,y4-2(NH3)(1+),1931.695493333284,204.21285115385436,0.318
,a3-(NH3)-(HCOH)(1+),238.5,453.18,y4-2(NH3)(1+),1931.695493333284,204.21285115385436,0.674
181,,547.56,766.8,,2889.4493199305416,203.9387587249959,
182,,368.68,425.35,,5546.3858841036845,203.93334880425758,
183,,335.03,368.27,,2317.863735057668,203.82346661736597,
184,,268.77,1185.77,,2804.244313013512,203.73365172755052,
185,bi(9-11)(1+),313.66,880.14,b8-(H2O)(1+),2034.8923086839789,203.67301738223392,0.592
,b3(1+),313.66,880.14,bi(4-11)-(NH3)(1+),2034.8923086839789,203.67301738223392,0.636
,b3(1+),313.66,880.14,y8-(HCOH)-(HCOH)(1+),2034.8923086839789,203.67301738223392,0.68
186,a4-(NH3)(1+),399.76,668.41,y6-(NH3)-(HCOH)(1+),3372.8375342895315,203.587411099192,0.462
,b4-(CH2S)(1+),399.76,668.41,y6-(NH3)-(HCOH)(1+),3372.8375342895315,203.587411099192,0.502
,a4-(H2O)(1+),399.76,668.41,y6-(NH3)-(HCOH)(1+),3372.8375342895315,203.587411099192,0.522
187,,922.67,1140.48,,3249.8421974044095,203.4369042397258,
188,,297.43,714.24,,2314.546723008509,203.03065495746037,
189,,402.09,537.4,,5116.393762371417,202.53124376538108,
190,,536.66,1012.12,,6455.4325452396115,202.49834053368025,
191,,549.71,593.66,,6366.949067234089,201.67350151286522,
192,,358.95,1184.02,,4272.288791254657,201.3443608043872,
193,b5(1+),542.17,715.45,y6(1+),3367.515612927955,201.20844373702207,0.136
194,,400.37,1071.67,,4336.607583653907,200.83710708754055,
195,,636.78,1185.36,,2199.2377941657555,200.66828503354506,
196,a4(1+),416.99,518.99,ai(5-9)-2(H2O)(1+),1469.9597966512383,200.55308359376045,0.737
,a4(1+),416.99,518.99,bi(5-9)-2(NH3)-(HCOH)(1+),1469.9597966512383,200.55308359376045,0.775
197,,488.26,549.87,,2886.3038442140355,199.48212240388182,
198,ai(2-6)-(CH3CH2SCH3)-(HCOH)(1+),437.07,643.96,y6-(HN=C=NH)-(HCOH)(1+),2703.13243566154,199.44860116984015,0.617
199,,470.64,1079.86,,880.6871985186867,199.36441912382168,
200,bi(5-8)-2(H2O)-(HCOOH)(1+),372.59,444.64,b4(1+),1091.0461570192106,198.86067380589282,0.703
,bi(5-8)-2(H2O)-(HCOOH)(1+),372.59,444.64,y4-(HN=C=NH)(1+),1091.0461570192106,198.86067380589282,0.729
201,,880.17,898.41,,1228.771832280519,198.82019540210823,
202,y4-(NH3)(1+),469.86,526.69,ai(4-8)-(HCOH)(1+),2456.523646621511,198.73927217378645,0.735
203,,461.69,648.58,,3442.0249090731168,197.8566219455182,
204,,385.42,535.95,,3409.278429942219,197.62308803090173,
205,,333.5,487.53,,4544.835859074844,197.57411201913987,
206,,413.46,898.23,,1931.539078131838,197.2316369156419,
207,,422.28,462.28,,5442.474673429966,196.9808932605696,
208,,323.99,1027.02,,1170.761991756715,196.9198642981368,
209,,296.07,1230.41,,4477.760478459727,196.9128177469926,
210,,584.27,644.77,,7006.244243573423,196.8784696054109,
211,,466.95,785.26,,2273.8658240903806,196.59512594641686,
212,,635.36,661.52,,4400.1967701433305,196.0422195429028,
213,,220.6,368.98,,4265.88090636427,195.89292225589372,
214,,416.65,1025.9,,1770.8229100932958,195.78909786759507,
215,ai(4-5)(1+),200.46,767.37,y7-(HCOOH)-(HCOH)(1+),1992.7365061194791,195.2133082031211,0.651
,b2(1+),200.46,767.37,y7-(HCOOH)-(HCOH)(1+),1992.7365061194791,195.2133082031211,0.671
216,,413.32,592.73,,8566.082805071735,195.18626174094513,
217,a4-(NH3)-(HCOH)(1+),370.15,564.98,bi(5-9)-(NH3)(1+),2929.501243004449,195.00171009151134,0.326
,a4-(NH3)-(HCOH)(1+),370.15,564.98,y5-2(H2O)(1+),2929.501243004449,195.00171009151134,0.623
,a4-(NH3)-(HCOH)(1+),370.15,564.98,bi(5-9)-(H2O)(1+),2929.501243004449,195.00171009151134,0.673
218,,470.67,981.21,,2712.8958186064456,194.95172694367474,
219,,683.91,1010.68,,8513.917494844678,194.87690539072366,
220,bi(2-6)-(NH3)(1+),554.31,715.0,y6(1+),2926.138944864149,194.86248374032496,0.41
221,,225.78,662.6,,2259.1753414088175,194.85108796774702,
222,b4-(CH3CH2SCH3)(1+),368.88,923.42,y8-(NH3)(1+),5333.705142309067,193.4967353619697,0.348
,a4-(H2O)-(HCOH)(1+),368.88,923.42,y8-(NH3)(1+),5333.705142309067,193.4967353619697,0.367
,b4-(CH2S)-(HCOH)(1+),368.88,923.42,y8-(NH3)(1+),5333.705142309067,193.4967353619697,0.386
,a4-(CH3SH)(1+),368.88,923.42,y8-(NH3)(1+),5333.705142309067,193.4967353619697,0.386
223,bi(6-7)-2(NH3)(1+),209.87,535.93,y5-2(NH3)-(HCOH)(1+),2963.1657154898116,193.38299147440713,0.443
,y2-2(H2O)(1+),209.87,535.93,ai(6-10)-2(NH3)(1+),2963.1657154898116,193.38299147440713,0.458
,y2-2(H2O)(1+),209.87,535.93,a6-(CH3CH2SCH3)-(HCOH)(1+),2963.1657154898116,193.38299147440713,0.499
224,b3-(H2O)(1+),295.95,439.29,y4-(H2O)-(HCOH)(1+),1508.146740247322,193.26043571871602,0.25
,ai(6-8)-2(NH3)(1+),295.95,439.29,y4-(H2O)-(HCOH)(1+),1508.146740247322,193.26043571871602,0.79
225,,671.3,1229.76,,3246.3237906059026,193.04102830799886,
226,,361.4,940.24,,3516.578286248552,192.7426573591641,
227,,653.81,899.68,,2882.9059797756945,192.64578260143105,
228,,385.12,714.81,,1014.7368085619795,192.5406193848623,
229,,345.06,1184.67,,1470.1413741725655,192.29889594280888,
230,a3-(H2O)(1+),268.27,714.92,y6(1+),3280.0353433973496,192.04761623218755,0.495
231,,416.73,1186.44,,3773.383303091279,191.82875838475667,
232,,435.68,785.26,,2268.5028801775234,191.78433565071023,
233,,535.17,634.28,,3650.2979076525467,190.94402837290758,
234,,652.93,683.9,,12287.81845501546,190.8652004395735,
235,,826.72,900.58,,2795.212762605018,190.79278262544685,
236,,698.21,715.67,,2812.9519315130005,190.6058705782579,
237,,369.75,687.14,,2385.598605896973,190.57411374071046,
238,,312.58,602.43,,2800.559172963366,190.4523907499188,
239,b3-(NH3)(1+),296.8,863.28,bi(4-11)-2(NH3)(1+),2472.7593337509106,190.34797902776893,0.409
,b3-(H2O)(1+),296.8,863.28,bi(4-11)-2(NH3)(1+),2472.7593337509106,190.34797902776893,0.618
240,,600.59,666.23,,5525.521653274645,190.16140821700128,
241,,968.97,1185.6,,2129.050923157039,190.06455024454385,
242,,399.6,1026.71,,1720.820774809408,189.61883671703265,
243,,683.32,836.78,,2351.7904904360007,189.45944663067866,
244,,634.37,1211.79,,3866.816679323157,189.25823115490772,
245,,520.56,922.52,,3048.1495989665355,188.95140575726606,
246,,610.31,923.96,,1195.9197698860917,188.92522814255142,
247,,684.5,1157.07,,3170.6800959319976,188.91858880891547,
248,,565.67,786.43,,2472.935021577702,188.90920921351432,
249,,487.7,610.52,,2222.4365867685965,188.90834017337255,
250,,251.04,1209.89,,2521.1859899799433,188.83707113333597,
251,,599.48,648.69,,5322.519631490997,187.41403157106242,
252,,496.94,940.04,,5130.7284763610105,187.22955057312947,
253,,634.61,767.4,,7458.267489149921,186.57407275477834,
254,,295.6,591.55,,2797.8823959928873,186.35905011333912,
255,,684.68,1019.85,,1444.39772057375,186.2659363948783,
256,,435.71,471.35,,2294.9098402128425,185.7668278120643,
257,,570.72,1185.82,,2194.663234357961,185.51054885206108,
258,,522.67,1185.08,,2869.9197443988023,185.44120480279773,
259,,369.28,625.2,,1275.4420780283087,185.34298311460114,
260,,297.82,370.7,,3224.122779925356,185.17701953767195,
261,,359.1,1073.64,,7923.924451593949,185.08060277977293,
262,y3-2(H2O)(1+),323.48,592.63,b6-(CH3SH)-(HCOH)(1+),9184.812260355464,184.75410337024934,0.361
,bi(7-9)-2(NH3)(1+),323.48,592.63,b6-(CH3SH)-(HCOH)(1+),9184.812260355464,184.75410337024934,0.438
263,,675.01,694.96,,1658.6091587842407,184.69170203761664,
264,a4-(NH3)-(HCOH)(1+),370.16,488.42,ai(5-9)-2(H2O)-(HCOH)(1+),3296.329008175713,184.60698550201732,0.139
265,,897.99,942.68,,11179.156121687032,184.43737890982348,
266,,370.1,676.03,,4129.218614863958,184.41962096338287,
267,,462.46,1071.53,,6229.082931876616,184.34008288362628,
268,,643.22,801.56,,2251.6244728158367,184.20517098654764,
269,b3-(NH3)(1+),297.37,356.6,bi(4-6)(1+),2531.803476259965,184.19587553798397,0.629
270,,670.87,1169.51,,2093.706437787105,184.02019695323582,
271,,244.94,601.38,,5668.711627398556,183.8757227746937,
272,,584.14,716.82,,3703.7576867028492,183.76380744649381,
273,,1184.62,1228.33,,1472.2011217135716,183.7537582801048,
274,,931.42,941.49,,4042.133014407581,183.1593195546791,
275,a4-(CH3CH2SCH3)(1+),340.97,923.34,y8-(NH3)(1+),2568.7990524373554,183.019607802041,0.306
,a4-(CH2S)-(HCOH)(1+),340.97,923.34,y8-(NH3)(1+),2568.7990524373554,183.019607802041,0.338
276,,288.64,422.41,,1813.2756412183066,182.9987472142379,
277,,584.67,635.37,,3935.2366715417256,182.88066590798255,
278,,765.57,785.28,,4861.18927466609,182.74525688566226,
279,,440.44,600.61,,2329.685667848377,182.72178237282333,
