Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
23,y2-(NH3)(1+),228.67,1181.27,b10(1+),596.5150520799091,363.7552193047793,0.63
,y2-(H2O)(1+),228.67,1181.27,b10(1+),596.5150520799091,363.7552193047793,0.675
24,b4-2(H2O)(1+),409.07,940.3,y8-(HN=C=NH)(1+),508.1145449926475,356.3617779675978,0.322
25,a4-2(H2O)-(HCOH)(1+),351.41,966.3,y8-(NH3)(1+),626.3341280178837,354.40278593336484,0.745
26,,324.31,1069.06,,1039.9040902829092,340.15726482782685,
27,,683.34,1109.18,,520.1318792670779,329.31252948213455,
28,,280.47,1252.19,,399.7653423803138,327.02665061049174,
29,y5-(HN=C=NH)(1+),558.05,582.86,ai(3-7)-(NH3)(1+),1510.992048468665,325.3972567709114,0.614
30,a5-2(H2O)-(HCOH)(1+),448.25,610.04,bi(6-10)-(HCOH)(1+),574.4166899610832,322.90829962671944,0.351
31,,647.27,656.15,,635.942590914617,319.1697358430947,
32,y5(1+),600.38,764.76,a7-2(NH3)(1+),2076.347475889848,312.74516129752925,0.66
33,,462.31,1084.08,,451.2156681559423,307.5017967555215,
34,,211.99,1253.06,,569.3869994672117,306.2805992845609,
35,b3-(H2O)(1+),296.05,496.54,bi(4-7)-(H2O)(1+),928.4363410950002,305.145025474516,0.318
,b3-(H2O)(1+),296.05,496.54,bi(4-7)-(NH3)(1+),928.4363410950002,305.145025474516,0.716
36,,605.73,1068.72,,1072.727432935789,302.1823656931827,
37,,922.69,1166.93,,530.2479473600089,293.2919381168013,
38,,808.99,1068.29,,773.6232586993777,292.27255778256216,
39,,213.93,684.09,,907.8296433510111,291.731176706895,
40,,445.68,502.54,,409.4739926845949,290.74196227726605,
41,,484.94,577.5,,612.1658977358743,290.7181675055498,
42,,939.81,1153.35,,485.8832060541624,290.40265801867093,
43,,601.11,891.25,,513.0304099610801,289.93914974740795,
44,ai(9-11)-2(NH3)(1+),250.74,923.8,b8-(NH3)(1+),490.16501457142675,289.07515930436244,0.474
45,,654.55,1053.22,,346.39280896737955,288.2457715266163,
46,,395.84,626.72,,252.59987031811224,287.69397419620304,
47,b4(1+),444.98,715.93,ai(5-11)-2(NH3)-(HCOH)(1+),512.6316556148142,287.4123497251058,0.568
,b4(1+),444.98,715.93,y6(1+),512.6316556148142,287.4123497251058,0.586
48,,503.28,1055.98,,591.2345183690046,286.43601824011824,
49,,617.91,1055.86,,588.8530927266294,285.84599477979896,
50,bi(8-10)(1+),354.83,827.41,b7(1+),1225.3085131257656,284.2268713256209,0.404
51,,445.96,965.17,,1094.9891319387634,283.82361795066777,
52,,358.74,657.2,,606.4393244210962,281.87366790641,
53,b4-(H2O)(1+),426.86,941.21,y8-(HN=C=NH)(1+),514.0527533795597,279.9816407451673,0.736
54,,765.78,1069.54,,777.3539516147318,279.4308381310454,
55,,614.45,868.61,,543.7155493185014,277.60831904582454,
56,,557.95,1153.64,,553.3471586944033,273.316533640069,
57,,489.72,557.28,,882.7315178924434,271.8291113711621,
58,,404.86,966.04,,657.0265606555214,271.55982964504943,
59,b4-(NH3)-(HCOH)(1+),398.57,922.96,y8-(HCOH)-(HCOH)(1+),441.83026155691465,271.436474090446,0.523
,a4-(H2O)(1+),398.57,922.96,y8-(HCOH)-(HCOH)(1+),441.83026155691465,271.436474090446,0.77
,b4-(CH2S)(1+),398.57,922.96,y8-(HCOH)-(HCOH)(1+),441.83026155691465,271.436474090446,0.788
60,ai(6-7)-(HCOH)(1+),227.51,600.58,y5(1+),658.0776111316336,271.3711425748226,0.69
61,,647.89,1081.95,,261.74142996411956,270.48156993892076,
62,,445.15,1270.31,,397.9018158604329,269.8108452734397,
63,,413.41,483.63,,527.1438845695128,268.89934347190945,
64,,751.38,1253.69,,713.2839516983692,268.322761879063,
65,ai(7-11)-(HCOOH)(1+),467.52,665.03,b6-(NH3)-(HCOH)(1+),501.41534989361276,267.7880877579696,0.444
,a5-(NH3)-(HCOH)(1+),467.52,665.03,ai(6-11)-(H2O)(1+),501.41534989361276,267.7880877579696,0.477
,a5-(NH3)-(HCOH)(1+),467.52,665.03,bi(6-11)-(HCOOH)(1+),501.41534989361276,267.7880877579696,0.477
,ai(7-11)-(HCOOH)(1+),467.52,665.03,b6-(CH3SH)(1+),501.41534989361276,267.7880877579696,0.633
,ai(7-11)-(HCOOH)(1+),467.52,665.03,b6-(H2O)-(HCOH)(1+),501.41534989361276,267.7880877579696,0.652
,a5-(NH3)-(HCOH)(1+),467.52,665.03,bi(6-11)-(NH3)-(HCOH)(1+),501.41534989361276,267.7880877579696,0.682
66,,675.23,1153.74,,586.0432660143048,267.6510670383847,
67,b3-(H2O)(1+),295.68,948.48,y8-2(NH3)(1+),312.0792607539833,267.18934904146397,0.525
68,b4-(CH2S)-(HCOH)(1+),369.39,461.67,bi(5-8)-2(NH3)(1+),581.525831881539,266.94161940043887,0.606
,a4-(CH3SH)(1+),369.39,461.67,bi(5-8)-2(NH3)(1+),581.525831881539,266.94161940043887,0.606
,a4-(H2O)-(HCOH)(1+),369.39,461.67,bi(5-8)-2(NH3)(1+),581.525831881539,266.94161940043887,0.611
,b4-(CH3CH2SCH3)(1+),369.39,461.67,bi(5-8)-2(NH3)(1+),581.525831881539,266.94161940043887,0.617
69,,730.44,1163.86,,392.9628767036222,266.8996326256672,
70,,660.41,716.19,,649.9087021573247,265.91037252315596,
71,,525.21,1068.52,,609.7016402773946,265.23840090344396,
72,,828.66,1010.02,,617.3235142551512,264.537300255755,
73,a3-(H2O)(1+),267.73,715.67,y6(1+),260.67020716643617,263.37752700807454,0.537
,bi(5-6)(1+),267.73,715.67,y6(1+),260.67020716643617,263.37752700807454,0.537
,b3-(NH3)-(HCOH)(1+),267.73,715.67,y6(1+),260.67020716643617,263.37752700807454,0.617
74,,518.04,577.38,,605.4245795654776,261.7408209492065,
75,,557.29,675.3,,1122.4879944533811,260.80961466817035,
76,,810.38,965.67,,676.0873000819706,260.4494782484149,
77,,706.81,770.41,,523.5013514862704,260.1340300117527,
78,,924.35,1272.3,,1281.642400007264,259.90072014636,
79,,640.94,939.56,,367.9295609446841,259.8054527383571,
80,,600.4,929.11,,484.8047299584433,259.61828862874233,
81,,485.11,1054.7,,877.3456881467058,259.54187390706653,
82,,220.62,705.29,,1240.2683316595053,256.98991605210733,
83,,250.61,1254.52,,460.2309249330895,256.74768219629124,
84,,491.28,1098.07,,552.8938357927962,256.3058831865733,
85,,869.58,1097.07,,451.76925947543054,256.1437387925218,
86,,669.99,924.68,,599.9609445435462,255.9793192868639,
87,b5(1+),541.63,669.05,y6-(HCOOH)(1+),402.1121144775305,255.36388915525214,0.756
88,,342.04,1252.55,,1121.986778700035,254.95382273428416,
89,,1225.34,1269.5,,314.5215225022095,254.55058762145845,
90,,569.06,1054.83,,544.7809197666338,253.70150400247246,
91,,674.35,1082.74,,311.9079146189263,253.65689737630416,
92,,791.38,827.24,,718.7167752739515,253.6226251020584,
93,,414.07,562.12,,559.0017118704568,253.3173809228902,
94,,390.96,691.94,,702.7684038743364,253.26833788613052,
95,b4-(HCOH)(1+),414.68,698.01,y6-(NH3)(1+),753.5636896866675,253.072574757018,0.671
96,y3-2(H2O)(1+),323.32,691.94,ai(4-9)-2(H2O)(1+),859.3815585925781,253.02922341006638,0.559
,y3-2(H2O)(1+),323.32,691.94,bi(4-9)-2(NH3)-(HCOH)(1+),859.3815585925781,253.02922341006638,0.598
97,,969.32,1253.24,,1316.1577959536212,252.8746113430133,
98,,521.97,682.87,,1172.6870944365792,252.7371441124085,
99,,692.03,991.2,,671.3310199510864,252.2885919894417,
100,,517.26,868.65,,314.9422781550875,251.76392149997437,
101,,667.66,1069.64,,682.1797429394902,251.57639708742582,
102,,683.39,1082.65,,903.0494472445463,251.43766016238868,
103,,569.06,1225.5,,733.92666985281,251.11267852606215,
104,ai(3-7)-(H2O)(1+),580.88,599.95,y5(1+),361.48356611161427,250.2313799234335,0.63
,bi(3-7)-(HCOOH)(1+),580.88,599.95,y5(1+),361.48356611161427,250.2313799234335,0.637
,bi(3-7)-(CH2S)(1+),580.88,599.95,y5(1+),361.48356611161427,250.2313799234335,0.652
,bi(3-7)-(NH3)-(HCOH)(1+),580.88,599.95,y5(1+),361.48356611161427,250.2313799234335,0.706
105,,716.37,1181.8,,984.9494287761366,249.48889046548717,
106,,433.98,492.41,,496.4906012844716,248.80657466708467,
107,,662.12,1182.39,,823.3326985144251,248.3646357091321,
108,,636.7,691.51,,600.816707768518,248.15227328969226,
109,,1210.76,1224.49,,406.6373245785779,248.14671905444197,
110,,827.1,1036.32,,530.6085502593626,247.90102971555282,
111,,569.2,1097.63,,607.0486172629099,247.72532253082596,
112,,513.39,1225.31,,666.6424536038462,247.64542981012366,
113,,532.66,1053.25,,300.95442379028276,247.15729975116895,
114,,827.28,1121.3,,603.1956629672516,246.5201886801318,
115,,584.63,1210.05,,506.91753273041314,246.41698236128352,
116,,633.01,716.51,,645.8723549385287,245.93961567806906,
117,,534.18,922.75,,925.8148425546963,245.6495580899884,
118,,354.9,683.38,,882.0947310643186,245.2789682139184,
119,,476.23,808.29,,334.24449282109924,245.02115407224878,
120,,434.98,462.14,,574.538361528945,244.89211972107984,
121,,486.9,716.44,,513.0625801695691,244.68131774604566,
122,,664.99,1054.4,,426.24743715923915,244.6723603249398,
123,,868.2,1054.94,,300.8260874755161,244.3516199598112,
124,,413.18,1055.73,,339.6642518072217,243.98681383053514,
125,,503.41,1209.63,,453.4257026985354,243.8982009793105,
126,,525.22,730.6,,726.8991672875438,243.44540516882452,
127,b3(1+),314.7,582.63,y5-(H2O)(1+),407.6861917588127,243.36793193472644,0.555
,b3(1+),314.7,582.63,ai(4-8)-(NH3)(1+),407.6861917588127,243.36793193472644,0.575
128,,416.81,591.12,,381.06960259639044,243.13699813154366,
129,,359.03,730.25,,671.7846256278353,242.8581939315125,
130,,525.69,1211.58,,420.1664729591402,242.60517416933206,
131,,1153.33,1252.71,,877.2223576500888,242.4591875364496,
132,b4-2(NH3)(1+),411.66,460.17,bi(5-8)-2(H2O)(1+),359.1907021645153,242.3046080102031,0.475
133,,663.39,967.94,,643.597076270592,242.26629143402758,
134,,313.45,476.23,,404.09747923104237,241.8802715706588,
135,,410.56,511.71,,370.7630747081007,241.63616167001797,
136,,512.04,765.12,,348.2510518949647,240.39552957589015,
137,y4-2(NH3)(1+),453.27,627.64,bi(4-8)(1+),481.69296679087597,239.51876408581677,0.291
138,,447.84,731.7,,556.14210526539,239.3775359808553,
139,,591.08,1252.04,,831.9413795447473,239.24381167806845,
140,,705.98,835.93,,786.6040379804791,239.1288524485391,
141,,949.35,1254.13,,424.15410721501667,239.12812377637474,
142,,591.46,617.66,,469.42096568587215,238.88945979190606,
143,,625.29,1181.73,,670.198205793647,238.84897253498045,
144,,482.95,692.04,,833.9187954768688,238.0761313216994,
145,b4-(CH2S)(1+),399.74,557.83,bi(5-9)-2(H2O)-(HCOH)(1+),299.149470918452,236.25472977927348,0.7
,a4-(NH3)(1+),399.74,557.83,bi(5-9)-2(H2O)-(HCOH)(1+),299.149470918452,236.25472977927348,0.7
,a4-(H2O)(1+),399.74,557.83,bi(5-9)-2(H2O)-(HCOH)(1+),299.149470918452,236.25472977927348,0.714
,b4-(CH2S)(1+),399.74,557.83,y5-(HN=C=NH)(1+),299.149470918452,236.25472977927348,0.715
,a4-(NH3)(1+),399.74,557.83,y5-(HN=C=NH)(1+),299.149470918452,236.25472977927348,0.715
,a4-(H2O)(1+),399.74,557.83,y5-(HN=C=NH)(1+),299.149470918452,236.25472977927348,0.729
146,,1070.06,1095.96,,528.478585941759,236.25405282300912,
147,,1154.36,1182.07,,683.0806688607915,236.2537556400966,
148,,527.88,584.08,,837.1607131577324,236.14643351788953,
149,,1207.93,1253.08,,586.5019165404568,235.8203184722502,
150,y4-(NH3)(1+),470.1,535.09,ai(4-8)-2(NH3)-(HCOH)(1+),477.0510440920049,235.49787659153094,0.262
,y4-(NH3)(1+),470.1,535.09,ai(4-8)-(H2O)-(HCOOH)(1+),477.0510440920049,235.49787659153094,0.302
,y4-(NH3)(1+),470.1,535.09,bi(4-8)-(CH2S)-(HCOOH)(1+),477.0510440920049,235.49787659153094,0.319
151,,404.35,1224.92,,300.76429230407456,234.32990019104057,
152,b3-(NH3)(1+),297.02,561.63,bi(4-8)-2(H2O)-(HCOH)(1+),600.335814042549,233.45425306278545,0.349
153,,826.91,1139.59,,341.3773779864642,233.38677153018276,
154,,512.11,591.16,,456.192993750032,232.53399091167478,
155,,548.86,755.95,,573.4310762249702,232.37834255950182,
156,,591.56,697.19,,608.8662842757307,232.36720331560957,
157,,706.26,792.9,,504.72585716718515,232.302813437652,
158,,691.55,738.72,,782.5865548246812,232.21513844443302,
159,,627.84,1224.75,,396.63561704091103,231.6885291872904,
160,bi(4-7)-(CH3CH2SCH3)-(HCOH)(1+),407.48,600.33,y5(1+),597.4304493953985,231.06674088405975,0.742
,a5-(CH3CH2SCH3)-(HCOH)(1+),407.48,600.33,y5(1+),597.4304493953985,231.06674088405975,0.782
,ai(4-7)-(CH3SH)-(HCOH)(1+),407.48,600.33,y5(1+),597.4304493953985,231.06674088405975,0.782
161,,966.01,1271.89,,967.3870318696964,230.9511007964152,
162,,583.12,696.51,,891.6183351858502,230.5455436671386,
163,,425.65,599.57,,650.8335385636437,230.51996266350648,
164,,511.98,1054.26,,565.9020081702818,230.45948169578722,
165,,492.97,611.66,,823.8675821432615,230.43617102440786,
166,,692.84,1024.67,,611.0138226005513,230.14477905034104,
167,,491.6,811.1,,479.40550181521957,230.03328865644755,
168,a6-2(NH3)-(HCOH)(1+),620.25,715.53,y6(1+),859.3419566271039,229.83321446223542,0.177
169,,491.85,695.7,,1032.1899431970119,229.60612910269947,
170,,828.12,886.24,,830.6689436411652,229.4364353503029,
171,,408.94,1270.7,,185.8093350397268,228.97650257724828,
172,,426.85,924.55,,524.2003844915663,228.45499778860395,
173,,542.94,1271.22,,418.2246249481656,227.8917749503742,
174,,470.43,951.66,,234.87513748420542,227.7701669747252,
175,,542.74,939.97,,315.5481256781377,227.640629041582,
176,y3-(NH3)(1+),342.36,469.79,ai(6-9)-(HCOH)(1+),503.91803450368565,227.59703869108694,0.503
177,,461.89,1067.84,,538.4269104782535,227.0396130266142,
178,,584.64,810.08,,701.6922570716827,226.89566875770356,
179,,826.53,994.64,,576.1479081302998,225.62473480548087,
180,,511.62,582.91,,611.634940333687,225.10223079476847,
181,,346.43,557.32,,641.3012747672743,224.78094825075488,
182,,550.18,1181.02,,396.53148879762966,224.22133649880868,
183,,569.67,1182.16,,547.0776919983074,224.02741050625568,
184,,683.62,999.62,,324.97321775966776,223.98492710951442,
185,,590.9,715.92,,474.2179361480119,223.9400385851872,
186,,491.79,517.28,,882.5413910112778,223.70172902562965,
187,,405.15,675.27,,488.46805376787313,223.48809707084544,
188,y3-2(H2O)(1+),323.79,924.34,ai(2-9)-(NH3)(1+),317.4174965217385,223.23019717183237,0.598
189,,715.89,1168.38,,401.0827434744627,222.87459056444075,
190,,1226.89,1252.99,,920.8728122425862,222.19659292564597,
191,,694.07,912.33,,474.083977494991,222.05373191609613,
192,,535.41,782.91,,290.83158466240343,221.887455693791,
193,,532.74,868.97,,348.24057409385716,221.79288487153244,
194,,638.51,1252.8,,832.0675786131816,221.757155730809,
195,,505.14,965.58,,345.3595242656112,221.71572001783593,
196,,577.79,657.67,,304.6293803874128,221.2067423697458,
197,bi(3-7)-(CH3SH)-(HCOH)(1+),549.53,583.01,y5-(NH3)(1+),395.8618631559736,221.09985446518675,0.398
,bi(3-7)-(CH3SH)-(HCOH)(1+),549.53,583.01,y5-(H2O)(1+),395.8618631559736,221.09985446518675,0.668
198,,444.32,682.59,,579.372995491095,220.69589617642964,
199,,308.2,705.1,,699.6186166708912,220.43342381790748,
200,b3-(H2O)(1+),296.07,715.13,y6(1+),765.0076960715937,220.41416598217677,0.309
201,,665.29,1098.83,,364.5866028190569,220.29308511949918,
202,,462.27,655.02,,672.5244530711785,220.24829534528075,
203,,754.96,925.64,,427.0686889638842,220.1232830454632,
204,,683.81,1009.16,,435.85857968554063,220.008805368277,
205,,600.34,1078.23,,391.4610151347279,219.71108964621237,
206,,755.27,826.18,,351.1970357070733,219.3979750502221,
207,,427.21,511.87,,296.12411766999645,219.2338290674862,
208,y2(1+),245.7,525.35,b5-(NH3)(1+),271.0388888300862,219.03265337242257,0.467
209,b5-(NH3)(1+),525.46,646.69,bi(6-11)-2(NH3)-(HCOH)(1+),313.00594335081877,218.57439893178847,0.716
,b5-(NH3)(1+),525.46,646.69,ai(6-11)-2(H2O)(1+),313.00594335081877,218.57439893178847,0.754
210,,624.88,692.03,,1491.1494315714028,218.53640296674726,
211,,469.66,1097.48,,529.966483268839,218.53319910051073,
212,,250.7,460.39,,189.46587556539959,218.43252850321437,
213,,448.21,521.02,,557.6225846408416,218.0474142348087,
214,,295.25,513.02,,320.8352686263627,217.5986387660634,
215,,635.87,922.98,,388.61523484705685,217.33782267764602,
216,,1025.09,1253.9,,378.51168126267584,217.08186499124093,
217,,383.42,696.52,,386.6734466675545,216.93121576343574,
218,,757.03,1040.44,,200.1162707372975,216.41068448107748,
219,ai(3-5)-(H2O)(1+),296.03,868.42,y7-(NH3)(1+),334.31414834145613,216.19669974198706,0.178
,b3-(H2O)(1+),296.03,868.42,bi(4-10)(1+),334.31414834145613,216.19669974198706,0.188
,bi(3-5)-(CH2S)(1+),296.03,868.42,y7-(NH3)(1+),334.31414834145613,216.19669974198706,0.202
,b3-(H2O)(1+),296.03,868.42,y7-(NH3)(1+),334.31414834145613,216.19669974198706,0.202
220,,491.84,536.38,,590.8885379079123,216.1452535994817,
221,,411.05,683.26,,1145.1724035164677,216.12882251332272,
222,,475.96,922.33,,341.37771714086426,216.05483561757038,
223,,369.05,526.08,,370.41459845218066,216.04020574287276,
224,,461.93,488.48,,342.81846385754955,216.02476419010245,
225,,502.99,639.96,,198.06513458341536,216.01931679220874,
226,,592.15,729.96,,272.4107065266072,214.63079091296316,
227,,525.93,756.38,,659.3813608265853,214.56459220808364,
228,,697.64,765.93,,647.9638151151448,214.49321642250345,
229,,584.97,948.8,,235.86555663192885,214.43718265377703,
230,,544.34,618.76,,370.2594572779966,214.32104684535673,
231,b3-(H2O)(1+),296.55,547.71,bi(4-8)-2(NH3)-(HCOOH)(1+),394.3490437882692,214.3026645676619,0.539
,b3-(NH3)(1+),296.55,547.71,bi(4-8)-2(NH3)-(HCOOH)(1+),394.3490437882692,214.3026645676619,0.752
232,,455.07,783.1,,154.21520535282255,213.92993645397874,
233,,461.39,470.09,,840.91726923931,213.89724964924775,
234,,965.67,1226.8,,588.3768467768433,213.7051030602183,
235,,827.68,1024.06,,444.32819648129106,213.458134673017,
236,,610.35,1255.97,,614.1684554287078,213.37158491605368,
237,,625.45,1209.25,,273.70111398941816,213.29921062662282,
238,,435.33,1255.29,,426.913245904312,213.0109209529205,
239,,692.65,1079.81,,512.2468602892116,212.99989910813986,
240,,568.34,626.43,,402.9819605602233,212.87460883843397,
241,,693.38,1270.2,,804.276622398369,212.83504290372932,
242,,604.16,614.02,,636.873488388763,212.42320707086213,
243,,527.32,965.97,,813.1491966724183,212.3991222652375,
244,,1180.55,1224.88,,316.03550362627675,211.43377214424197,
245,,469.49,868.4,,309.45137337935864,211.4260829014218,
246,b4-(CH2S)-(HCOH)(1+),369.36,691.55,bi(5-10)-(HCOOH)(1+),790.6382871967229,210.9711166046647,0.149
,a4-(CH3SH)(1+),369.36,691.55,ai(5-10)-(H2O)(1+),790.6382871967229,210.9711166046647,0.149
,a4-(CH3SH)(1+),369.36,691.55,bi(5-10)-(HCOOH)(1+),790.6382871967229,210.9711166046647,0.149
,b4-(CH2S)-(HCOH)(1+),369.36,691.55,ai(5-10)-(H2O)(1+),790.6382871967229,210.9711166046647,0.149
,a4-(H2O)-(HCOH)(1+),369.36,691.55,ai(5-10)-(H2O)(1+),790.6382871967229,210.9711166046647,0.164
,a4-(H2O)-(HCOH)(1+),369.36,691.55,bi(5-10)-(HCOOH)(1+),790.6382871967229,210.9711166046647,0.164
,b4-(CH3CH2SCH3)(1+),369.36,691.55,bi(5-10)-(HCOOH)(1+),790.6382871967229,210.9711166046647,0.18
,b4-(CH3CH2SCH3)(1+),369.36,691.55,ai(5-10)-(H2O)(1+),790.6382871967229,210.9711166046647,0.18
247,,518.18,1270.72,,355.1881866935006,210.74291280015473,
248,,405.12,654.99,,233.0569832308233,210.5119618017967,
249,,582.7,1272.1,,586.6735707889972,210.18267095389183,
250,,693.34,1210.16,,985.1401771986436,210.1419458871941,
251,b4-(H2O)(1+),426.98,674.73,ai(5-10)-2(NH3)(1+),422.1245693779025,209.8234242633047,0.719
252,,454.66,476.3,,379.9991898279041,209.52293150677363,
253,,692.63,882.02,,473.5841535209658,209.47877578382563,
254,,313.98,647.15,,200.5061599231578,209.367308333985,
255,,358.94,535.11,,244.29405559715215,209.2887556520168,
256,,241.92,826.64,,518.0807632575954,209.2533886442756,
257,,476.83,1224.67,,393.4603462348518,208.65722132720649,
258,,431.92,730.89,,361.89711665215805,208.35691215769637,
259,,419.68,568.32,,307.72948669310074,208.26633371139653,
260,,682.57,1224.25,,726.778602714253,208.14349027939744,
261,,613.22,682.57,,1081.524859705244,207.84277082403824,
262,,1096.39,1255.09,,741.7146932744478,207.75632975643575,
263,,828.8,937.91,,280.61684299214085,207.43206971130317,
264,y4-(NH3)(1+),470.09,619.03,ai(3-8)-(CH3SH)-(HCOOH)(1+),349.0181164637349,207.27023122543542,0.626
,bi(7-10)(1+),470.09,619.03,a6-2(H2O)-(HCOH)(1+),349.0181164637349,207.27023122543542,0.643
,y4-(NH3)(1+),470.09,619.03,a6-2(H2O)-(HCOH)(1+),349.0181164637349,207.27023122543542,0.646
,y4-(NH3)(1+),470.09,619.03,bi(3-8)-(CH3CH2SCH3)-(HCOOH)(1+),349.0181164637349,207.27023122543542,0.655
265,,696.99,1163.56,,268.0081695732332,206.87324790045062,
266,,462.46,906.23,,176.52987025168008,206.71796999061397,
267,,982.83,1068.64,,320.3551236724723,206.6336419058592,
268,,940.34,1225.75,,493.2162705442814,206.39451938524684,
269,,644.96,731.31,,366.4625583433452,206.36572836187074,
270,,756.06,965.18,,677.7421984853602,206.32188868949203,
271,,648.15,965.32,,365.4624241705748,206.2302332245411,
272,,828.48,1082.26,,522.5779357032457,205.82596016279098,
273,,1096.78,1180.24,,343.38582118989626,205.78814249650503,
274,,583.14,645.04,,243.20306495764734,205.71354736019026,
275,,600.8,1293.96,,223.6178336725807,205.6199072132002,
276,,512.33,1095.88,,330.1655957576049,205.13323536801192,
277,,609.9,923.78,,614.2995899677674,205.06571795020724,
278,,682.53,1100.35,,658.4418592352416,205.0516380413592,
279,,448.02,1096.27,,300.0241541852178,204.50878479882508,
280,,1167.44,1182.14,,324.0136207563474,203.42119400100512,
281,,653.3,662.76,,347.0510480117029,203.320582607774,
282,,692.0,894.39,,591.6769088036308,203.29252383191476,
283,,557.45,636.88,,336.4992945261671,203.12557328826708,
284,,682.8,1314.47,,550.4278384061495,203.1064314384528,
285,,922.9,1251.63,,590.4218842597519,202.94281765254576,
286,,461.5,715.73,,624.2410708626131,202.93134603971757,
287,,301.65,601.46,,289.5586765984421,202.76428315250843,
288,,552.56,1271.2,,289.3641581819175,202.60007663749727,
289,,706.01,1311.43,,387.5767384917405,202.4330412275389,
290,,503.12,1068.4,,433.0398707049277,202.21074233834648,
291,,578.38,613.97,,611.4418319939072,202.17899931612897,
292,y4-2(H2O)-(HCOH)(1+),420.57,684.06,a6(1+),905.4665553451363,201.99208483474862,0.796
293,,827.32,870.44,,664.2005802631152,201.99152462903677,
294,b4-(CH3CH2SCH3)(1+),368.62,715.69,y6(1+),382.254479088933,201.83997479072812,0.653
,a4-(H2O)-(HCOH)(1+),368.62,715.69,y6(1+),382.254479088933,201.83997479072812,0.671
,b4-(CH2S)-(HCOH)(1+),368.62,715.69,y6(1+),382.254479088933,201.83997479072812,0.689
,a4-(CH3SH)(1+),368.62,715.69,y6(1+),382.254479088933,201.83997479072812,0.689
295,,854.31,1252.67,,466.0513365978274,201.79541338035284,
296,,609.79,692.8,,1315.3288012736368,201.68293733694287,
297,ai(6-9)-2(NH3)-(HCOH)(1+),434.83,541.72,b5(1+),329.6462717466691,201.62264342172605,0.722
298,,730.0,1153.5,,197.383940698052,201.19186684720506,
299,,942.1,1096.42,,304.95043275753017,201.114671803402,
300,,600.65,937.81,,347.142453797479,200.8117524044544,
301,a4-2(NH3)(1+),383.4,662.21,ai(5-10)-(NH3)-(HCOH)(1+),195.86103485953313,200.46219106038137,0.29
,a4-2(NH3)(1+),383.4,662.21,bi(5-10)-(HCOOH)-(HCOH)(1+),195.86103485953313,200.46219106038137,0.796
302,,491.44,950.67,,269.2863246219412,200.11352762943562,
303,,599.56,703.86,,737.7057796511039,199.66738580019268,
304,,383.65,683.54,,840.2231272815873,199.6125037711078,
305,,940.83,966.98,,722.2636211371473,199.09628825128067,
306,,704.92,1095.27,,458.9856897387252,198.20695793875825,
307,,627.07,652.95,,202.32024318035448,198.0198260404088,
308,,1009.71,1252.16,,297.2376696828147,197.6300853781857,
309,,493.46,768.1,,287.3440111286594,197.62661411966138,
310,,527.18,1182.7,,652.2571057715114,197.58581399811274,
311,,533.61,550.59,,340.5644326065213,197.40525544732546,
312,,692.37,716.48,,1595.901829299596,197.13375974193718,
313,,547.5,982.31,,196.50375737871295,197.09599708518402,
314,,523.23,1253.03,,510.1197409524244,196.6923239968517,
