Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,y1-(NH3)(1+),129.42,422.56,b7(2+),103761.58248697792,989.8368094763348,0.684
11,,343.97,351.1,,52460.888337276105,967.9577138107476,
12,y2(1+),276.01,428.14,bi(3-6)(1+),113702.41311328657,949.2091935334985,0.175
13,b4-(H2O)(2+),256.0,462.15,y4(1+),34032.199489753904,948.7524484209582,0.157
,b4-(NH3)(2+),256.0,462.15,y4(1+),34032.199489753904,948.7524484209582,0.644
14,bi(5-7)(2+),158.67,511.25,b4-(H2O)(1+),13512.08215621809,948.4185831046335,0.114
,ai(5-6)(1+),158.67,511.25,b4-(H2O)(1+),13512.08215621809,948.4185831046335,0.401
15,y1(1+),146.68,413.81,b7-(H2O)(2+),68141.36924030783,947.6697021749409,0.444
,ai(3-4)-2(H2O)-(CH3NH2)(1+),146.68,413.81,y4-(H2O)-(HCOH)(1+),68141.36924030783,947.6697021749409,0.573
,y1(1+),146.68,413.81,b7-(NH3)(2+),68141.36924030783,947.6697021749409,0.574
,bi(4-7)-2(NH3)-(HCOOH)(2+),146.68,413.81,a3-(HCOH)(1+),68141.36924030783,947.6697021749409,0.576
,y1(1+),146.68,413.81,a3-(HCOH)(1+),68141.36924030783,947.6697021749409,0.622
,bi(4-7)-2(NH3)-(HCOOH)(2+),146.68,413.81,a3-(CH3NH2)(1+),68141.36924030783,947.6697021749409,0.683
,y1(1+),146.68,413.81,a3-(CH3NH2)(1+),68141.36924030783,947.6697021749409,0.722
,bi(4-7)-2(H2O)-(HCOOH)(2+),146.68,413.81,a3-(HCOH)(1+),68141.36924030783,947.6697021749409,0.766
16,y2(1+),276.05,614.19,bi(2-6)(1+),82565.4656504767,904.1943781538921,0.163
17,b5-(H2O)(2+),284.45,405.15,y3(1+),44312.6989859492,853.2320894043747,0.206
,b5-(NH3)(2+),284.45,405.15,y3(1+),44312.6989859492,853.2320894043747,0.702
18,ai(2-3)(1+),343.18,519.31,y5(1+),53740.261688434184,834.4098807112778,0.081
19,y4(2+),231.44,511.45,b4-(H2O)(1+),16655.78312214724,830.7050368969268,0.24
,ai(6-7)(1+),231.44,511.45,a5-(NH3)-(HCOH)(1+),16655.78312214724,830.7050368969268,0.394
,ai(6-7)(1+),231.44,511.45,b5-(CH3NHCH3)-(HCOH)(1+),16655.78312214724,830.7050368969268,0.408
20,b3-(H2O)(2+),227.39,519.29,y5(1+),24332.80493172323,830.3162133307353,0.245
,b3-(NH3)(2+),227.39,519.29,y5(1+),24332.80493172323,830.3162133307353,0.732
,y2-(H2O)-(HCOH)(1+),227.39,519.29,ai(2-6)-2(H2O)-(CH3NH2)(1+),24332.80493172323,830.3162133307353,0.742
21,ai(2-2)(1+),158.65,658.39,y6-(CH3NHCH3)(1+),10435.518771815745,808.1206888712918,0.446
22,b5(2+),293.55,387.17,y3-(H2O)(1+),24263.13490762096,767.7819313558448,0.112
23,,258.02,360.25,,168442.48091398095,755.8856477625466,
24,b3-2(H2O)(2+),218.83,519.34,y5(1+),19787.29111031471,740.3786473107542,0.224
,b3-2(NH3)(2+),218.83,519.34,y5(1+),19787.29111031471,740.3786473107542,0.786
25,y1(1+),146.68,422.81,b7(2+),65165.06260136843,718.2583364348645,0.444
26,,243.89,583.42,,10995.539076547464,717.5964748899727,
27,y1-(H2O)(1+),129.36,413.81,b7-(H2O)(2+),59916.84325127206,687.1851182170085,0.282
,b2-(HCOH)(2+),129.36,413.81,y4-(H2O)-(HCOH)(1+),59916.84325127206,687.1851182170085,0.443
,y1-(H2O)(1+),129.36,413.81,b7-(NH3)(2+),59916.84325127206,687.1851182170085,0.46
,y2-(H2O)(2+),129.36,413.81,a3-(HCOH)(1+),59916.84325127206,687.1851182170085,0.501
,y1-(H2O)(1+),129.36,413.81,a3-(HCOH)(1+),59916.84325127206,687.1851182170085,0.52
,y2-(H2O)(2+),129.36,413.81,a3-(CH3NH2)(1+),59916.84325127206,687.1851182170085,0.62
,y1-(H2O)(1+),129.36,413.81,a3-(CH3NH2)(1+),59916.84325127206,687.1851182170085,0.636
,y1-(NH3)(1+),129.36,413.81,b7-(H2O)(2+),59916.84325127206,687.1851182170085,0.738
28,,128.46,431.81,,59209.27987984916,640.2313635228004,
29,bi(5-6)(1+),186.59,511.38,b4-(H2O)(1+),9487.301041591987,584.3701119961912,0.49
,y3-2(NH3)(2+),186.59,511.38,b4-(H2O)(1+),9487.301041591987,584.3701119961912,0.52
,y3-2(NH3)(2+),186.59,511.38,a5-(NH3)-(HCOH)(1+),9487.301041591987,584.3701119961912,0.522
,y3-2(NH3)(2+),186.59,511.38,b5-(CH3NHCH3)-(HCOH)(1+),9487.301041591987,584.3701119961912,0.529
30,ai(2-5)-(H2O)-(CH3NHCH3)(2+),197.72,370.81,y3-2(NH3)(1+),6148.378611773771,578.8245421277531,0.361
,ai(2-5)-(NH3)-(CH3NHCH3)(2+),197.72,370.81,y3-2(NH3)(1+),6148.378611773771,578.8245421277531,0.502
31,b5(2+),293.49,404.98,y3(1+),24043.024829703714,576.9640611766331,0.278
32,,117.43,352.16,,47269.40730028728,562.2891041029943,
33,b2(1+),287.75,428.11,y4-2(NH3)(1+),45171.21372416291,559.8053155755015,0.385
,b2(1+),287.75,428.11,bi(3-6)(1+),45171.21372416291,559.8053155755015,0.398
34,a3-2(NH3)(2+),205.31,519.35,y5(1+),9955.101573039039,531.0730361629656,0.32
,a3-2(H2O)(2+),205.31,519.35,y5(1+),9955.101573039039,531.0730361629656,0.689
,b3-2(NH3)-(HCOH)(2+),205.31,519.35,y5(1+),9955.101573039039,531.0730361629656,0.709
35,bi(2-2)(1+),186.66,658.42,y6-(CH3NHCH3)(1+),6515.1750844935905,521.2448663973177,0.441
36,,275.92,654.37,,33212.616115803656,517.2209907579955,
37,a2-(H2O)(1+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.07
,a2-(H2O)(1+),242.05,462.22,ai(3-7)-2(H2O)-(CH3NH2)(1+),10810.063686829526,514.3471850943215,0.071
,a4-(H2O)(2+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.09
,bi(3-4)(1+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.11
,b4-(NH3)-(HCOH)(2+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.42
,b4-(CH3NHCH3)(2+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.57
,a4-(NH3)(2+),242.05,462.22,y4(1+),10810.063686829526,514.3471850943215,0.59
38,y1(1+),147.54,715.4,b6(1+),6973.411469144142,507.6097684558673,0.433
,y1(1+),147.54,715.4,ai(2-7)(1+),6973.411469144142,507.6097684558673,0.433
39,a2-(HCOH)(1+),230.81,485.42,y5-2(NH3)(1+),5429.990942470647,496.47712846024103,0.727
40,y1(1+),146.47,404.62,b7-2(H2O)(2+),20262.4425218425,492.92340214503383,0.644
41,y2(1+),276.07,340.34,b6-2(H2O)(2+),64489.829631649176,489.19279761196793,0.192
42,b3-(H2O)-(HCOH)(2+),212.85,485.29,y5-2(NH3)(1+),2026.3423518860232,484.6045651113853,0.242
,a2-(NH3)-(HCOH)(1+),212.85,485.29,y5-2(NH3)(1+),2026.3423518860232,484.6045651113853,0.269
,b3-(NH3)-(HCOH)(2+),212.85,485.29,y5-2(NH3)(1+),2026.3423518860232,484.6045651113853,0.288
,a2-(H2O)-(HCOH)(1+),212.85,485.29,y5-2(NH3)(1+),2026.3423518860232,484.6045651113853,0.747
,a3-(H2O)(2+),212.85,485.29,y5-2(NH3)(1+),2026.3423518860232,484.6045651113853,0.786
43,bi(2-3)-(NH3)(2+),177.74,519.0,y5(1+),8567.435389660024,482.1152193680897,0.278
,bi(2-3)-(H2O)(2+),177.74,519.0,y5(1+),8567.435389660024,482.1152193680897,0.674
44,bi(5-7)-2(NH3)-(HCOOH)(2+),118.33,436.7,a4-2(NH3)-(HCOH)(1+),9227.877090490138,481.5767635066836,0.566
,bi(3-3)-2(H2O)-(CH3NH2)(1+),118.33,436.7,y5-2(H2O)-(HCOOH)(1+),9227.877090490138,481.5767635066836,0.568
45,bi(2-2)(1+),186.67,352.4,y6(2+),64908.473482199384,476.4434970250664,0.47
46,b2-(HCOH)(2+),129.47,519.11,y5(1+),19475.89328201013,464.8252042758205,0.164
,y2-(H2O)(2+),129.47,519.11,ai(2-6)-2(H2O)-(CH3NH2)(1+),19475.89328201013,464.8252042758205,0.17
,y2-(NH3)(2+),129.47,519.11,ai(2-6)-2(H2O)-(CH3NH2)(1+),19475.89328201013,464.8252042758205,0.614
47,y1-(H2O)(1+),129.46,342.89,b6-(CH3NH2)(2+),11056.88088346406,462.3042706133418,0.427
,y1-(H2O)(1+),129.46,342.89,ai(2-7)-(CH3NH2)(2+),11056.88088346406,462.3042706133418,0.427
,y1-(H2O)(1+),129.46,342.89,bi(4-7)-(HCOH)(1+),11056.88088346406,462.3042706133418,0.433
,y1-(H2O)(1+),129.46,342.89,ai(2-7)-(HCOH)(2+),11056.88088346406,462.3042706133418,0.456
,y1-(H2O)(1+),129.46,342.89,b6-(HCOH)(2+),11056.88088346406,462.3042706133418,0.462
,bi(7-7)(1+),129.46,342.89,b6-(CH3NH2)(2+),11056.88088346406,462.3042706133418,0.633
,bi(7-7)(1+),129.46,342.89,b6-(HCOH)(2+),11056.88088346406,462.3042706133418,0.657
,y1-(NH3)(1+),129.46,342.89,ai(2-7)-(CH3NH2)(2+),11056.88088346406,462.3042706133418,0.671
,y1-(NH3)(1+),129.46,342.89,b6-(CH3NH2)(2+),11056.88088346406,462.3042706133418,0.671
,y1-(NH3)(1+),129.46,342.89,bi(4-7)-(HCOH)(1+),11056.88088346406,462.3042706133418,0.674
,y1-(NH3)(1+),129.46,342.89,ai(2-7)-(HCOH)(2+),11056.88088346406,462.3042706133418,0.689
,y1-(NH3)(1+),129.46,342.89,b6-(HCOH)(2+),11056.88088346406,462.3042706133418,0.694
,b2-(HCOH)(2+),129.46,342.89,y3-(NH3)-(HCOOH)(1+),11056.88088346406,462.3042706133418,0.728
48,y1(1+),146.75,557.2,bi(3-7)(1+),7647.746878267664,440.4174834851093,0.367
49,bi(5-7)(2+),158.49,493.18,b4-2(H2O)(1+),2361.873671547056,422.10716550831336,0.114
,ai(5-6)(1+),158.49,493.18,b4-2(H2O)(1+),2361.873671547056,422.10716550831336,0.587
50,a2(1+),259.95,472.14,y5-(NH3)-(HCOH)(1+),24090.16247836499,420.562068831373,0.19
,y5(2+),259.95,472.14,b3(1+),24090.16247836499,420.562068831373,0.214
51,,258.03,654.7,,19722.671156356082,418.6379332826004,
52,y1(1+),146.64,742.96,bi(2-7)(1+),6664.191392902085,411.45766345453575,0.611
53,ai(2-2)(1+),158.66,640.39,y6-(H2O)-(CH3NHCH3)(1+),4967.806146721142,411.3709520037026,0.437
54,bi(5-6)(1+),186.69,529.41,b4(1+),5676.724390938436,400.03117857008743,0.398
,y3-2(NH3)(2+),186.69,529.41,b4(1+),5676.724390938436,400.03117857008743,0.622
55,,131.78,352.05,,35527.51138517745,393.90343590090674,
56,y2(1+),276.08,511.44,b4-(H2O)(1+),20650.490622973077,390.5191646413781,0.179
,y2(1+),276.08,511.44,a5-(NH3)-(HCOH)(1+),20650.490622973077,390.5191646413781,0.188
,y2(1+),276.08,511.44,ai(2-6)-(HCOH)-(CH3NHCH3)(1+),20650.490622973077,390.5191646413781,0.215
,y2(1+),276.08,511.44,b5-(CH3NHCH3)-(HCOH)(1+),20650.490622973077,390.5191646413781,0.215
57,y2-(H2O)(1+),258.07,614.1,bi(2-6)(1+),24918.721437541102,387.40636047772455,0.225
58,y2-2(H2O)(1+),239.69,349.7,b6-(NH3)(2+),34737.14015611913,379.0344709465419,0.441
,y2-2(H2O)(1+),239.69,349.7,b6-(H2O)(2+),34737.14015611913,379.0344709465419,0.681
,b2-(H2O)-(HCOH)(1+),239.69,349.7,bi(3-6)-2(NH3)-(CH3NHCH3)(1+),34737.14015611913,379.0344709465419,0.716
,y2-2(H2O)(1+),239.69,349.7,bi(3-6)-2(NH3)-(CH3NHCH3)(1+),34737.14015611913,379.0344709465419,0.728
59,b2-(HCOH)(1+),258.05,428.06,y4-2(NH3)(1+),35790.887564532066,378.5698289534309,0.13
,b2-(HCOH)(1+),258.05,428.06,bi(3-6)(1+),35790.887564532066,378.5698289534309,0.184
,y2-(H2O)(1+),258.05,428.06,bi(3-6)(1+),35790.887564532066,378.5698289534309,0.197
60,y2-(H2O)(2+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.342
,y2-(H2O)(2+),129.54,585.97,ai(2-6)(1+),7794.52947538812,372.03333393320395,0.342
,y1-(H2O)(1+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.556
,bi(6-6)(1+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.613
,bi(6-7)(2+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.613
,y2-(NH3)(2+),129.54,585.97,ai(2-6)(1+),7794.52947538812,372.03333393320395,0.63
,y2-(NH3)(2+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.63
,y1-(NH3)(1+),129.54,585.97,b5(1+),7794.52947538812,372.03333393320395,0.647
61,y2-(H2O)(1+),257.83,340.26,b6-2(H2O)(2+),29538.405669844517,367.7314512547557,0.332
62,,146.35,697.09,,4034.988688882848,367.3549628255593,
63,bi(2-3)(1+),371.02,519.47,y5(1+),8872.658596579413,366.76308679691573,0.305
64,bi(2-2)(1+),186.7,640.45,y6-(H2O)-(CH3NHCH3)(1+),4153.262796214878,366.44345528352443,0.414
65,b3-2(H2O)(2+),218.8,501.29,y5-(H2O)(1+),2419.660413648919,361.6894797548262,0.18
66,,287.67,575.26,,7840.716268877447,360.17729597370754,
67,,146.62,783.54,,3927.6518274171654,355.80056928639704,
68,bi(4-6)(1+),243.62,472.16,b3(1+),4598.853351003923,348.4085174063878,0.483
,a2-(NH3)(1+),243.62,472.16,y5-(NH3)-(HCOH)(1+),4598.853351003923,348.4085174063878,0.512
,y5-2(NH3)(2+),243.62,472.16,b3(1+),4598.853351003923,348.4085174063878,0.532
69,ai(5-6)(1+),158.79,258.16,y2-(H2O)(1+),11247.01206632757,343.9264219439791,0.28
70,y5(2+),260.01,454.38,b3-(H2O)(1+),9278.138905238664,343.5408622272084,0.163
,a2(1+),260.01,454.38,ai(3-7)-(HCOH)-(CH3NHCH3)(1+),9278.138905238664,343.5408622272084,0.216
71,y2-(H2O)-(HCOH)(2+),114.37,472.16,b3(1+),2888.7173551483443,341.2183462874938,0.228
,bi(4-6)-(NH3)(2+),114.37,472.16,b3(1+),2888.7173551483443,341.2183462874938,0.348
,bi(4-5)(1+),114.37,472.16,b3(1+),2888.7173551483443,341.2183462874938,0.689
,y2-(NH3)-(HCOH)(2+),114.37,472.16,b3(1+),2888.7173551483443,341.2183462874938,0.699
72,b2(2+),144.34,352.36,ai(3-6)-(NH3)-(CH3NH2)(1+),14440.158640979802,338.74477878962176,0.305
73,,457.86,655.29,,8449.665166266856,338.41072424056426,
74,,128.77,762.46,,2642.6564771374206,337.18534542321004,
75,y1(1+),146.71,679.98,bi(2-7)-(H2O)-(CH3NHCH3)(1+),1899.718528559053,335.89813110912905,0.5
,y1(1+),146.71,679.98,ai(2-7)-2(H2O)(1+),1899.718528559053,335.89813110912905,0.763
,y1(1+),146.71,679.98,b6-2(H2O)(1+),1899.718528559053,335.89813110912905,0.763
76,y2-(H2O)(1+),258.22,595.57,bi(2-6)-(H2O)(1+),5044.884437313479,332.4436491573866,0.723
77,y2-(H2O)(2+),129.51,697.39,b6-(H2O)(1+),4559.008721786767,331.04884369064354,0.086
,y1-(H2O)(1+),129.51,697.39,b6-(H2O)(1+),4559.008721786767,331.04884369064354,0.413
,y1-(H2O)(1+),129.51,697.39,ai(2-7)-(H2O)(1+),4559.008721786767,331.04884369064354,0.413
,y1-(H2O)(1+),129.51,697.39,bi(2-7)-(HCOOH)(1+),4559.008721786767,331.04884369064354,0.413
,bi(7-7)(1+),129.51,697.39,b6-(H2O)(1+),4559.008721786767,331.04884369064354,0.542
,y2-(NH3)(2+),129.51,697.39,b6-(H2O)(1+),4559.008721786767,331.04884369064354,0.562
,y1-(NH3)(1+),129.51,697.39,b6-(H2O)(1+),4559.008721786767,331.04884369064354,0.582
,y1-(NH3)(1+),129.51,697.39,ai(2-7)-(H2O)(1+),4559.008721786767,331.04884369064354,0.582
,y1-(NH3)(1+),129.51,697.39,bi(2-7)-(HCOOH)(1+),4559.008721786767,331.04884369064354,0.582
78,y1(1+),146.76,658.01,a6-(HCOH)(1+),4734.387859815347,330.31750227141293,0.756
79,,319.07,742.67,,16244.97323544946,329.57010269750464,
80,y1-(H2O)(1+),128.73,557.27,bi(3-7)(1+),5653.525567726856,328.48049428081225,0.37
81,,187.08,428.46,,9419.326711306978,326.3309081048672,
82,ai(2-4)-(H2O)-(CH3NH2)(1+),351.18,444.53,y4-(H2O)(1+),19588.966275109924,319.3508042877279,0.32
,ai(2-4)-(H2O)-(CH3NH2)(1+),351.18,444.53,y4-(NH3)(1+),19588.966275109924,319.3508042877279,0.66
83,ai(2-3)-2(H2O)-(CH3NH2)(1+),275.86,485.37,y5-2(NH3)(1+),8467.975853209433,318.75356232093225,0.35
84,b2-(H2O)-(HCOH)(1+),239.96,358.12,y3-(NH3)-(HCOH)(1+),22665.834530730473,317.26117182297,0.155
,y2-2(H2O)(1+),239.96,358.12,b6(2+),22665.834530730473,317.26117182297,0.18
,ai(3-5)-(CH3NH2)(1+),239.96,358.12,y3-(NH3)-(HCOH)(1+),22665.834530730473,317.26117182297,0.184
85,y2(1+),276.08,529.38,b4(1+),16228.998203659525,316.307538435356,0.12
86,,428.06,654.38,,9983.4876270878,314.3240026683105,
87,ai(5-7)-(HCOH)(1+),257.97,529.18,b4(1+),11218.132710362359,313.01471855861723,0.17
,b2-(HCOH)(1+),257.97,529.18,ai(3-7)(1+),11218.132710362359,313.01471855861723,0.175
,y2-(H2O)(1+),257.97,529.18,b4(1+),11218.132710362359,313.01471855861723,0.211
88,y2-(H2O)(2+),129.44,568.07,ai(2-6)-(H2O)(1+),3717.31666068258,311.21914588875006,0.261
,y2-(H2O)(2+),129.44,568.07,bi(2-6)-(HCOOH)(1+),3717.31666068258,311.21914588875006,0.269
,y2-(H2O)(2+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.269
,y1-(H2O)(1+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.41
,bi(6-7)(2+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.652
,bi(6-6)(1+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.652
,y2-(NH3)(2+),129.44,568.07,ai(2-6)-(H2O)(1+),3717.31666068258,311.21914588875006,0.667
,y2-(NH3)(2+),129.44,568.07,bi(2-6)-(HCOOH)(1+),3717.31666068258,311.21914588875006,0.671
,y2-(NH3)(2+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.671
,y1-(NH3)(1+),129.44,568.07,b5-(H2O)(1+),3717.31666068258,311.21914588875006,0.689
89,a2-(H2O)(1+),241.92,450.49,ai(3-7)-2(NH3)-(CH3NHCH3)(1+),5388.734277882287,311.15792697441447,0.386
90,y2-(H2O)(2+),129.42,715.4,b6(1+),6259.822168730903,311.0439448358807,0.168
,y1-(H2O)(1+),129.42,715.4,ai(2-7)(1+),6259.822168730903,311.0439448358807,0.324
,y1-(H2O)(1+),129.42,715.4,b6(1+),6259.822168730903,311.0439448358807,0.324
,bi(7-7)(1+),129.42,715.4,b6(1+),6259.822168730903,311.0439448358807,0.632
,y2-(NH3)(2+),129.42,715.4,b6(1+),6259.822168730903,311.0439448358807,0.652
,y1-(NH3)(1+),129.42,715.4,ai(2-7)(1+),6259.822168730903,311.0439448358807,0.672
,y1-(NH3)(1+),129.42,715.4,b6(1+),6259.822168730903,311.0439448358807,0.672
91,y1(1+),146.66,391.37,a7-2(NH3)(2+),5128.170159285894,306.51640670783235,0.546
92,bi(3-5)-2(NH3)(1+),264.99,404.86,y3(1+),9648.96377207078,305.6369170393314,0.368
,b4(2+),264.99,404.86,y3(1+),9648.96377207078,305.6369170393314,0.376
,a5-(HCOH)(2+),264.99,404.86,y3(1+),9648.96377207078,305.6369170393314,0.481
93,,371.56,431.83,,14904.778839802932,302.7026166087539,
94,,436.29,485.84,,5098.4992185531955,299.79841457742083,
95,ai(2-3)-2(H2O)-(CH3NH2)(1+),275.81,472.04,y5-(NH3)-(HCOH)(1+),13076.370148738159,298.3024942830772,0.385
,y2(1+),275.81,472.04,b3(1+),13076.370148738159,298.3024942830772,0.419
96,,458.33,473.1,,7329.412625217648,298.1206181168732,
97,,358.63,375.41,,7387.544581976559,297.1996602959736,
98,b1(1+),101.4,431.78,y4-(HCOH)(1+),7727.203483186406,296.3468465693864,0.788
99,y3-(H2O)(2+),193.74,568.15,b5-(H2O)(1+),1693.9980631126662,293.2408895576943,0.39
,y2-2(H2O)-(HCOOH)(1+),193.74,568.15,ai(2-6)-(H2O)(1+),1693.9980631126662,293.2408895576943,0.414
,y2-2(H2O)-(HCOOH)(1+),193.74,568.15,b5-(H2O)(1+),1693.9980631126662,293.2408895576943,0.418
,y2-2(H2O)-(HCOOH)(1+),193.74,568.15,bi(2-6)-(HCOOH)(1+),1693.9980631126662,293.2408895576943,0.418
,bi(6-7)-2(H2O)-(HCOH)(1+),193.74,568.15,b5-(H2O)(1+),1693.9980631126662,293.2408895576943,0.696
100,,352.32,625.67,,5829.40053815832,290.7898972583436,
101,,117.86,654.39,,3229.1306737907926,290.6226691586514,
102,,405.14,584.44,,3533.953771100731,290.3749641895342,
103,,276.85,681.13,,3189.3640960129346,288.79290433778357,
104,bi(6-7)(1+),258.95,586.7,b5(1+),7022.7517532629,288.2656842152577,0.414
,y2-(NH3)(1+),258.95,586.7,b5(1+),7022.7517532629,288.2656842152577,0.43
,y2-(NH3)(1+),258.95,586.7,ai(2-6)(1+),7022.7517532629,288.2656842152577,0.43
105,y3(1+),405.63,485.24,bi(2-5)(1+),3431.453241488902,281.76694123991786,0.43
106,,309.94,365.85,,13597.310664720544,281.67958143431963,
107,,511.48,586.03,,2241.6295465809685,281.6499809124629,
108,b2(1+),287.84,557.21,bi(3-7)(1+),10591.266588733102,280.6070763627714,0.296
109,,222.06,340.1,,4207.782729754735,277.62344631228336,
110,,117.7,411.38,,2908.6059366477252,277.1374487537304,
111,,140.65,310.19,,5266.05715379083,277.0907609294006,
112,y1(1+),147.04,725.25,bi(2-7)-(H2O)(1+),1303.786369355738,276.6111376733006,0.114
113,,146.29,186.69,,4968.604168730496,276.1120744174233,
114,y2-2(H2O)-(HCOOH)(1+),194.35,258.12,b2-(HCOH)(1+),5373.423868254418,273.54898806307,0.22
,y3-(NH3)(2+),194.35,258.12,b2-(HCOH)(1+),5373.423868254418,273.54898806307,0.24
,y3-(H2O)(2+),194.35,258.12,b2-(HCOH)(1+),5373.423868254418,273.54898806307,0.25
,a2-2(H2O)-(HCOH)(1+),194.35,258.12,y2-(H2O)(1+),5373.423868254418,273.54898806307,0.252
,bi(3-4)-(NH3)-(CH3NH2)(1+),194.35,258.12,b2-(HCOH)(1+),5373.423868254418,273.54898806307,0.26
115,,351.98,640.02,,16066.339437426635,271.83982125366043,
116,,276.0,598.1,,4594.698865914527,270.9364476932662,
117,y3-2(NH3)-(HCOH)(1+),340.66,501.43,a4(1+),3917.2805511152337,270.43110376750246,0.49
,bi(2-3)-(CH3NH2)(1+),340.66,501.43,y5-(H2O)(1+),3917.2805511152337,270.43110376750246,0.52
,y3-(H2O)-(HCOOH)(1+),340.66,501.43,a4(1+),3917.2805511152337,270.43110376750246,0.539
118,y1-(H2O)(1+),129.17,391.97,b7-(CH3NH2)-(HCOH)(2+),4403.899118796561,269.0337087427559,0.221
,y1-(H2O)(1+),129.17,391.97,a7-2(NH3)(2+),4403.899118796561,269.0337087427559,0.298
,b2-(HCOH)(2+),129.17,391.97,bi(3-6)-2(H2O)(1+),4403.899118796561,269.0337087427559,0.461
,y2-(H2O)(2+),129.17,391.97,bi(3-6)-2(H2O)(1+),4403.899118796561,269.0337087427559,0.47
,y1-(H2O)(1+),129.17,391.97,b7-(HCOH)-(HCOH)(2+),4403.899118796561,269.0337087427559,0.723
119,y2(1+),275.63,585.96,ai(2-6)(1+),7449.672949565553,268.6305226904684,0.635
,y2(1+),275.63,585.96,b5(1+),7449.672949565553,268.6305226904684,0.635
120,,304.18,340.83,,12071.919299944404,265.38566124796256,
121,y2(1+),275.91,568.79,bi(2-6)-(CH3NHCH3)(1+),8317.076813760961,264.337613042498,0.524
,y2(1+),275.91,568.79,bi(2-6)-(HCOOH)(1+),8317.076813760961,264.337613042498,0.55
,y2(1+),275.91,568.79,b5-(H2O)(1+),8317.076813760961,264.337613042498,0.55
,y2(1+),275.91,568.79,ai(2-6)-(NH3)(1+),8317.076813760961,264.337613042498,0.55
,y2(1+),275.91,568.79,b5-(NH3)(1+),8317.076813760961,264.337613042498,0.55
,y2(1+),275.91,568.79,ai(2-6)-(H2O)(1+),8317.076813760961,264.337613042498,0.559
