m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
705.6708050000001	1182.70148	35968.326	34131.56	550.31117	14	12290.667969	5001.091309	706.17594086	1184.72177837	4.0	1.0	ffc_line
687.9154550000001	1254.75708	5011.96	4941.2448	313.55704	121	2318.32959	1030.746338	688.41670251	1255.75938378	4.0	1.0	ffc_line
793.47523	831.52218	8285.1022	7913.2379	221.95151	1936	4636.754883	2380.357178	794.22702658	832.5240795	4.0	1.0	ffc_line
798.8988800000001	797.73518	8262.1514	8148.7613	230.88444	1317	376.121155	15068.0625	798.15014388	798.73813392	4.0	1.0	ffc_line
705.6708050000001	1167.69388	9295.0663	8896.5637	241.77066	869	14716.557617	728.347229	705.92496085	1167.69378407	4.0	1.0	ffc_line
701.1705800000001	1182.70148	11505.746	10695.081	304.34034	144	2447.785645	9751.84375	701.92290854	1183.71377129	4.0	1.0	ffc_line
797.7351550000001	798.44578	18373.304	18327.667	245.74637	749	89609.953125	344.275421	797.98599687	800.43387105	4.0	1.0	ffc_line
797.7351550000001	798.44578	36517.904	29279.961	228.29119	1477	79680.109375	3998.224121	798.23661189	799.44742898	4.0	1.0	ffc_line
748.2008050000001	997.60118	17499.676	16084.057	249.31274	666	59379.464844	1555.00293	748.95326413	996.58441602	4.0	1.0	ffc_line
730.441405	1066.61458	23163.401	20940.566	328.44235	96	52928.84375	1153.725098	730.94298875	1068.62632251	4.0	1.0	ffc_line
743.9481800000001	1013.6112800000001	35274.359	27170.097	260.85627	451	12114.547852	19461.662109	744.44890078	1014.61406839	4.0	1.0	ffc_line
701.1705800000001	1182.70148	5996.8942	5678.2599	247.39154	705	2447.785645	5001.091309	701.92290854	1184.72177837	4.0	1.0	ffc_line
714.95713	858.8326133333334	18823.025	17638.789	339.87605	81	8203.520508	4452.258789	714.95639853	858.83253251	2.0	3.0	ffc_line
665.42258	891.85598	31460.84	28691.374	386.20022	52	10164.852539	5793.853027	665.42238076	891.85658203	2.0	3.0	ffc_line
601.37508	934.55478	26137.985	24891.517	465.17657	33	7510.525879	4653.150879	601.37494387	934.55495728	2.0	3.0	ffc_line
536.8535300000001	977.56968	17362.213	16192.537	378.10748	56	7287.316406	4936.961426	536.85350795	977.56952857	2.0	3.0	ffc_line
