Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
597,y5-(HCOH)(1+),501.87,657.94,bi(7-11)-(NH3)(1+),17.860610566069262,155.42072644222657,0.691
,y5-(HCOH)(1+),501.87,657.94,b11(2+),17.860610566069262,155.42072644222657,0.702
598,,701.74,888.64,,16.89690218530458,155.3913961255328,
599,y7(2+),386.57,600.74,ai(5-9)-2(NH3)(1+),38.851477729234745,155.33541378118653,0.496
600,,524.02,1057.35,,30.20054566673111,155.3206457023986,
601,a9(2+),523.51,658.7,y6(1+),102.34704581146019,155.2806621297278,0.722
,ai(2-10)-(HN=C=NH)(2+),523.51,658.7,y6(1+),102.34704581146019,155.2806621297278,0.73
602,b9-(HN=C=NH)-(HCOOH)(2+),493.66,579.71,bi(10-15)-(NH3)-(HCOH)(1+),20.349706898477763,155.24838998928598,0.415
,y9-2(NH3)-(HCOH)(2+),493.66,579.71,a6-2(NH3)(1+),20.349706898477763,155.24838998928598,0.58
,y9-2(NH3)-(HCOH)(2+),493.66,579.71,bi(3-7)-2(NH3)(1+),20.349706898477763,155.24838998928598,0.594
,ai(2-6)-(H2O)-(HCOH)(1+),493.66,579.71,y10-(NH3)-(HCOH)(2+),20.349706898477763,155.24838998928598,0.64
,b9-(HN=C=NH)-(HCOOH)(2+),493.66,579.71,ai(10-15)-(H2O)(1+),20.349706898477763,155.24838998928598,0.64
,bi(7-15)-(HN=C=NH)-(HCOH)(2+),493.66,579.71,a6-2(NH3)(1+),20.349706898477763,155.24838998928598,0.735
,ai(2-6)-(H2O)-(HCOH)(1+),493.66,579.71,y10-(H2O)-(HCOH)(2+),20.349706898477763,155.24838998928598,0.736
603,,692.48,744.17,,24.190914853307433,155.1536489794064,
604,a5-(NH3)(1+),481.27,531.13,bi(6-9)-(H2O)(1+),36.98302088744741,155.0995364152197,0.104
,a5-(NH3)(1+),481.27,531.13,y5(1+),36.98302088744741,155.0995364152197,0.182
605,,580.1,887.96,,35.36968995434869,155.05793632124698,
606,,758.52,831.76,,107.02538169777276,155.0243043720607,
607,,800.87,1074.32,,29.63081861810959,154.99703604232582,
608,,228.86,660.59,,32.75171836775745,154.92701894503742,
609,b8(2+),455.87,544.89,bi(9-13)-(HCOH)-(HCOH)(1+),14.796457872396148,154.8525998026919,0.566
610,y9-2(NH3)-(HCOH)(2+),493.59,717.76,b7-2(NH3)-(HCOOH)(1+),15.201352328484147,154.75226858852872,0.502
611,,597.8,749.54,,8.702338493512183,154.7228995206076,
612,,520.1,660.37,,31.88292617462335,154.65080418961801,
613,,642.22,1188.62,,16.84612192846151,154.6492079595841,
614,,249.75,537.66,,11.007807240101181,154.61488866854856,
615,,559.44,765.03,,23.31560211282737,154.60476148420008,
616,,472.13,580.59,,21.235971782217543,154.5855584228629,
617,ai(8-11)-2(NH3)(2+),228.9,530.99,y5(1+),22.036188333047786,154.56188786006834,0.383
,bi(7-8)-(HN=C=NH)(1+),228.9,530.99,a6-2(H2O)-(HCOOH)(1+),22.036188333047786,154.56188786006834,0.402
618,b4(1+),412.86,467.83,y8(2+),30.122951820454816,154.5064692015803,0.574
,b4(1+),412.86,467.83,y5-2(NH3)-(HCOH)(1+),30.122951820454816,154.5064692015803,0.693
619,y5(1+),531.28,581.26,ai(7-11)-2(H2O)-(HCOH)(1+),38.35310624009165,154.3840604353687,0.076
,a6-2(H2O)-(HCOOH)(1+),531.28,581.26,ai(7-11)-2(H2O)-(HCOH)(1+),38.35310624009165,154.3840604353687,0.081
620,,594.02,739.99,,26.311883798713104,154.38308207582386,
621,,537.48,893.96,,35.78465474594909,154.3360783943676,
622,,512.34,537.41,,67.34862109037387,154.24666631266447,
623,a4-2(NH3)-(HCOH)(1+),321.11,468.06,y8(2+),21.409249736095404,154.22468360257022,0.212
,a4-(H2O)-(HCOOH)(1+),321.11,468.06,y8(2+),21.409249736095404,154.22468360257022,0.228
,y6-(H2O)(2+),321.11,468.06,a5-(HCOH)(1+),21.409249736095404,154.22468360257022,0.262
,y6-(NH3)(2+),321.11,468.06,a5-(HCOH)(1+),21.409249736095404,154.22468360257022,0.622
624,,278.21,537.52,,15.672851714718714,154.1950399618807,
625,,390.48,649.53,,14.990501604496934,154.18879625957575,
626,,832.09,926.13,,14.976476262886372,154.18598910997525,
627,b6(2+),321.43,910.96,ai(7-14)-2(NH3)(1+),11.55326025291037,154.1841358555544,0.55
,y6-(H2O)(2+),321.43,910.96,ai(3-10)-2(NH3)-(HCOH)(1+),11.55326025291037,154.1841358555544,0.555
,y6-(NH3)(2+),321.43,910.96,ai(3-10)-2(NH3)-(HCOH)(1+),11.55326025291037,154.1841358555544,0.559
,y6-(H2O)(2+),321.43,910.96,b8(1+),11.55326025291037,154.1841358555544,0.591
,y6-(NH3)(2+),321.43,910.96,b8(1+),11.55326025291037,154.1841358555544,0.595
,bi(9-14)-(HCOH)-(HCOH)(2+),321.43,910.96,b8(1+),11.55326025291037,154.1841358555544,0.595
,y6-(H2O)(2+),321.43,910.96,ai(3-10)-(H2O)-(HCOOH)(1+),11.55326025291037,154.1841358555544,0.6
,y6-(NH3)(2+),321.43,910.96,ai(3-10)-(H2O)-(HCOOH)(1+),11.55326025291037,154.1841358555544,0.604
628,y3-2(NH3)(1+),296.89,658.82,b11(2+),18.091866363342966,154.0562192021392,0.537
,b6-(H2O)-(HCOH)(2+),296.89,658.82,bi(7-11)-(NH3)(1+),18.091866363342966,154.0562192021392,0.564
,y3-2(NH3)(1+),296.89,658.82,bi(8-13)-(HCOH)-(HCOH)(1+),18.091866363342966,154.0562192021392,0.59
,ai(6-10)-(HN=C=NH)(2+),296.89,658.82,y6(1+),18.091866363342966,154.0562192021392,0.596
,b6-(H2O)-(HCOH)(2+),296.89,658.82,y6(1+),18.091866363342966,154.0562192021392,0.617
,y6-2(H2O)-(HCOH)(2+),296.89,658.82,ai(5-10)-(HN=C=NH)-(HCOOH)(1+),18.091866363342966,154.0562192021392,0.626
629,a4-2(NH3)-(HCOH)(1+),320.81,444.06,y8-(H2O)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.416
,b6(2+),320.81,444.06,y4(1+),36.985272519891346,153.98915234033714,0.43
,a4-2(NH3)-(HCOH)(1+),320.81,444.06,y4(1+),36.985272519891346,153.98915234033714,0.43
,y6-(H2O)(2+),320.81,444.06,b5-2(H2O)-(HCOOH)(1+),36.985272519891346,153.98915234033714,0.449
,a4-(H2O)-(HCOOH)(1+),320.81,444.06,y8-(H2O)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.452
,a4-(H2O)-(HCOOH)(1+),320.81,444.06,y4(1+),36.985272519891346,153.98915234033714,0.465
,a4-2(NH3)-(HCOH)(1+),320.81,444.06,ai(5-12)-(HCOOH)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.483
,a4-2(NH3)-(HCOH)(1+),320.81,444.06,bi(5-11)-(NH3)(2+),36.985272519891346,153.98915234033714,0.496
,a4-(H2O)-(HCOOH)(1+),320.81,444.06,ai(5-12)-(HCOOH)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.514
,a4-(H2O)-(HCOOH)(1+),320.81,444.06,bi(5-11)-(NH3)(2+),36.985272519891346,153.98915234033714,0.526
,bi(6-8)-2(H2O)-(HCOH)(1+),320.81,444.06,y8-(H2O)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.687
,bi(6-8)-2(H2O)-(HCOH)(1+),320.81,444.06,b5-2(H2O)-(HCOOH)(1+),36.985272519891346,153.98915234033714,0.702
,a4-2(NH3)-(HCOH)(1+),320.81,444.06,y8-(NH3)-(HCOH)(2+),36.985272519891346,153.98915234033714,0.783
630,,585.47,773.46,,81.44942631294782,153.96086121780684,
631,,657.99,813.99,,20.23530063817417,153.82525238845852,
632,y5-2(H2O)-(HCOH)(2+),233.63,717.66,b7-2(NH3)-(HCOOH)(1+),22.00149918057248,153.73901967312696,0.551
,b3-2(H2O)-(HCOH)(1+),233.63,717.66,ai(4-9)-(HCOH)(1+),22.00149918057248,153.73901967312696,0.555
,b3-2(H2O)-(HCOH)(1+),233.63,717.66,y12(2+),22.00149918057248,153.73901967312696,0.559
,y5-2(NH3)-(HCOH)(2+),233.63,717.66,b7-2(NH3)-(HCOOH)(1+),22.00149918057248,153.73901967312696,0.568
,ai(2-4)-2(NH3)-(HCOOH)(1+),233.63,717.66,y12(2+),22.00149918057248,153.73901967312696,0.577
,y2(1+),233.63,717.66,b7-2(NH3)-(HCOOH)(1+),22.00149918057248,153.73901967312696,0.586
,ai(8-9)-(NH3)(1+),233.63,717.66,b7-2(NH3)-(HCOOH)(1+),22.00149918057248,153.73901967312696,0.604
633,,580.63,739.95,,12.635768177194459,153.7270477982833,
634,b3(1+),299.89,687.49,y12-(HCOH)-(HCOH)(2+),18.01047473275164,153.70590854773585,0.292
,b3(1+),299.89,687.49,bi(4-9)-(HN=C=NH)-(HCOOH)(1+),18.01047473275164,153.70590854773585,0.292
,y6-(HCOH)-(HCOH)(2+),299.89,687.49,a7-2(H2O)-(HCOOH)(1+),18.01047473275164,153.70590854773585,0.296
,y6-(HCOH)-(HCOH)(2+),299.89,687.49,bi(5-10)-(HN=C=NH)-(HCOOH)(1+),18.01047473275164,153.70590854773585,0.31
,b3(1+),299.89,687.49,ai(4-15)(2+),18.01047473275164,153.70590854773585,0.667
635,,594.01,648.74,,28.178192156753003,153.66645723065642,
636,a5(1+),498.67,641.53,y6-(H2O)(1+),14.102397586401386,153.3198194482669,0.389
,ai(7-15)-2(H2O)(2+),498.67,641.53,b6(1+),14.102397586401386,153.3198194482669,0.439
,bi(7-15)-2(NH3)-(HCOH)(2+),498.67,641.53,b6(1+),14.102397586401386,153.3198194482669,0.457
,ai(7-15)-2(NH3)(2+),498.67,641.53,b6(1+),14.102397586401386,153.3198194482669,0.617
637,,814.2,1074.37,,16.508849982755414,153.28421294150735,
638,ai(5-9)-(HN=C=NH)(1+),591.84,708.48,y7-2(NH3)-(HCOH)(1+),15.680899953215153,153.27729188011062,0.469
639,,650.13,831.63,,75.8685437865711,153.2165105877732,
640,y7(2+),386.5,1073.84,b9(1+),22.506363269991173,153.21082767219406,0.756
641,ai(9-13)(1+),576.88,831.09,b8-2(NH3)-(HCOOH)(1+),32.834013785312386,153.19274504224956,0.57
,b6-2(NH3)-(HCOH)(1+),576.88,831.09,ai(7-13)-(NH3)(1+),32.834013785312386,153.19274504224956,0.76
,a6-2(H2O)(1+),576.88,831.09,ai(7-13)-(NH3)(1+),32.834013785312386,153.19274504224956,0.782
,b6-(H2O)-(HCOOH)(1+),576.88,831.09,ai(7-13)-(NH3)(1+),32.834013785312386,153.19274504224956,0.782
642,ai(4-8)-(HN=C=NH)(2+),271.72,300.12,b3(1+),8.392968139557071,153.19208890024115,0.064
,a3(1+),271.72,300.12,y6-(HCOH)-(HCOH)(2+),8.392968139557071,153.19208890024115,0.444
643,bi(9-15)(2+),394.98,831.82,b8-2(NH3)-(HCOOH)(1+),14.571248422278169,153.01530852358718,0.444
,b4-(H2O)(1+),394.98,831.82,bi(5-11)-(HN=C=NH)-(HCOH)(1+),14.571248422278169,153.01530852358718,0.455
644,,758.18,1331.05,,20.080831253983504,152.9911431982767,
645,a3(1+),271.74,585.58,ai(4-13)-(H2O)(2+),13.693821196020838,152.90886548997983,0.489
,a3(1+),271.74,585.58,y10-2(H2O)(2+),13.693821196020838,152.90886548997983,0.489
,a3(1+),271.74,585.58,bi(4-13)-(NH3)-(HCOH)(2+),13.693821196020838,152.90886548997983,0.494
,a3(1+),271.74,585.58,bi(4-13)-(HCOOH)(2+),13.693821196020838,152.90886548997983,0.494
,ai(11-13)-(HCOH)(1+),271.74,585.58,b10-(NH3)(2+),13.693821196020838,152.90886548997983,0.615
,ai(11-13)-(HCOH)(1+),271.74,585.58,b10-(H2O)(2+),13.693821196020838,152.90886548997983,0.626
646,,658.27,749.42,,53.09153057828544,152.88942465625158,
647,,822.43,936.4,,19.092529562455677,152.83301032654848,
648,,456.13,562.73,,13.665965312619985,152.79990206659969,
649,b5-2(H2O)-(HCOOH)(1+),443.87,935.08,y8(1+),14.985993739545261,152.53023522934316,0.615
650,,624.37,774.08,,18.701661273424307,152.199838206115,
651,,830.86,892.72,,44.65332951366219,152.1965035140663,
652,ai(10-15)-(H2O)(1+),580.61,1074.12,b9(1+),40.113622956988905,152.18347764508283,0.516
653,,740.51,771.99,,39.308477918646894,152.17127078347377,
654,a4-(NH3)(2+),184.86,960.85,bi(5-12)-(HCOH)(1+),9.451532251927896,152.0864403325759,0.438
,b2(1+),184.86,960.85,bi(3-10)-(HN=C=NH)(1+),9.451532251927896,152.0864403325759,0.704
655,,777.84,831.18,,26.341358058984085,151.99367442612026,
656,b6-(NH3)-(HCOH)(1+),593.85,716.84,ai(7-12)-(H2O)(1+),107.83568987611366,151.97898526289902,0.651
,b6-(H2O)-(HCOH)(1+),593.85,716.84,ai(7-12)-(H2O)(1+),107.83568987611366,151.97898526289902,0.694
,b6-(NH3)-(HCOH)(1+),593.85,716.84,ai(7-12)-(NH3)(1+),107.83568987611366,151.97898526289902,0.694
,b6-(H2O)-(HCOH)(1+),593.85,716.84,ai(7-12)-(NH3)(1+),107.83568987611366,151.97898526289902,0.735
,y6-2(H2O)-(HCOH)(1+),593.85,716.84,b7-2(NH3)-(HCOOH)(1+),107.83568987611366,151.97898526289902,0.75
,y6-2(H2O)-(HCOH)(1+),593.85,716.84,ai(5-10)-(HCOH)(1+),107.83568987611366,151.97898526289902,0.757
657,,554.19,879.43,,20.545349491771425,151.92165681245436,
658,,537.75,634.03,,26.695572000925775,151.78426547652037,
659,ai(9-11)-2(H2O)(1+),341.86,831.14,b8-2(NH3)-(HCOOH)(1+),25.79181551858715,151.77774584237866,0.734
,bi(9-11)-2(NH3)-(HCOH)(1+),341.86,831.14,b8-2(NH3)-(HCOOH)(1+),25.79181551858715,151.77774584237866,0.771
660,y6(2+),329.74,903.35,ai(3-10)-(HN=C=NH)-(HCOH)(1+),16.912506285017724,151.75293937396884,0.471
661,,649.45,1074.5,,27.294869027645962,151.6721368122719,
662,,330.7,773.51,,50.991780403882686,151.63156028390364,
663,bi(10-13)-(HCOH)(1+),412.86,488.11,a9-(HN=C=NH)-(HCOH)(2+),16.37280043114961,151.61208288839873,0.69
664,a5-(HCOH)(2+),233.91,604.43,ai(6-10)-(HCOH)(1+),16.881863370235333,151.54884737077228,0.758
665,,524.28,668.98,,12.313602944793413,151.4119171102617,
666,,537.44,701.85,,47.34097397977025,151.3422430126557,
667,,576.33,740.6,,13.473872849508322,151.2263676674018,
668,y4-2(H2O)-(HCOH)(1+),377.77,701.91,b12(2+),14.014050343102339,151.1192887028092,0.482
,y7-(H2O)(2+),377.77,701.91,ai(4-9)-(HCOOH)(1+),14.014050343102339,151.1192887028092,0.512
,b7-(HN=C=NH)(2+),377.77,701.91,bi(8-13)-(NH3)(1+),14.014050343102339,151.1192887028092,0.629
,y4-2(H2O)-(HCOH)(1+),377.77,701.91,bi(7-12)-(HCOH)-(HCOH)(1+),14.014050343102339,151.1192887028092,0.665
,y7-(NH3)(2+),377.77,701.91,ai(4-9)-(HCOOH)(1+),14.014050343102339,151.1192887028092,0.68
,b7-(HN=C=NH)(2+),377.77,701.91,bi(8-13)-(H2O)(1+),14.014050343102339,151.1192887028092,0.711
,b4-2(H2O)(1+),377.77,701.91,y12-(HCOH)(2+),14.014050343102339,151.1192887028092,0.73
,b4-2(H2O)(1+),377.77,701.91,ai(5-10)-(HCOOH)(1+),14.014050343102339,151.1192887028092,0.75
669,y6(1+),659.4,755.07,b7-(HN=C=NH)(1+),18.97279261013289,151.05924287339437,0.361
,ai(4-9)-(HN=C=NH)-(HCOOH)(1+),659.4,755.07,y7-(NH3)(1+),18.97279261013289,151.05924287339437,0.361
,bi(8-13)-(HCOH)-(HCOH)(1+),659.4,755.07,b7-(HN=C=NH)(1+),18.97279261013289,151.05924287339437,0.363
,ai(4-9)-(HN=C=NH)-(HCOOH)(1+),659.4,755.07,y7-(H2O)(1+),18.97279261013289,151.05924287339437,0.62
670,,744.74,797.38,,13.891912617833986,151.05468489125954,
671,,523.76,862.04,,16.128300621226,150.93087971855653,
672,,598.07,912.1,,12.384781579615296,150.92045084066768,
673,ai(10-14)-(NH3)(1+),494.61,537.79,b9(2+),20.00006248852097,150.7013600548609,0.32
,y5-2(H2O)(1+),494.61,537.79,b9(2+),20.00006248852097,150.7013600548609,0.68
674,b7-2(NH3)-(HCOOH)(1+),717.42,887.88,y8-(H2O)-(HCOH)(1+),24.089326137405678,150.6903289519294,0.381
,b7-2(NH3)-(HCOOH)(1+),717.42,887.88,y8-(NH3)-(HCOH)(1+),24.089326137405678,150.6903289519294,0.601
675,y7-(H2O)(2+),377.73,773.93,ai(3-9)-(HN=C=NH)-(HCOOH)(1+),23.25665195578206,150.6794356165826,0.48
,y7-(NH3)(2+),377.73,773.93,ai(3-9)-(HN=C=NH)-(HCOOH)(1+),23.25665195578206,150.6794356165826,0.686
,y4-2(H2O)-(HCOH)(1+),377.73,773.93,ai(6-12)-(HCOOH)-(HCOH)(1+),23.25665195578206,150.6794356165826,0.742
676,y8(2+),468.14,641.84,b6(1+),16.337397733279506,150.58733890765782,0.504
,a5-(HCOH)(1+),468.14,641.84,y6-(H2O)(1+),16.337397733279506,150.58733890765782,0.509
,a5-(HCOH)(1+),468.14,641.84,y6-(NH3)(1+),16.337397733279506,150.58733890765782,0.538
,bi(7-14)-2(H2O)(2+),468.14,641.84,b6(1+),16.337397733279506,150.58733890765782,0.79
677,,554.13,831.21,,80.03776255264226,150.5101034535762,
678,,530.92,807.51,,17.36730821237307,150.44463271894617,
679,,735.0,831.92,,40.97348462682057,150.44152644908988,
680,ai(5-9)-2(NH3)-(HCOOH)(1+),554.08,772.24,y7(1+),44.452762433937735,150.30170274300178,0.291
681,,741.04,758.12,,17.70148288476752,150.02914101819266,
682,bi(10-13)-(HCOH)(1+),412.7,480.0,a9-(HN=C=NH)-(HCOOH)(2+),16.486334167980424,149.85619547997462,0.496
683,,685.13,1187.35,,18.575031748593958,149.76629241255824,
684,,572.14,692.48,,29.11088213508386,149.73700786499504,
685,,749.12,822.37,,42.70258861601903,149.71357087916917,
686,,532.25,823.01,,45.283180110686374,149.6337376595957,
687,,594.43,836.55,,19.677453779961525,149.47017962256703,
688,,278.05,523.94,,13.43389440514238,149.47001870231782,
689,y4-2(NH3)(1+),409.88,537.28,bi(4-12)-(HCOH)(2+),20.03093805017324,149.4583945362697,0.35
,y4-2(NH3)(1+),409.88,537.28,b9(2+),20.03093805017324,149.4583945362697,0.61
690,b6(1+),641.64,692.86,ai(7-12)-(HN=C=NH)(1+),31.01387684409062,149.40250750510396,0.569
,y6-(H2O)(1+),641.64,692.86,bi(5-10)-2(H2O)-(HCOOH)(1+),31.01387684409062,149.40250750510396,0.591
691,,641.0,774.28,,35.94226556344422,149.3279875054758,
692,bi(10-13)-2(NH3)-(HCOH)(1+),378.11,523.73,a9(2+),23.215648082426718,149.2964995095957,0.103
,ai(10-13)-2(H2O)(1+),378.11,523.73,a9(2+),23.215648082426718,149.2964995095957,0.149
,y4-2(H2O)-(HCOH)(1+),378.11,523.73,a9(2+),23.215648082426718,149.2964995095957,0.149
,y4-2(H2O)-(HCOH)(1+),378.11,523.73,ai(4-12)-(HCOH)(2+),23.215648082426718,149.2964995095957,0.462
693,y6-(H2O)(1+),640.97,912.27,ai(3-10)-(NH3)-(HCOOH)(1+),36.429541134824284,149.24588804329755,0.448
,b6(1+),640.97,912.27,bi(7-14)-(HCOH)-(HCOH)(1+),36.429541134824284,149.24588804329755,0.449
694,ai(9-12)-(NH3)(1+),447.53,823.0,b8-(HN=C=NH)-(HCOOH)(1+),27.036641773135628,149.24483824684816,0.563
695,,717.52,801.17,,15.270778442404978,149.1804246548911,
696,b6-2(H2O)-(HCOOH)(1+),558.53,585.29,y10-2(H2O)(2+),13.271059469368167,148.95649502168916,0.791
697,,600.96,790.26,,16.836732059078905,148.89297286504421,
698,,445.49,749.76,,17.57152823154302,148.88226503125745,
699,ai(7-10)-(H2O)-(HN=C=NH)(2+),229.73,593.87,b6-(NH3)-(HCOH)(1+),13.415493313475606,148.87093994761963,0.601
,ai(7-10)-(H2O)-(HN=C=NH)(2+),229.73,593.87,y6-2(H2O)-(HCOH)(1+),13.415493313475606,148.87093994761963,0.67
,ai(7-10)-(H2O)-(HN=C=NH)(2+),229.73,593.87,b6-(H2O)-(HCOH)(1+),13.415493313475606,148.87093994761963,0.678
,bi(7-8)-(HN=C=NH)(1+),229.73,593.87,b6-(NH3)-(HCOH)(1+),13.415493313475606,148.87093994761963,0.744
,bi(5-6)(1+),229.73,593.87,y10-(H2O)(2+),13.415493313475606,148.87093994761963,0.764
700,ai(10-15)-(HCOH)-(HCOH)(1+),537.75,1057.39,b9-(NH3)(1+),43.822256943203506,148.74904436207188,0.597
701,,523.2,832.03,,66.4204934141785,148.72044637497578,
702,a5-(NH3)(1+),481.34,502.21,bi(6-9)-(NH3)-(HCOH)(1+),22.983641316373518,148.7012592267223,0.04
,ai(10-14)-(HCOH)(1+),481.34,502.21,b9-(HN=C=NH)-(HCOH)(2+),22.983641316373518,148.7012592267223,0.441
,a5-(NH3)(1+),481.34,502.21,y9-(NH3)-(HCOH)(2+),22.983641316373518,148.7012592267223,0.442
,bi(4-7)-(NH3)(1+),481.34,502.21,y9-(NH3)-(HCOH)(2+),22.983641316373518,148.7012592267223,0.444
,ai(10-14)-(HCOH)(1+),481.34,502.21,a9-(HN=C=NH)(2+),22.983641316373518,148.7012592267223,0.561
703,,660.52,1187.89,,20.24357122105084,148.63947538564938,
704,,515.14,651.35,,16.95409523832725,148.52912150332517,
705,,480.1,1332.37,,13.814708396575762,148.4371481823128,
706,y6-(HCOH)(1+),629.8,1074.92,bi(2-10)-(HN=C=NH)(1+),13.953300423687008,148.4100792895115,0.556
,y6-(HCOH)(1+),629.8,1074.92,b9(1+),13.953300423687008,148.4100792895115,0.569
707,y2-(H2O)-(HCOH)(1+),186.0,523.54,a9(2+),10.668708829451356,148.39730437666068,0.268
,y2-(H2O)-(HCOH)(1+),186.0,523.54,bi(6-14)-(HN=C=NH)(2+),10.668708829451356,148.39730437666068,0.295
,y2-(H2O)-(HCOH)(1+),186.0,523.54,b9-(HCOH)(2+),10.668708829451356,148.39730437666068,0.769
708,,312.77,764.99,,14.82827789801582,148.36713339852233,
709,,717.59,985.31,,19.70904678654741,148.31245378947975,
710,y2-(H2O)(1+),215.76,1074.48,b9(1+),17.213970965309446,148.26276575607542,0.379
711,,636.31,1074.24,,14.226635396390682,148.22390218670245,
712,ai(6-10)-2(H2O)(2+),299.72,468.63,a5-(HCOH)(1+),14.958113737891637,148.12848962369344,0.326
,bi(6-10)-(H2O)-(HCOOH)(2+),299.72,468.63,a5-(HCOH)(1+),14.958113737891637,148.12848962369344,0.326
,bi(6-10)-2(NH3)-(HCOH)(2+),299.72,468.63,a5-(HCOH)(1+),14.958113737891637,148.12848962369344,0.33
,bi(6-10)-(NH3)-(HCOOH)(2+),299.72,468.63,a5-(HCOH)(1+),14.958113737891637,148.12848962369344,0.536
,b3(1+),299.72,468.63,bi(4-7)-(HCOH)(1+),14.958113737891637,148.12848962369344,0.556
,y6-(HCOH)-(HCOH)(2+),299.72,468.63,a5-(HCOH)(1+),14.958113737891637,148.12848962369344,0.56
,b3(1+),299.72,468.63,y8(2+),14.958113737891637,148.12848962369344,0.575
,y6-(HCOH)-(HCOH)(2+),299.72,468.63,bi(7-10)-2(H2O)-(HN=C=NH)(1+),14.958113737891637,148.12848962369344,0.78
713,,744.45,1075.19,,19.625822241350352,148.0748183891247,
714,,675.37,831.78,,24.825889595875843,148.0439922052349,
715,ai(4-10)-(H2O)-(HCOOH)(2+),398.85,659.15,y6(1+),14.51623481130877,148.0321779390055,0.246
,ai(4-10)-2(NH3)-(HCOH)(2+),398.85,659.15,y6(1+),14.51623481130877,148.0321779390055,0.256
,b7(2+),398.85,659.15,bi(8-13)-(HCOH)-(HCOH)(1+),14.51623481130877,148.0321779390055,0.429
,b7(2+),398.85,659.15,y6(1+),14.51623481130877,148.0321779390055,0.439
,ai(4-10)-(NH3)-(HCOOH)(2+),398.85,659.15,y6(1+),14.51623481130877,148.0321779390055,0.448
,a8-(HN=C=NH)-(HCOOH)(2+),398.85,659.15,y6(1+),14.51623481130877,148.0321779390055,0.648
716,,498.12,692.3,,21.988963174053172,147.90147499851903,
717,b3-(NH3)-(HCOH)(1+),252.87,692.51,bi(4-15)-(NH3)(2+),14.346914509927435,147.79922162229258,0.287
,ai(13-15)-(NH3)(1+),252.87,692.51,b12-(H2O)(2+),14.346914509927435,147.79922162229258,0.456
,b3-(NH3)-(HCOH)(1+),252.87,692.51,bi(4-15)-(H2O)(2+),14.346914509927435,147.79922162229258,0.678
,b3-(H2O)-(HCOH)(1+),252.87,692.51,bi(4-15)-(NH3)(2+),14.346914509927435,147.79922162229258,0.753
,ai(13-15)-(H2O)(1+),252.87,692.51,b12-(H2O)(2+),14.346914509927435,147.79922162229258,0.787
718,y5-(NH3)(1+),514.72,523.54,a9(2+),32.369840419787344,147.79005651116273,0.492
719,y6-2(H2O)(1+),623.99,831.65,b8-2(NH3)-(HCOOH)(1+),14.617127773248697,147.7699445368151,0.674
720,y7(2+),386.75,603.82,ai(5-9)-(HCOH)(1+),46.708672069368106,147.7072083473033,0.5
721,,717.77,840.5,,16.74989267256387,147.62457791108855,
722,,537.45,859.43,,33.29710629602504,147.60841419192926,
723,y4(1+),444.03,529.11,b9-(NH3)(2+),24.236389879433986,147.59964977951591,0.297
,y4(1+),444.03,529.11,bi(4-12)-(HCOOH)(2+),24.236389879433986,147.59964977951591,0.308
,y4(1+),444.03,529.11,ai(4-12)-(H2O)(2+),24.236389879433986,147.59964977951591,0.308
,b5-2(H2O)-(HCOOH)(1+),444.03,529.11,bi(6-14)-(HCOH)(2+),24.236389879433986,147.59964977951591,0.319
,y4(1+),444.03,529.11,b9-(H2O)(2+),24.236389879433986,147.59964977951591,0.414
,y4(1+),444.03,529.11,bi(4-12)-(NH3)-(HCOH)(2+),24.236389879433986,147.59964977951591,0.414
,y4(1+),444.03,529.11,ai(4-12)-(NH3)(2+),24.236389879433986,147.59964977951591,0.715
724,,299.87,850.85,,18.818668005871288,147.57595600438157,
725,bi(9-12)-2(H2O)(2+),228.73,444.31,y4(1+),7.623118901241041,147.5609689195323,0.114
,ai(6-9)-2(NH3)-(HCOH)(2+),228.73,444.31,b5-2(H2O)-(HCOOH)(1+),7.623118901241041,147.5609689195323,0.36
,ai(6-9)-(H2O)-(HCOOH)(2+),228.73,444.31,b5-2(H2O)-(HCOOH)(1+),7.623118901241041,147.5609689195323,0.39
,bi(7-8)-(HN=C=NH)(1+),228.73,444.31,y8-(H2O)-(HCOH)(2+),7.623118901241041,147.5609689195323,0.404
,bi(7-8)-(HN=C=NH)(1+),228.73,444.31,y8-(NH3)-(HCOH)(2+),7.623118901241041,147.5609689195323,0.595
,ai(6-9)-2(H2O)-(HCOH)(2+),228.73,444.31,b5-2(H2O)-(HCOOH)(1+),7.623118901241041,147.5609689195323,0.62
726,,591.98,679.0,,14.642518984202765,147.48770450768367,
727,,831.11,848.37,,26.180258603614494,147.45766562311957,
728,,670.36,717.26,,17.262776103524736,147.36153940667566,
729,y7-2(NH3)-(HCOH)(1+),708.41,916.27,bi(2-9)-(HN=C=NH)-(HCOOH)(1+),8.465104634185076,147.34319297606106,0.78
730,ai(3-6)-(HCOH)(1+),399.47,580.1,y10-(NH3)-(HCOH)(2+),16.235888485628845,147.2310222634392,0.375
731,,554.85,580.33,,20.469592330151286,147.1860786552195,
732,,456.16,537.79,,28.02501591355385,147.1658576511896,
