772.42,773.49,1056.93,1467.14
585.55,586.62,1875.21,1193.98
935.19,936.20,397.69,767.53
299.96,717.23,734.25,708.39
526.15,660.65,755.57,611.80
523.57,772.12,498.57,590.61
412.90,660.45,470.68,589.29
330.94,758.37,180.27,536.79
444.02,701.99,151.99,525.97
531.06,658.09,499.22,501.29
384.97,717.45,236.76,491.96
659.07,1074.44,373.96,488.53
537.50,772.13,471.43,471.39
531.19,649.91,167.36,400.45
330.87,749.09,181.76,391.89
603.22,640.94,113.07,388.48
526.11,652.07,91.14,370.79
580.05,659.00,319.99,362.99
331.07,692.63,156.05,343.91
528.70,772.14,137.77,343.03
593.91,659.22,478.27,324.41
498.24,660.56,165.58,318.66
468.09,911.54,61.44,316.87
529.25,1187.28,53.62,316.77
773.50,961.18,60.66,314.34
412.78,717.40,229.54,305.84
480.74,642.09,63.51,302.18
531.13,585.64,205.29,299.59
531.26,601.71,77.21,299.03
603.76,652.01,85.54,297.12
531.29,1058.38,21.66,296.77
200.86,717.01,50.94,293.12
659.01,911.23,141.39,287.53
537.68,642.05,148.45,285.96
574.24,642.04,48.77,285.11
523.65,708.64,122.98,283.43
480.16,717.39,103.00,283.31
329.92,537.61,127.25,280.42
455.99,935.25,42.19,278.15
321.04,594.47,110.07,277.96
659.63,708.41,82.73,276.93
702.10,1187.41,55.20,275.26
331.03,1331.65,32.49,274.81
299.90,708.87,48.80,270.73
224.81,717.38,56.28,269.95
456.13,659.13,111.46,269.75
595.05,708.42,98.45,267.28
1074.61,1187.56,54.22,265.38
571.78,659.06,152.93,265.01
233.86,910.68,26.13,264.12
524.01,642.22,72.93,264.04
321.10,702.23,67.59,263.54
831.03,887.58,105.76,257.62
331.05,822.55,113.55,255.34
749.54,961.16,35.84,254.70
537.48,764.85,50.93,253.51
523.74,701.60,117.44,252.99
300.02,765.44,48.21,250.97
330.81,701.77,78.87,250.72
595.39,1074.05,108.97,250.65
341.74,537.47,31.08,249.97
716.99,782.39,26.83,249.44
433.54,772.14,27.36,248.51
300.07,595.37,60.73,248.37
660.75,701.33,100.39,246.36
444.01,657.26,62.87,246.34
530.99,1131.72,32.76,245.83
233.48,661.04,61.55,244.80
594.64,642.15,51.63,244.32
528.98,749.33,89.18,244.16
580.79,717.79,138.93,243.08
571.61,1074.27,63.35,243.04
831.07,1049.26,60.24,242.92
331.05,685.16,40.49,242.72
641.03,1075.23,36.17,242.55
571.22,717.07,107.88,242.07
604.39,831.12,238.71,241.43
530.98,841.22,29.18,241.01
300.29,498.28,35.00,240.35
537.85,935.81,54.43,239.81
331.09,558.38,44.84,239.73
660.12,1024.45,19.09,239.31
585.24,708.68,66.60,238.53
