863.47375400	863.47375400	0.13080955E+08	0.13050487E+08	0.82215698E+03	-1
863.52969500	863.52969500	0.10919932E+08	0.10899083E+08	0.72390726E+03	-1
863.58321800	863.58321800	0.86714375E+07	0.86500750E+07	0.80590840E+03	-1
863.64241600	863.64241600	0.10073400E+08	0.10044015E+08	0.81033036E+03	-1
865.48018900	865.48018900	0.63534644E+07	0.63440251E+07	0.82430192E+03	-1
866.94691600	866.94691600	0.91709299E+07	0.91546113E+07	0.83287215E+03	-1
867.00799200	867.00799200	0.78033967E+07	0.77845701E+07	0.79275289E+03	-1
867.05953400	867.05953400	0.62419502E+07	0.62280762E+07	0.76416327E+03	-1
867.07845700	867.07845700	0.60462382E+07	0.60355465E+07	0.67627218E+03	-1
867.14341300	867.14341300	0.58452273E+07	0.58433353E+07	0.76859625E+03	-1
867.20797100	867.20797100	0.55592166E+07	0.55527095E+07	0.66418999E+03	-1
867.24744800	867.24744800	0.55425090E+07	0.55214218E+07	0.89080007E+03	-1
867.45215300	867.45215300	0.31046190E+07	0.30908712E+07	0.90045051E+03	-1
867.48154000	867.48154000	0.60266533E+07	0.60117055E+07	0.68110299E+03	-1
867.65230900	867.65230900	0.73561815E+07	0.73417435E+07	0.84141508E+03	-1
867.71083800	867.71083800	0.92517812E+07	0.92383459E+07	0.85194127E+03	-1
867.77195600	867.77195600	0.14537855E+08	0.14514743E+08	0.10643503E+04	-1
867.82999500	867.82999500	0.19521731E+08	0.19476966E+08	0.11960701E+04	-1
867.85362600	867.85362600	0.34746666E+07	0.34732093E+07	0.66349800E+03	-1
867.88665000	867.88665000	0.30992289E+08	0.30870819E+08	0.13350297E+04	-1
867.94668600	867.94668600	0.36037710E+08	0.35796311E+08	0.15712640E+04	-1
868.00791500	868.00791500	0.43315801E+08	0.43010292E+08	0.16095636E+04	-1
868.04136700	868.04136700	0.48799414E+07	0.48729481E+07	0.67088459E+03	-1
868.07146900	868.07146900	0.45442532E+08	0.45088191E+08	0.18105433E+04	-1
868.13664600	868.13664600	0.52569119E+08	0.52233590E+08	0.17715513E+04	-1
868.18343200	868.18343200	0.14986029E+08	0.14965443E+08	0.10639347E+04	-1
868.20981900	868.20981900	0.35241782E+08	0.35105848E+08	0.16775593E+04	-1
868.24301700	868.24301700	0.13417578E+08	0.13403107E+08	0.10054021E+04	-1
868.27638700	868.27638700	0.37235311E+08	0.36955895E+08	0.15495816E+04	-1
868.30165200	868.30165200	0.84817101E+07	0.84769465E+07	0.83757834E+03	-1
868.34576200	868.34576200	0.35294823E+08	0.34949891E+08	0.16060688E+04	-1
868.41140400	868.41140400	0.29835043E+08	0.29730562E+08	0.15257879E+04	-1
868.47708800	868.47708800	0.22302201E+08	0.22176671E+08	0.12991125E+04	-1
868.54314200	868.54314200	0.15831649E+08	0.15793522E+08	0.12469666E+04	-1
868.61180800	868.61180800	0.92957978E+07	0.92795272E+07	0.95023801E+03	-1
868.67733100	868.67733100	0.66230700E+07	0.66151286E+07	0.73954344E+03	-1
868.74676000	868.74676000	0.58088622E+07	0.57994399E+07	0.73383388E+03	-1
868.81262700	868.81262700	0.53735009E+07	0.53696247E+07	0.74547929E+03	-1
869.14472200	869.14472200	0.58738449E+07	0.58645272E+07	0.65255461E+03	-1
869.37185000	869.37185000	0.55736374E+07	0.55683999E+07	0.60984412E+03	-1
869.47803600	869.47803600	0.47097741E+07	0.46982191E+07	0.80298757E+03	-1
869.57486900	869.57486900	0.49744718E+07	0.49527185E+07	0.72647471E+03	-1
869.68539800	869.68539800	0.53864929E+07	0.53760946E+07	0.80608337E+03	-1
870.18475600	870.18475600	0.38825002E+07	0.38723841E+07	0.75705328E+03	-1
870.47380200	870.47380200	0.59440925E+07	0.59358425E+07	0.72806675E+03	-1
872.45772300	872.45772300	0.33620317E+07	0.33559942E+07	0.94210657E+03	-1
872.62454600	872.62454600	0.58993075E+07	0.58942262E+07	0.81909704E+03	-1
872.79669700	872.79669700	0.59672420E+07	0.59516620E+07	0.73038841E+03	-1
872.95670300	872.95670300	0.41302368E+07	0.41232229E+07	0.74089056E+03	-1
873.37644400	873.37644400	0.55700635E+07	0.55561520E+07	0.67108835E+03	-1
873.47412000	873.47412000	0.74534243E+07	0.74520489E+07	0.79796546E+03	-1
