,m/z A,m/z B,Ranking,selected_total,charge_A,charge_B,explanation_A,explanation_B,parent_isotope_idx,isotopic_classification,deviation_A,deviation_B,deviation,theoretical_mass_A,theoretical_mass_B
3,705.381744,1021.496318,4,3769.8706979999997,1,3,y6+1,y26,2.9999999999998654,y+1,0.01530600000000959,0.08820600000080958,0.0005279999991216755,705.39705,3062.5614800000008
229,353.194059,1531.742273,1084,3769.872664,2,2,y6+1,y26,2.9999999999998654,y+1,0.01677200000005996,0.08477400000083435,0.002493999999387597,705.39705,3062.5614800000008
31,703.291495,1181.644298,30,3769.871586,2,2,b13,y20+3,2.9999999999998654,y+3,0.006320000000187065,0.006084000000555534,0.0014159999996081751,1405.56883,2362.28684
36,646.749278,1238.186551,36,3769.871658,2,2,b12,y21+3,2.9999999999998654,y+3,0.005945999999994456,0.005638000000544707,0.0014879999994263926,1292.48477,2475.3709000000003
52,759.833904,1125.10197,50,3769.8717479999996,2,2,b14,y19+3,2.9999999999998654,y+3,0.007078000000092288,0.006680000000415021,0.0015779999989717908,1518.6528899999998,2249.20278
71,930.911752,954.02316,72,3769.869824,2,2,b17,y16+3,2.9999999999998654,y+3,0.00884400000018104,0.010370000000420987,0.0003460000007180497,1860.8068199999998,1907.0488500000004
102,596.225094,1288.710943,109,3769.872074,2,2,b11,y22+3,2.9999999999998654,y+3,0.005257999999912499,0.004534000000603555,0.0019039999992855883,1191.4370900000001,2576.4185800000005
106,918.504816,966.430778,113,3769.871188,2,2,y15+3,b18,2.9999999999998654,y+3,0.009948000000349566,0.00978600000030383,0.0010179999994761602,1836.0117400000004,1931.8439299999998
115,539.203433,1345.732827,129,3769.87252,2,2,b10,y23+3,2.9999999999998654,y+3,0.0048659999999927095,0.0036960000006729388,0.002349999999296415,1077.39416,2690.4615100000005
117,617.343855,1267.59262,133,3769.87295,2,2,y10+3,b23,2.9999999999998654,y+3,0.014240000000427244,0.015839999999570864,0.0027799999993476376,1233.6941100000004,2534.16156
122,820.472043,983.1326,144,3769.8698430000004,1,3,y7+3,b26,2.9999999999998654,y+3,0.015767000000096232,0.014259999999922002,0.0003270000001975859,820.4878100000001,2947.3678600000003
135,209.104503,1186.923542,167,3769.875129,1,3,b2,y31+3,2.9999999999998654,y+3,0.0012329999999849406,0.002545999999711057,0.0049589999994168465,209.10327,3558.7524000000003
139,845.396306,1233.682271,175,3769.8711889999995,3,1,b23,y10+3,2.9999999999998654,y+3,0.011677999999847088,0.011839000000463784,0.0010189999989052012,2534.16156,1233.6941100000004
141,882.98564,1001.949824,180,3769.8709280000003,2,2,y14+3,b19,2.9999999999998654,y+3,0.011190000000397049,0.010768000000325628,0.0007579999996778497,1764.9746300000004,2002.8810399999998
152,817.347653,1067.58808,198,3769.871466,2,2,b15,y18+3,2.9999999999998654,y+3,0.007636000000275089,0.007520000000113214,0.0012959999994563987,1633.6798299999998,2134.17584
162,478.279434,1097.1974,219,3769.871634,1,3,y4+3,b29,2.9999999999998654,y+3,0.018056000000001404,0.018339999999625434,0.0014639999994869868,478.29749,3289.5581800000004
168,473.682928,1411.25315,231,3769.872156,2,2,b9,y24+3,2.9999999999998654,y+3,0.004346000000055028,0.0035400000006120536,0.001985999999305932,946.35367,2821.5020000000004
185,237.097976,1177.590897,308,3769.870667,1,3,y2+3,b31,2.9999999999998654,y+3,0.020493999999985135,0.01981099999966318,0.0004969999995410035,237.11846999999997,3530.7372000000005
186,560.321737,1324.614753,312,3769.87298,2,2,y9+3,b24,2.9999999999998654,y+3,0.015546000000313143,0.017175999999835767,0.0028099999994992686,1119.6511800000003,2648.20449
199,897.49065,1077.400566,415,3769.8725160000004,3,1,y23+3,b10,2.9999999999998654,y+3,0.005240000000412692,0.006405999999969936,0.0023459999997612613,2690.4615100000005,1077.39416
216,933.557117,945.437938,683,3769.870931,1,3,y8+3,b25,2.9999999999998654,y+3,0.014753000000155225,0.014333999999962543,0.0007609999993292149,933.5718700000001,2834.2838
220,707.387051,1020.82773,791,3769.870241,1,3,y6+3,b27,2.9999999999998654,y+3,0.016699000000016895,0.015589999999519932,7.099999947968172e-05,707.4037500000001,3060.4519200000004
235,579.327546,1063.513942,1212,3769.869372,1,3,y5+3,b28,2.9999999999998654,y+3,0.017624000000068918,0.015645999999833293,0.0007980000004863541,579.34517,3188.5105000000003
238,350.18378,1139.896002,1265,3769.8717859999997,1,3,y3+3,b30,2.9999999999998654,y+3,0.018749999999954525,0.019185999999535852,0.0016159999991032237,350.20252999999997,3417.6531400000003
244,237.099985,1177.590897,1754,3769.872676,1,3,y2+3,b31,2.9999999999998654,y+3,0.018484999999969887,0.01981099999966318,0.0025059999993573,237.11846999999997,3530.7372000000005
242,891.206918,1097.1974,1646,3770.818154,3,1,,,3.99999999999982,Parent+3 (Unannotated),,,0.055366000000503846,,
63,647.250748,1238.186551,64,3770.8745980000003,2,2,b12+1,y21+3,3.99999999999982,"b+1, y+3",0.0055360000001201115,0.005638000000544707,0.001077999999779422,1293.48812,2475.3709000000003
81,760.33525,1125.10197,84,3770.8744399999996,2,2,b14+1,y19+3,3.99999999999982,"b+1, y+3",0.006420000000161963,0.006680000000415021,0.0009199999990414653,1519.6562399999998,2249.20278
98,845.730494,1233.682271,105,3770.873753,3,1,b23+1,y10+3,3.99999999999982,"b+1, y+3",0.010892000000239932,0.011839000000463784,0.0002329999992980447,2535.16491,1233.6941100000004
110,703.793067,1181.644298,120,3770.8747299999995,2,2,b13+1,y20+3,3.99999999999982,"b+1, y+3",0.006114000000025044,0.006084000000555534,0.0012099999989914068,1406.57218,2362.28684
125,918.504816,966.932342,149,3770.874316,2,2,y15+3,b18+1,3.99999999999982,"b+1, y+3",0.009948000000349566,0.009564000000182205,0.0007959999993545352,1836.0117400000004,1932.8472799999997
126,820.472043,983.46699,150,3770.8730130000004,1,3,y7+3,b26+1,3.99999999999982,"b+1, y+3",0.015767000000096232,0.01407999999992171,0.0005070000001978769,820.4878100000001,2948.3712100000002
132,617.343855,1268.093972,160,3770.8756539999995,2,2,y10+3,b23+1,3.99999999999982,"b+1, y+3",0.014240000000427244,0.015193999999610242,0.0021339999989322678,1233.6941100000004,2535.16491
140,539.704971,1345.732827,178,3770.875596,2,2,b10+1,y23+3,3.99999999999982,"b+1, y+3",0.004592000000002372,0.0036960000006729388,0.0020759999993060774,1078.39751,2690.4615100000005
145,882.98564,1002.451001,186,3770.873282,2,2,y14+3,b19+1,3.99999999999982,"b+1, y+3",0.011190000000397049,0.009772000000339176,0.00023800000053597614,1764.9746300000004,2003.8843899999997
158,707.387051,1021.162037,211,3770.8731620000003,1,3,y6+3,b27+1,3.99999999999982,"b+1, y+3",0.016699000000016895,0.015160999999807245,0.00035800000023300527,707.4037500000001,3061.4552700000004
169,596.726614,1288.710943,234,3770.8751140000004,2,2,b11+1,y22+3,3.99999999999982,"b+1, y+3",0.004948000000013053,0.004534000000603555,0.0015939999998408894,1192.44044,2576.4185800000005
172,579.327546,1063.848577,240,3770.873277,1,3,y5+3,b28+1,3.99999999999982,"b+1, y+3",0.017624000000068918,0.016200999999909982,0.00024300000040966552,579.34517,3189.5138500000003
176,817.84918,1067.58808,250,3770.8745200000003,2,2,b15+1,y18+3,3.99999999999982,"b+1, y+3",0.0073400000003402965,0.007520000000113214,0.0009999999997489795,1634.6831799999998,2134.17584
180,931.413618,954.02316,274,3770.873556,2,2,b17+1,y16+3,3.99999999999982,"b+1, y+3",0.009226000000353451,0.010370000000420987,3.5999999454361387e-05,1861.8101699999997,1907.0488500000004
188,350.18378,1140.230185,321,3770.8743349999995,1,3,y3+3,b30+1,3.99999999999982,"b+1, y+3",0.018749999999954525,0.018384999999398133,0.0008149999989655043,350.20252999999997,3418.6564900000003
204,478.279434,1097.531602,431,3770.87424,1,3,y4+3,b29+1,3.99999999999982,"b+1, y+3",0.018056000000001404,0.017595999999684864,0.0007199999995464168,478.29749,3290.5615300000004
214,237.099985,1177.924993,647,3770.874964,1,3,y2+3,b31+1,3.99999999999982,"b+1, y+3",0.018484999999969887,0.018748999999843363,0.001443999999537482,237.11846999999997,3531.7405500000004
241,941.171129,947.362187,1602,3770.8755739999997,3,1,y24+3,b9+1,3.99999999999982,"b+1, y+3",0.004293000000416214,0.005167000000028565,0.0020539999991342484,2821.5020000000004,947.3570199999999
49,706.384701,1021.496318,46,3770.873655,1,3,b7+4,b27+2,3.99999999999982,"b+2, b+4",0.08716099999992366,0.014653999999609368,0.00013499999931809725,706.29754,3062.4586200000003
43,616.842268,1268.595117,43,3770.8747700000004,2,2,y10+2,b23+2,3.99999999999982,"b+2, y+2",0.01406400000018948,0.014134000000012747,0.0012499999997999112,1232.6907600000002,2536.16826
47,706.384701,1021.496318,46,3770.873655,1,3,y6+2,b27+2,3.99999999999982,"b+2, y+2",0.01569900000015423,0.014653999999609368,0.00013499999931809725,706.4004000000001,3062.4586200000003
55,704.293766,1181.14284,55,3770.873212,2,2,b13+2,y20+2,3.99999999999982,"b+2, y+2",0.004162000000178523,0.00565000000051441,0.0003080000005866168,1407.5755299999998,2361.2834900000003
61,819.469685,983.801129,62,3770.873072,1,3,y7+2,b26+2,3.99999999999982,"b+2, y+2",0.01477500000009968,0.013146999999662512,0.00044800000068789814,819.4844600000001,2949.37456
78,578.325551,1064.182766,81,3770.8738489999996,1,3,y5+2,b28+2,3.99999999999982,"b+2, y+2",0.01626900000007936,0.015417999999499443,0.000328999999055668,578.3418200000001,3190.5172000000002
85,559.820352,1325.617291,89,3770.875286,2,2,y9+2,b24+2,3.99999999999982,"b+2, y+2",0.014966000000185886,0.015551999999843247,0.001765999999406631,1118.64783,2650.21119
86,477.277555,1097.865943,90,3770.8753840000004,1,3,y4+2,b29+2,3.99999999999982,"b+2, y+2",0.0165850000000205,0.017268999999942025,0.001863999999841326,477.29414,3291.5648800000004
93,647.751052,1237.685092,98,3770.8722879999996,2,2,b12+2,y21+2,3.99999999999982,"b+2, y+2",0.002793999999994412,0.005206000000725908,0.0012320000009822252,1294.49147,2474.3675500000004
104,410.238225,1475.200129,111,3770.8767080000002,2,2,y7+2,b26+2,3.99999999999982,"b+2, y+2",0.01585000000011405,0.0178579999997055,0.0031879999996817787,819.4844600000001,2949.37456
111,882.484263,1002.95252,121,3770.873566,2,2,y14+2,b19+2,3.99999999999982,"b+2, y+2",0.010594000000082815,0.00946000000044478,4.599999965648749e-05,1763.9712800000002,2004.8877399999997
113,932.554952,946.106347,127,3770.873993,1,3,y8+2,b25+2,3.99999999999982,"b+2, y+2",0.013568000000191205,0.012861000000157219,0.00047299999960159766,932.5685200000001,2836.2905
116,760.836221,1124.600103,130,3770.872648,2,2,b14+2,y19+2,3.99999999999982,"b+2, y+2",0.005012000000306216,0.0070640000003550085,0.0008720000005268957,1520.6595899999998,2248.19943
136,931.913984,953.522196,169,3770.8723600000003,2,2,b17+2,y16+2,3.99999999999982,"b+2, y+2",0.0066080000003694295,0.00894800000014584,0.001160000000254513,1862.8135199999997,1906.0455000000002
138,846.064658,1232.679204,173,3770.873178,3,1,b23+2,y10+2,3.99999999999982,"b+2, y+2",0.010033999999905063,0.011556000000155109,0.00034200000072814873,2536.16826,1232.6907600000002
151,466.780285,1418.657554,196,3770.875678,2,2,y8+2,b25+2,3.99999999999982,"b+2, y+2",0.01579000000015185,0.016767999999501626,0.002157999999326421,932.5685200000001,2836.2905
154,918.003403,967.43323,200,3770.873266,2,2,y15+2,b18+2,3.99999999999982,"b+2, y+2",0.009424000000080923,0.00799000000029082,0.00025400000049558,1835.0083900000002,1933.8506299999997
156,349.181847,1140.564372,205,3770.874963,1,3,y3+2,b30+2,3.99999999999982,"b+2, y+2",0.017333000000007814,0.01759600000013961,0.0014429999996536935,349.19918,3419.6598400000003
189,236.097145,1178.259151,330,3770.874598,1,3,y2+2,b31+2,3.99999999999982,"b+2, y+2",0.017974999999950114,0.017872999999326566,0.0010779999993246747,236.11511999999996,3532.7439000000004
193,673.3845,1212.053069,349,3770.8751380000003,2,2,y11+2,b22+2,3.99999999999982,"b+2, y+2",0.013660000000072614,0.014098000000103639,0.0016179999997802952,1345.77482,2423.0842
211,884.079238,1118.6357,549,3770.8734139999997,3,1,b24+2,y9+2,3.99999999999982,"b+2, y+2",0.010843999999906373,0.01213000000007014,0.0001060000008692441,2650.21119,1118.64783
223,808.369789,1345.763158,968,3770.8725249999998,3,1,b22+2,y11+2,3.99999999999982,"b+2, y+2",0.009487000000262924,0.011662000000114858,0.0009950000007847848,2423.0842,1345.77482
225,477.271577,1097.865943,1059,3770.8694060000003,1,3,y4+2,b29+2,3.99999999999982,"b+2, y+2",0.02256300000004785,0.017268999999942025,0.004114000000299711,477.29414,3291.5648800000004
18,705.381744,1021.83035,12,3770.872794,1,3,b7+3,b27+3,3.99999999999982,"b+3, b+3",0.0875540000000683,0.013399999999364809,0.0007260000006681366,705.29419,3063.4619700000003
203,353.194059,1532.243365,424,3770.874848,2,2,b7+3,b27+3,3.99999999999982,"b+3, b+3",0.08608800000001793,0.01691999999957261,0.0013279999993756064,705.29419,3063.4619700000003
1,476.274275,1098.199865,2,3770.8738700000004,1,3,y4+1,b29+3,3.99999999999982,"b+3, y+1",0.016515000000026703,0.015684999999848515,0.000349999999798456,476.29079,3292.5682300000003
16,705.381744,1021.83035,12,3770.872794,1,3,y6+1,b27+3,3.99999999999982,"b+3, y+1",0.01530600000000959,0.013399999999364809,0.0007260000006681366,705.39705,3063.4619700000003
17,705.381744,1021.83035,12,3770.872794,1,3,b7+3,y26+1,3.99999999999982,"b+3, y+1",0.0875540000000683,0.08946000000105414,0.0007260000006681366,705.29419,3063.5648300000007
19,348.178404,1140.89863,13,3770.874294,1,3,y3+1,b30+3,3.99999999999982,"b+3, y+1",0.017426000000000386,0.017019999999774882,0.0007739999996374536,348.19583,3420.66319
30,818.466536,984.13532,28,3770.872496,1,3,y7+1,b26+3,3.99999999999982,"b+3, y+1",0.014574000000038723,0.012369999999918946,0.00102400000059788,818.4811100000001,2950.37791
32,235.093728,1178.593302,31,3770.8736339999996,1,3,y2+1,b31+3,3.99999999999982,"b+3, y+1",0.018041999999979907,0.016975999999431224,0.00011399999903005664,235.11176999999998,3533.7472500000003
35,577.322546,1064.516692,35,3770.8726219999994,1,3,y5+1,b28+3,3.99999999999982,"b+3, y+1",0.015924000000040905,0.013845999999375636,0.0008980000011433731,577.33847,3191.52055
50,931.551515,946.440642,48,3770.873441,1,3,y8+1,b25+3,3.99999999999982,"b+3, y+1",0.013655000000085238,0.012396000000080676,7.900000036897836e-05,931.5651700000001,2837.29385
59,616.340608,1269.095963,60,3770.873142,2,2,y10+1,b23+3,3.99999999999982,"b+3, y+1",0.014034000000265223,0.012475999999878695,0.00037800000063725747,1231.6874100000002,2537.17161
74,409.736522,1475.69991,76,3770.872864,2,2,y7+1,b26+3,3.99999999999982,"b+3, y+1",0.01590600000008635,0.014069999999719585,0.000656000000617496,818.4811100000001,2950.37791
109,559.319043,1326.118617,118,3770.87532,2,2,y9+1,b24+3,3.99999999999982,"b+3, y+1",0.014234000000215019,0.014854000000013912,0.001799999999548163,1117.6444800000002,2651.21454
121,846.398733,1231.675462,143,3770.871661,3,1,b23+3,y10+1,3.99999999999982,"b+3, y+1",0.008909000000130618,0.011948000000302272,0.0018590000004223839,2537.17161,1231.6874100000002
124,884.413182,1117.631792,146,3770.871338,3,1,b24+3,y9+1,3.99999999999982,"b+3, y+1",0.009325999999873602,0.012688000000252941,0.002182000000630069,2651.21454,1117.6444800000002
142,466.278915,1419.158458,181,3770.8747460000004,2,2,y8+1,b25+3,3.99999999999982,"b+3, y+1",0.015180000000100335,0.015225999999984197,0.0012259999998605053,931.5651700000001,2837.29385
150,704.794875,1180.641459,195,3770.872668,2,2,b13+3,y20+1,3.99999999999982,"b+3, y+1",0.0030300000000806904,0.0050620000006347254,0.0008520000005773909,1408.57888,2360.2801400000003
153,648.251839,1237.183441,199,3770.87056,2,2,b12+3,y21+1,3.99999999999982,"b+3, y+1",0.0010179999999309075,0.005158000000847096,0.0029600000007121707,1295.4948200000001,2473.3642000000004
155,235.10267,1178.593302,202,3770.882576,1,3,y2+1,b31+3,3.99999999999982,"b+3, y+1",0.00909999999998945,0.016975999999431224,0.009055999999418418,235.11176999999998,3533.7472500000003
175,917.501688,967.934955,248,3770.873286,2,2,y15+1,b18+3,3.99999999999982,"b+3, y+1",0.00950400000033369,0.008090000000038344,0.00023400000054607517,1834.0050400000002,1934.8539799999999
194,746.417687,1139.019093,353,3770.87356,2,2,y12+1,b21+3,3.99999999999982,"b+3, y+1",0.012346000000206914,0.01120600000012928,3.999999944426236e-05,1491.8398800000002,2277.01914
201,353.194059,1532.243365,424,3770.874848,2,2,y6+1,b27+3,3.99999999999982,"b+3, y+1",0.01677200000005996,0.01691999999957261,0.0013279999993756064,705.39705,3063.4619700000003
202,353.194059,1532.243365,424,3770.874848,2,2,b7+3,y26+1,3.99999999999982,"b+3, y+1",0.08608800000001793,0.08594000000084634,0.0013279999993756064,705.29419,3063.5648300000007
218,672.883173,1212.553023,721,3770.872392,2,2,y11+1,b22+3,3.99999999999982,"b+3, y+1",0.012964000000010856,0.01065599999992628,0.0011280000003353052,1344.7714700000001,2424.0875499999997
228,235.10267,1178.5623,1076,3770.78957,1,3,y2+1,b31+3,3.99999999999982,"b+3, y+1",0.00909999999998945,0.07603000000017346,0.08395000000064101,235.11176999999998,3533.7472500000003
233,476.274275,1098.214445,1116,3770.9176100000004,1,3,y4+1,b29+3,3.99999999999982,"b+3, y+1",0.016515000000026703,0.05942499999991924,0.04408999999986918,476.29079,3292.5682300000003
48,706.384701,1021.496318,46,3770.873655,1,3,b7+4,y26,3.99999999999982,b+4,0.08716099999992366,0.08820600000080958,0.00013499999931809725,706.29754,3062.5614800000008
15,705.381744,1021.83035,12,3770.872794,1,3,y6+1,y26+1,3.99999999999982,"y+1, y+1",0.01530600000000959,0.08946000000105414,0.0007260000006681366,705.39705,3063.5648300000007
200,353.194059,1532.243365,424,3770.874848,2,2,y6+1,y26+1,3.99999999999982,"y+1, y+1",0.01677200000005996,0.08594000000084634,0.0013279999993756064,705.39705,3063.5648300000007
46,706.384701,1021.496318,46,3770.873655,1,3,y6+2,y26,3.99999999999982,y+2,0.01569900000015423,0.08820600000080958,0.00013499999931809725,706.4004000000001,3062.5614800000008
67,646.749278,1238.687571,69,3770.873698,2,2,b12,y21+4,3.99999999999982,y+4,0.005945999999994456,0.00694800000064788,0.00017799999932321953,1292.48477,2476.3742500000003
73,703.291495,1182.145538,75,3770.8740660000003,2,2,b13,y20+4,3.99999999999982,y+4,0.006320000000187065,0.006954000000405358,0.0005459999997583509,1405.56883,2363.29019
90,539.203433,1346.234952,95,3770.87677,2,2,b10,y23+4,3.99999999999982,y+4,0.0048659999999927095,0.0027960000006714836,0.00324999999929787,1077.39416,2691.4648600000005
123,759.833904,1125.603143,145,3770.874094,2,2,b14,y19+4,3.99999999999982,y+4,0.007078000000092288,0.007684000000153901,0.0005739999992329103,1518.6528899999998,2250.20613
164,930.911752,954.524727,223,3770.872958,2,2,b17,y16+4,3.99999999999982,y+4,0.00884400000018104,0.010586000000330387,0.0005620000006274495,1860.8068199999998,1908.0522000000003
215,596.225094,1289.210739,658,3770.871666,2,2,b11,y22+4,3.99999999999982,y+4,0.005257999999912499,0.008292000000437838,0.0018540000005486945,1191.4370900000001,2577.4219300000004
