830.38,832.59,362733.57,6556.58
1252.00,1253.79,283548.62,5700.77
965.33,968.02,86267.34,4369.83
923.74,925.92,77273.86,3959.30
691.95,695.87,132195.03,3932.18
731.07,733.13,73316.31,3594.55
600.27,827.65,178868.62,2363.01
669.69,676.04,10489.41,1861.91
697.53,730.63,19063.91,1857.63
610.40,730.69,7772.53,1498.31
487.19,940.49,4655.61,993.67
359.15,1069.28,3981.64,937.17
599.71,605.41,5157.37,860.23
341.99,1068.73,3519.54,850.07
680.91,730.47,2721.41,738.16
295.96,966.00,3194.75,719.23
527.39,532.79,2232.27,637.62
310.05,969.16,868.13,589.92
328.00,968.50,1129.03,574.55
487.37,881.61,669.61,573.94
487.46,912.52,1146.96,569.06
470.12,941.30,2155.85,530.07
453.49,940.97,1207.38,505.90
295.86,923.30,2136.64,472.22
359.27,1040.78,595.92,444.08
369.36,923.41,1317.21,438.26
245.89,1181.84,854.16,420.86
496.57,502.82,930.08,416.04
600.91,755.88,4999.04,402.03
470.01,913.70,686.04,387.67
342.38,1040.72,533.43,373.18
313.79,924.21,1143.61,366.78
228.67,1181.27,596.52,363.76
409.07,940.30,508.11,356.36
351.41,966.30,626.33,354.40
324.31,1069.06,1039.90,340.16
683.34,1109.18,520.13,329.31
280.47,1252.19,399.77,327.03
558.05,582.86,1510.99,325.40
448.25,610.04,574.42,322.91
647.27,656.15,635.94,319.17
561.47,568.34,951.47,313.47
600.38,764.76,2076.35,312.75
462.31,1084.08,451.22,307.50
211.99,1253.06,569.39,306.28
296.05,496.54,928.44,305.15
605.73,1068.72,1072.73,302.18
922.69,1166.93,530.25,293.29
808.99,1068.29,773.62,292.27
213.93,684.09,907.83,291.73
445.68,502.54,409.47,290.74
484.94,577.50,612.17,290.72
939.81,1153.35,485.88,290.40
601.11,891.25,513.03,289.94
250.74,923.80,490.17,289.08
654.55,1053.22,346.39,288.25
395.84,626.72,252.60,287.69
444.98,715.93,512.63,287.41
503.28,1055.98,591.23,286.44
617.91,1055.86,588.85,285.85
354.83,827.41,1225.31,284.23
445.96,965.17,1094.99,283.82
358.74,657.20,606.44,281.87
426.86,941.21,514.05,279.98
765.78,1069.54,777.35,279.43
614.45,868.61,543.72,277.61
557.95,1153.64,553.35,273.32
489.72,557.28,882.73,271.83
404.86,966.04,657.03,271.56
398.57,922.96,441.83,271.44
227.51,600.58,658.08,271.37
647.89,1081.95,261.74,270.48
445.15,1270.31,397.90,269.81
413.41,483.63,527.14,268.90
751.38,1253.69,713.28,268.32
467.52,665.03,501.42,267.79
675.23,1153.74,586.04,267.65
295.68,948.48,312.08,267.19
369.39,461.67,581.53,266.94
730.44,1163.86,392.96,266.90
660.41,716.19,649.91,265.91
525.21,1068.52,609.70,265.24
828.66,1010.02,617.32,264.54
267.73,715.67,260.67,263.38
518.04,577.38,605.42,261.74
557.29,675.30,1122.49,260.81
810.38,965.67,676.09,260.45
706.81,770.41,523.50,260.13
924.35,1272.30,1281.64,259.90
640.94,939.56,367.93,259.81
600.40,929.11,484.80,259.62
485.11,1054.70,877.35,259.54
220.62,705.29,1240.27,256.99
