Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,bi(2-6)-(CH3SH)-(HCOH)(2+),267.61,715.6,y6(1+),1824.082820557641,233.02958133964086,0.601
,a3-(H2O)(1+),267.61,715.6,y6(1+),1824.082820557641,233.02958133964086,0.62
,bi(5-6)(1+),267.61,715.6,y6(1+),1824.082820557641,233.02958133964086,0.62
82,b6-(H2O)(2+),347.92,356.99,bi(7-9)(1+),5852.8294651309625,232.88641207501436,0.276
,b6-(NH3)(2+),347.92,356.99,bi(7-9)(1+),5852.8294651309625,232.88641207501436,0.347
83,,446.79,601.0,,8331.744845163339,232.01806036362584,
84,bi(2-4)(1+),345.63,461.79,y8-(HCOH)-(HCOH)(2+),10202.585958749169,230.840627416185,0.55
85,,256.59,616.37,,4821.470684866814,228.39614744136165,
86,,311.96,617.52,,5447.533776385655,226.60371855709843,
87,,327.76,548.37,,5597.528957298433,224.81587597717493,
88,a8-(HCOH)-(HCOH)(2+),426.91,470.17,y4-(NH3)(1+),11779.700736606512,224.43753997983276,0.172
,b4-(H2O)(1+),426.91,470.17,y4-(NH3)(1+),11779.700736606512,224.43753997983276,0.345
,b4-(H2O)(1+),426.91,470.17,y8-(HN=C=NH)(2+),11779.700736606512,224.43753997983276,0.711
89,,304.46,614.08,,6345.436841756345,224.11887503618405,
90,,172.65,628.48,,5404.818043636861,223.86492874870487,
91,,627.34,739.93,,2643.6613664831657,223.6336793353932,
92,,613.87,1054.12,,6199.12899639714,223.23132617761001,
93,ai(4-6)-(NH3)-(CH2S)(2+),154.62,654.9,y6-(HCOH)-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.49
,bi(7-9)-(H2O)-(HCOH)(2+),154.62,654.9,a6-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.658
,ai(7-8)-(HCOOH)(1+),154.62,654.9,a6-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.679
,ai(4-6)-(H2O)-(CH2S)(2+),154.62,654.9,y6-(HCOH)-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.693
,a2-(H2O)(1+),154.62,654.9,y6-(HCOH)-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.693
,bi(6-6)-(NH3)(1+),154.62,654.9,y6-(HCOH)-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.7
,ai(7-8)-(NH3)-(HCOH)(1+),154.62,654.9,a6-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.716
,b2-(NH3)-(HCOH)(1+),154.62,654.9,y6-(HCOH)-(HCOH)(1+),2382.7369010239563,223.01414285978558,0.722
94,,670.37,1163.1,,7507.139135186482,222.47975789891504,
95,b4(1+),445.53,741.81,bi(5-11)-2(H2O)-(HCOH)(1+),2619.6994610344345,220.4538457173957,0.708
96,a4-2(H2O)(1+),381.3,461.71,y8-(HCOH)-(HCOH)(2+),5120.362382900421,219.649200573806,0.114
,b4-2(NH3)-(HCOH)(1+),381.3,461.71,y8-(HCOH)-(HCOH)(2+),5120.362382900421,219.649200573806,0.15
,a4-2(H2O)(1+),381.3,461.71,bi(5-8)-2(NH3)(1+),5120.362382900421,219.649200573806,0.554
